Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 34.00, 0.00, 18.00, 0.00, 0.00,  2
2,"Node 2", 23.00, 0.00, 29.00, 0.00, 0.00,  2
3,"Node 3", 33.00, 0.00, 19.00, 0.00, 0.00,  2
4,"Node 4", 35.00, 0.00, 17.00, 0.00, 0.00,  1
5,"Node 5", 29.00, 0.00, 23.00, 0.00, 0.00,  2
6,"Node 6", 25.00, 0.00, 27.00, 0.00, 0.00,  2
7,"Node 7", 31.00, 0.00, 21.00, 0.00, 0.00,  1
8,"Node 8", 0.00, 0.00, 0.00, 0.00, 0.00,  0
9,"Node 9", 32.00, 0.00, 20.00, 0.00, 0.00,  2
10,"Node 10", 30.00, 0.00, 22.00, 0.00, 0.00,  2
11,"Node 11", 27.00, 0.00, 25.00, 0.00, 0.00,  2
12,"Node 12", 33.00, 0.00, 19.00, 0.00, 0.00,  2
13,"Node 13", 35.00, 0.00, 17.00, 0.00, 0.00,  2
14,"Node 14", 29.00, 0.00, 23.00, 0.00, 0.00,  2
15,"Node 15", 24.00, 0.00, 28.00, 0.00, 0.00,  2
16,"Node 16", 14.00, 0.00, 38.00, 0.00, 0.00,  1
17,"Node 17", 25.00, 0.00, 27.00, 0.00, 0.00,  1
18,"Node 18", 26.00, 0.00, 26.00, 0.00, 0.00,  1
19,"Node 19", 28.00, 0.00, 24.00, 0.00, 0.00,  2
20,"Node 20", 20.00, 0.00, 32.00, 0.00, 0.00,  1
21,"Node 21", 24.00, 0.00, 28.00, 0.00, 0.00,  2
22,"Node 22", 30.00, 0.00, 22.00, 0.00, 0.00,  2
23,"Node 23", 34.00, 0.00, 18.00, 0.00, 0.00,  2
24,"Node 24", 29.00, 0.00, 23.00, 0.00, 0.00,  2
25,"Node 25", 33.00, 0.00, 19.00, 0.00, 0.00,  2
26,"Node 26", 25.00, 0.00, 27.00, 0.00, 0.00,  1
27,"Node 27", 32.00, 0.00, 20.00, 0.00, 0.00,  1
28,"Node 28", 27.00, 0.00, 25.00, 0.00, 0.00,  1
29,"Node 29", 34.00, 0.00, 18.00, 0.00, 0.00,  2
30,"Node 30", 0.00, 0.00, 0.00, 0.00, 0.00,  0
31,"Node 31", 17.00, 0.00, 35.00, 0.00, 0.00,  1
32,"Node 32", 26.00, 0.00, 26.00, 0.00, 0.00,  2
33,"Node 33", 20.00, 0.00, 32.00, 0.00, 0.00,  1
34,"Node 34", 33.00, 0.00, 19.00, 0.00, 0.00,  2
35,"Node 35", 0.00, 0.00, 0.00, 0.00, 0.00,  0
36,"Node 36", 32.00, 0.00, 20.00, 0.00, 0.00,  2
37,"Node 37", 33.00, 0.00, 19.00, 0.00, 0.00,  2
38,"Node 38", 9.00, 0.00, 43.00, 0.00, 0.00,  1
39,"Node 39", 21.00, 0.00, 31.00, 0.00, 0.00,  2
40,"Node 40", 32.00, 0.00, 20.00, 0.00, 0.00,  2
41,"Node 41", 28.00, 0.00, 24.00, 0.00, 0.00,  2
42,"Node 42", 25.00, 0.00, 27.00, 0.00, 0.00,  2
43,"Node 43", 33.00, 0.00, 19.00, 0.00, 0.00,  1
44,"Node 44", 30.00, 0.00, 22.00, 0.00, 0.00,  2
45,"Node 45", 26.00, 0.00, 26.00, 0.00, 0.00,  1
46,"Node 46", 18.00, 0.00, 34.00, 0.00, 0.00,  2
47,"Node 47", 22.00, 0.00, 30.00, 0.00, 0.00,  2
48,"Node 48", 36.00, 0.00, 16.00, 0.00, 0.00,  2
49,"Node 49", 23.00, 0.00, 29.00, 0.00, 0.00,  1
50,"Node 50", 22.00, 0.00, 30.00, 0.00, 0.00,  2
51,"Node 51", 34.00, 0.00, 18.00, 0.00, 0.00,  2
52,"Node 52", 16.00, 0.00, 36.00, 0.00, 0.00,  1
53,"Node 53", 26.00, 0.00, 26.00, 0.00, 0.00,  2
54,"Node 54", 35.00, 0.00, 17.00, 0.00, 0.00,  2
55,"Node 55", 28.00, 0.00, 24.00, 0.00, 0.00,  2
56,"Node 56", 39.00, 0.00, 13.00, 0.00, 0.00,  2
57,"Node 57", 27.00, 0.00, 25.00, 0.00, 0.00,  2
58,"Node 58", 39.00, 0.00, 13.00, 0.00, 0.00,  2
59,"Node 59", 27.00, 0.00, 25.00, 0.00, 0.00,  2
60,"Node 60", 24.00, 0.00, 28.00, 0.00, 0.00,  1
61,"Node 61", 32.00, 0.00, 20.00, 0.00, 0.00,  2
62,"Node 62", 37.00, 0.00, 15.00, 0.00, 0.00,  2
63,"Node 63", 34.00, 0.00, 18.00, 0.00, 0.00,  1
64,"Node 64", 19.00, 0.00, 33.00, 0.00, 0.00,  1
65,"Node 65", 22.00, 0.00, 30.00, 0.00, 0.00,  2
66,"Node 66", 28.00, 0.00, 24.00, 0.00, 0.00,  1
67,"Node 67", 28.00, 0.00, 24.00, 0.00, 0.00,  2
68,"Node 68", 34.00, 0.00, 18.00, 0.00, 0.00,  2
69,"Node 69", 29.00, 0.00, 23.00, 0.00, 0.00,  2
70,"Node 70", 30.00, 0.00, 22.00, 0.00, 0.00,  2
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00,  0
72,"Node 72", 30.00, 0.00, 22.00, 0.00, 0.00,  2
73,"Node 73", 33.00, 0.00, 19.00, 0.00, 0.00,  2
74,"Node 74", 23.00, 0.00, 29.00, 0.00, 0.00,  2
75,"Node 75", 23.00, 0.00, 29.00, 0.00, 0.00,  2
76,"Node 76", 34.00, 0.00, 18.00, 0.00, 0.00,  2
77,"Node 77", 0.00, 0.00, 0.00, 0.00, 0.00,  0
78,"Node 78", 27.00, 0.00, 25.00, 0.00, 0.00,  2
79,"Node 79", 35.00, 0.00, 17.00, 0.00, 0.00,  2
80,"Node 80", 22.00, 0.00, 30.00, 0.00, 0.00,  2
81,"Node 81", 35.00, 0.00, 17.00, 0.00, 0.00,  2
82,"Node 82", 21.00, 0.00, 31.00, 0.00, 0.00,  2
83,"Node 83", 29.00, 0.00, 23.00, 0.00, 0.00,  2
