Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 38.00, 8.00, 6.00, 0.00, 0.00,  2
2,"Node 2", 37.00, 13.00, 2.00, 0.00, 0.00,  2
3,"Node 3", 28.00, 19.00, 5.00, 0.00, 0.00,  1
4,"Node 4", 31.00, 20.00, 1.00, 0.00, 0.00,  1
5,"Node 5", 22.00, 30.00, 0.00, 0.00, 0.00,  2
6,"Node 6", 26.00, 21.00, 5.00, 0.00, 0.00,  1
7,"Node 7", 28.00, 23.00, 1.00, 0.00, 0.00,  2
8,"Node 8", 26.00, 25.00, 1.00, 0.00, 0.00,  2
9,"Node 9", 16.00, 33.00, 3.00, 0.00, 0.00,  2
10,"Node 10", 18.00, 31.00, 3.00, 0.00, 0.00,  1
11,"Node 11", 14.00, 38.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 12.00, 37.00, 3.00, 0.00, 0.00,  2
13,"Node 13", 9.00, 42.00, 1.00, 0.00, 0.00,  2
14,"Node 14", 18.00, 31.00, 3.00, 0.00, 0.00,  1
15,"Node 15", 7.00, 45.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 20.00, 30.00, 2.00, 0.00, 0.00,  2
17,"Node 17", 9.00, 43.00, 0.00, 0.00, 0.00,  2
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0
19,"Node 19", 11.00, 41.00, 0.00, 0.00, 0.00,  2
20,"Node 20", 5.00, 47.00, 0.00, 0.00, 0.00,  2
21,"Node 21", 19.00, 31.00, 2.00, 0.00, 0.00,  2
22,"Node 22", 15.00, 35.00, 2.00, 0.00, 0.00,  2
23,"Node 23", 16.00, 36.00, 0.00, 0.00, 0.00,  2
24,"Node 24", 11.00, 41.00, 0.00, 0.00, 0.00,  1
25,"Node 25", 13.00, 39.00, 0.00, 0.00, 0.00,  2
26,"Node 26", 18.00, 32.00, 2.00, 0.00, 0.00,  1
27,"Node 27", 17.00, 34.00, 1.00, 0.00, 0.00,  1
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00,  0
