Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 24.00, 0.00, 28.00, 1676.00, 0.00, 0.00,  0,  1
2,"Node 2", 47.00, 0.00, 5.00, 11.00, 0.00, 0.00,  0,  2
3,"Node 3", 43.00, 0.00, 9.00, 370.00, 0.00, 0.00,  0,  2
4,"Node 4", 35.00, 0.00, 17.00, 382.00, 0.00, 0.00,  0,  1
5,"Node 5", 40.00, 0.00, 12.00, 8.00, 0.00, 0.00,  0,  2
6,"Node 6", 47.00, 0.00, 5.00, 23.00, 0.00, 0.00,  0,  2
7,"Node 7", 39.00, 0.00, 13.00, 277.00, 0.00, 0.00,  0,  1
8,"Node 8", 42.00, 0.00, 10.00, 153.00, 0.00, 0.00,  0,  2
9,"Node 9", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
10,"Node 10", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
12,"Node 12", 31.00, 0.00, 21.00, 1.00, 0.00, 0.00,  0,  2
13,"Node 13", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 39.00, 0.00, 13.00, 3.00, 0.00, 0.00,  0,  2
15,"Node 15", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
18,"Node 18", 33.00, 0.00, 19.00, 19.00, 0.00, 0.00,  0,  2
19,"Node 19", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
23,"Node 23", 36.00, 0.00, 16.00, 2.00, 0.00, 0.00,  0,  2
24,"Node 24", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 36.00, 0.00, 16.00, 17.00, 0.00, 0.00,  0,  1
26,"Node 26", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 43.00, 0.00, 9.00, 14.00, 0.00, 0.00,  0,  2
34,"Node 34", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 31.00, 0.00, 21.00, 1.00, 0.00, 0.00,  0,  2
39,"Node 39", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
40,"Node 40", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  2
