Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 7.00, 0.00, 45.00, 934.00, 0.00, 0.00,  0,  1
2,"Node 2", 0.00, 0.00, 0.00, 483.00, 0.00, 0.00,  0,  0
3,"Node 3", 12.00, 0.00, 40.00, 1.00, 0.00, 0.00,  0,  2
4,"Node 4", 11.00, 0.00, 41.00, 325.00, 0.00, 0.00,  0,  1
5,"Node 5", 8.00, 0.00, 44.00, 725.00, 0.00, 0.00,  0,  1
6,"Node 6", 18.00, 0.00, 34.00, 48.00, 0.00, 0.00,  0,  1
7,"Node 7", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
8,"Node 8", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
9,"Node 9", 18.00, 0.00, 34.00, 97.00, 0.00, 0.00,  0,  1
10,"Node 10", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
12,"Node 12", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 23.00, 0.00, 29.00, 103.00, 0.00, 0.00,  0,  1
16,"Node 16", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
21,"Node 21", 52.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  1
22,"Node 22", 7.00, 0.00, 45.00, 191.00, 0.00, 0.00,  0,  1
23,"Node 23", 12.00, 0.00, 40.00, 158.00, 0.00, 0.00,  0,  1
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  2
25,"Node 25", 24.00, 0.00, 28.00, 3.00, 0.00, 0.00,  0,  1
26,"Node 26", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  2
29,"Node 29", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
31,"Node 31", 11.00, 0.00, 41.00, 76.00, 0.00, 0.00,  0,  1
32,"Node 32", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
34,"Node 34", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 15.00, 0.00, 37.00, 2.00, 0.00, 0.00,  0,  1
37,"Node 37", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 28.00, 0.00, 24.00, 5.00, 0.00, 0.00,  0,  1
39,"Node 39", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 4.00, 0.00, 48.00, 1.00, 0.00, 0.00,  0,  1
50,"Node 50", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
51,"Node 51", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 30.00, 0.00, 22.00, 42.00, 0.00, 0.00,  0,  1
54,"Node 54", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
58,"Node 58", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
65,"Node 65", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
66,"Node 66", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
67,"Node 67", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
68,"Node 68", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  2
69,"Node 69", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
72,"Node 72", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
