Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 24.00, 0.00, 27.00, 0.00, 1.00,  1
2,"Node 2", 44.00, 0.00, 7.00, 0.00, 1.00,  2
3,"Node 3", 21.00, 0.00, 30.00, 0.00, 1.00,  1
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 20.00, 0.00, 31.00, 0.00, 1.00,  1
6,"Node 6", 30.00, 0.00, 21.00, 0.00, 1.00,  2
7,"Node 7", 33.00, 0.00, 18.00, 0.00, 1.00,  2
8,"Node 8", 41.00, 0.00, 10.00, 0.00, 1.00,  2
9,"Node 9", 36.00, 0.00, 14.00, 0.00, 2.00,  2
10,"Node 10", 25.00, 0.00, 19.00, 0.00, 8.00,  1
11,"Node 11", 40.00, 0.00, 11.00, 0.00, 1.00,  2
12,"Node 12", 42.00, 0.00, 9.00, 0.00, 1.00,  2
13,"Node 13", 27.00, 0.00, 23.00, 0.00, 2.00,  1
14,"Node 14", 35.00, 0.00, 16.00, 0.00, 1.00,  2
15,"Node 15", 22.00, 0.00, 29.00, 0.00, 1.00,  2
16,"Node 16", 26.00, 0.00, 25.00, 0.00, 1.00,  2
17,"Node 17", 31.00, 2.00, 17.00, 0.00, 2.00,  2
18,"Node 18", 43.00, 0.00, 7.00, 0.00, 2.00,  2
19,"Node 19", 24.00, 0.00, 27.00, 0.00, 1.00,  2
20,"Node 20", 32.00, 0.00, 19.00, 0.00, 1.00,  2
21,"Node 21", 34.00, 0.00, 17.00, 0.00, 1.00,  2
22,"Node 22", 15.00, 0.00, 36.00, 0.00, 1.00,  1
23,"Node 23", 34.00, 0.00, 17.00, 0.00, 1.00,  2
24,"Node 24", 38.00, 0.00, 13.00, 0.00, 1.00,  2
25,"Node 25", 43.00, 0.00, 8.00, 0.00, 1.00,  2
26,"Node 26", 29.00, 0.00, 22.00, 0.00, 1.00,  2
27,"Node 27", 38.00, 0.00, 11.00, 0.00, 3.00,  2
28,"Node 28", 29.00, 0.00, 22.00, 0.00, 1.00,  2
29,"Node 29", 13.00, 0.00, 38.00, 0.00, 1.00,  1
30,"Node 30", 0.00, 0.00, 0.00, 0.00, 0.00,  0
31,"Node 31", 34.00, 4.00, 13.00, 0.00, 1.00,  2
32,"Node 32", 29.00, 2.00, 19.00, 0.00, 2.00,  2
33,"Node 33", 40.00, 0.00, 11.00, 0.00, 1.00,  2
34,"Node 34", 39.00, 0.00, 12.00, 0.00, 1.00,  2
35,"Node 35", 32.00, 3.00, 16.00, 0.00, 1.00,  2
36,"Node 36", 23.00, 0.00, 28.00, 0.00, 1.00,  1
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0
38,"Node 38", 32.00, 1.00, 18.00, 0.00, 1.00,  2
39,"Node 39", 36.00, 0.00, 15.00, 0.00, 1.00,  2
40,"Node 40", 26.00, 0.00, 21.00, 0.00, 5.00,  1
41,"Node 41", 18.00, 0.00, 33.00, 0.00, 1.00,  2
42,"Node 42", 20.00, 0.00, 31.00, 0.00, 1.00,  1
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00,  0
44,"Node 44", 35.00, 0.00, 16.00, 0.00, 1.00,  2
45,"Node 45", 33.00, 0.00, 18.00, 0.00, 1.00,  2
46,"Node 46", 25.00, 0.00, 26.00, 0.00, 1.00,  2
47,"Node 47", 19.00, 0.00, 32.00, 0.00, 1.00,  2
48,"Node 48", 33.00, 0.00, 18.00, 0.00, 1.00,  2
49,"Node 49", 24.00, 0.00, 27.00, 0.00, 1.00,  1
50,"Node 50", 27.00, 2.00, 22.00, 0.00, 1.00,  2
51,"Node 51", 33.00, 0.00, 18.00, 0.00, 1.00,  2
52,"Node 52", 33.00, 1.00, 16.00, 0.00, 2.00,  2
53,"Node 53", 34.00, 2.00, 15.00, 0.00, 1.00,  2
54,"Node 54", 18.00, 4.00, 29.00, 0.00, 1.00,  2
55,"Node 55", 32.00, 2.00, 17.00, 0.00, 1.00,  2
56,"Node 56", 32.00, 2.00, 17.00, 0.00, 1.00,  2
57,"Node 57", 22.00, 4.00, 25.00, 0.00, 1.00,  1
58,"Node 58", 24.00, 7.00, 19.00, 0.00, 2.00,  1
59,"Node 59", 28.00, 4.00, 19.00, 0.00, 1.00,  2
60,"Node 60", 25.00, 0.00, 21.00, 0.00, 6.00,  1
61,"Node 61", 37.00, 0.00, 14.00, 0.00, 1.00,  2
62,"Node 62", 24.00, 0.00, 27.00, 0.00, 1.00,  2
63,"Node 63", 38.00, 0.00, 13.00, 0.00, 1.00,  2
64,"Node 64", 39.00, 0.00, 12.00, 0.00, 1.00,  2
65,"Node 65", 25.00, 0.00, 26.00, 0.00, 1.00,  1
66,"Node 66", 33.00, 0.00, 16.00, 0.00, 3.00,  2
67,"Node 67", 29.00, 8.00, 14.00, 0.00, 1.00,  2
68,"Node 68", 15.00, 0.00, 36.00, 0.00, 1.00,  1
69,"Node 69", 31.00, 0.00, 20.00, 0.00, 1.00,  2
70,"Node 70", 40.00, 0.00, 10.00, 0.00, 2.00,  2
71,"Node 71", 25.00, 13.00, 13.00, 0.00, 1.00,  2
72,"Node 72", 35.00, 0.00, 16.00, 0.00, 1.00,  2
73,"Node 73", 42.00, 1.00, 8.00, 0.00, 1.00,  2
74,"Node 74", 32.00, 2.00, 17.00, 0.00, 1.00,  2
75,"Node 75", 32.00, 0.00, 19.00, 0.00, 1.00,  2
76,"Node 76", 15.00, 0.00, 36.00, 0.00, 1.00,  2
77,"Node 77", 28.00, 1.00, 22.00, 0.00, 1.00,  2
78,"Node 78", 26.00, 5.00, 20.00, 0.00, 1.00,  2
79,"Node 79", 20.00, 2.00, 29.00, 0.00, 1.00,  1
80,"Node 80", 32.00, 6.00, 13.00, 0.00, 1.00,  2
81,"Node 81", 32.00, 0.00, 19.00, 0.00, 1.00,  2
82,"Node 82", 27.00, 2.00, 22.00, 0.00, 1.00,  2
83,"Node 83", 15.00, 4.00, 32.00, 0.00, 1.00,  2
84,"Node 84", 30.00, 4.00, 17.00, 0.00, 1.00,  2
85,"Node 85", 26.00, 0.00, 25.00, 0.00, 1.00,  1
86,"Node 86", 15.00, 0.00, 36.00, 0.00, 1.00,  1
87,"Node 87", 27.00, 0.00, 24.00, 0.00, 1.00,  2
88,"Node 88", 20.00, 3.00, 25.00, 0.00, 4.00,  1
89,"Node 89", 26.00, 0.00, 24.00, 0.00, 2.00,  2
90,"Node 90", 16.00, 0.00, 35.00, 0.00, 1.00,  1
91,"Node 91", 31.00, 6.00, 14.00, 0.00, 1.00,  2
92,"Node 92", 21.00, 9.00, 19.00, 0.00, 3.00,  1
93,"Node 93", 39.00, 1.00, 11.00, 0.00, 1.00,  2
94,"Node 94", 23.00, 1.00, 27.00, 0.00, 1.00,  2
95,"Node 95", 0.00, 0.00, 0.00, 0.00, 0.00,  0
96,"Node 96", 23.00, 3.00, 21.00, 0.00, 5.00,  1
97,"Node 97", 28.00, 7.00, 14.00, 0.00, 3.00,  2
98,"Node 98", 29.00, 3.00, 18.00, 0.00, 2.00,  2
99,"Node 99", 26.00, 9.00, 14.00, 0.00, 3.00,  2
100,"Node 100", 28.00, 0.00, 11.00, 0.00, 13.00,  1
