Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
2,"Node 2", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
3,"Node 3", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
4,"Node 4", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
5,"Node 5", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
6,"Node 6", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
7,"Node 7", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
8,"Node 8", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
11,"Node 11", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
12,"Node 12", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
13,"Node 13", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
14,"Node 14", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
15,"Node 15", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
16,"Node 16", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
17,"Node 17", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
18,"Node 18", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
19,"Node 19", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
20,"Node 20", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
21,"Node 21", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
22,"Node 22", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
23,"Node 23", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
24,"Node 24", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
25,"Node 25", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
26,"Node 26", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
27,"Node 27", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
28,"Node 28", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
29,"Node 29", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
30,"Node 30", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
31,"Node 31", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
32,"Node 32", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
33,"Node 33", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
34,"Node 34", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
35,"Node 35", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
36,"Node 36", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
37,"Node 37", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
38,"Node 38", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
39,"Node 39", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
40,"Node 40", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
41,"Node 41", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
42,"Node 42", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
43,"Node 43", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
44,"Node 44", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
45,"Node 45", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
46,"Node 46", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
47,"Node 47", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
49,"Node 49", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
50,"Node 50", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
51,"Node 51", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
52,"Node 52", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
53,"Node 53", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
54,"Node 54", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
55,"Node 55", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
56,"Node 56", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
57,"Node 57", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
58,"Node 58", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
59,"Node 59", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
60,"Node 60", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
61,"Node 61", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
62,"Node 62", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
63,"Node 63", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
64,"Node 64", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
65,"Node 65", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
66,"Node 66", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
67,"Node 67", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
68,"Node 68", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
69,"Node 69", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
70,"Node 70", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
71,"Node 71", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
72,"Node 72", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
73,"Node 73", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
74,"Node 74", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
75,"Node 75", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
76,"Node 76", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
77,"Node 77", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
78,"Node 78", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
79,"Node 79", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
80,"Node 80", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
81,"Node 81", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
82,"Node 82", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
83,"Node 83", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
84,"Node 84", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
85,"Node 85", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
86,"Node 86", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
87,"Node 87", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
88,"Node 88", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
89,"Node 89", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
90,"Node 90", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
91,"Node 91", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
