Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
2,"Node 2", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
3,"Node 3", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
4,"Node 4", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
5,"Node 5", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
6,"Node 6", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
7,"Node 7", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
8,"Node 8", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
9,"Node 9", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
10,"Node 10", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
11,"Node 11", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
12,"Node 12", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
13,"Node 13", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
14,"Node 14", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
15,"Node 15", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
18,"Node 18", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
22,"Node 22", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
23,"Node 23", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
24,"Node 24", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
25,"Node 25", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
26,"Node 26", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
27,"Node 27", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
28,"Node 28", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
29,"Node 29", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
30,"Node 30", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
31,"Node 31", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
32,"Node 32", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
33,"Node 33", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
34,"Node 34", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
35,"Node 35", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
36,"Node 36", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
37,"Node 37", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
38,"Node 38", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
39,"Node 39", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
40,"Node 40", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
41,"Node 41", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
43,"Node 43", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
44,"Node 44", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
45,"Node 45", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
46,"Node 46", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
47,"Node 47", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
48,"Node 48", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
49,"Node 49", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
