Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
2,"Node 2", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
3,"Node 3", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
4,"Node 4", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
5,"Node 5", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
6,"Node 6", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
7,"Node 7", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
8,"Node 8", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
9,"Node 9", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
10,"Node 10", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
11,"Node 11", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
12,"Node 12", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
13,"Node 13", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
14,"Node 14", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
15,"Node 15", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
16,"Node 16", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
17,"Node 17", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
18,"Node 18", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
19,"Node 19", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
20,"Node 20", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
21,"Node 21", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
22,"Node 22", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
23,"Node 23", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
24,"Node 24", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
25,"Node 25", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
26,"Node 26", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
27,"Node 27", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
28,"Node 28", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
29,"Node 29", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
30,"Node 30", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
31,"Node 31", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  2
32,"Node 32", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
33,"Node 33", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
34,"Node 34", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
35,"Node 35", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
36,"Node 36", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
37,"Node 37", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
38,"Node 38", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
