Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 42.00, 0.00, 10.00, 0.00, 0.00,  2
2,"Node 2", 48.00, 0.00, 4.00, 0.00, 0.00,  2
3,"Node 3", 40.00, 0.00, 12.00, 0.00, 0.00,  2
4,"Node 4", 46.00, 0.00, 6.00, 0.00, 0.00,  2
5,"Node 5", 34.00, 0.00, 18.00, 0.00, 0.00,  1
6,"Node 6", 34.00, 0.00, 18.00, 0.00, 0.00,  1
7,"Node 7", 35.00, 0.00, 17.00, 0.00, 0.00,  1
8,"Node 8", 46.00, 0.00, 6.00, 0.00, 0.00,  2
9,"Node 9", 28.00, 0.00, 24.00, 0.00, 0.00,  1
10,"Node 10", 43.00, 0.00, 9.00, 0.00, 0.00,  2
11,"Node 11", 40.00, 0.00, 12.00, 0.00, 0.00,  2
12,"Node 12", 44.00, 0.00, 8.00, 0.00, 0.00,  2
13,"Node 13", 37.00, 0.00, 15.00, 0.00, 0.00,  2
14,"Node 14", 43.00, 0.00, 9.00, 0.00, 0.00,  2
15,"Node 15", 36.00, 0.00, 16.00, 0.00, 0.00,  1
16,"Node 16", 45.00, 0.00, 7.00, 0.00, 0.00,  2
17,"Node 17", 35.00, 2.00, 15.00, 0.00, 0.00,  1
18,"Node 18", 36.00, 0.00, 16.00, 0.00, 0.00,  1
19,"Node 19", 35.00, 0.00, 17.00, 0.00, 0.00,  1
20,"Node 20", 44.00, 0.00, 8.00, 0.00, 0.00,  1
21,"Node 21", 42.00, 0.00, 10.00, 0.00, 0.00,  2
22,"Node 22", 39.00, 0.00, 13.00, 0.00, 0.00,  2
23,"Node 23", 38.00, 2.00, 12.00, 0.00, 0.00,  1
24,"Node 24", 42.00, 0.00, 10.00, 0.00, 0.00,  1
25,"Node 25", 46.00, 0.00, 6.00, 0.00, 0.00,  2
26,"Node 26", 38.00, 0.00, 14.00, 0.00, 0.00,  1
27,"Node 27", 42.00, 0.00, 10.00, 0.00, 0.00,  1
28,"Node 28", 42.00, 0.00, 10.00, 0.00, 0.00,  1
29,"Node 29", 42.00, 0.00, 10.00, 0.00, 0.00,  1
30,"Node 30", 31.00, 0.00, 21.00, 0.00, 0.00,  2
31,"Node 31", 40.00, 0.00, 12.00, 0.00, 0.00,  2
32,"Node 32", 36.00, 0.00, 16.00, 0.00, 0.00,  2
33,"Node 33", 35.00, 0.00, 17.00, 0.00, 0.00,  1
34,"Node 34", 40.00, 0.00, 12.00, 0.00, 0.00,  1
35,"Node 35", 31.00, 1.00, 20.00, 0.00, 0.00,  2
36,"Node 36", 34.00, 0.00, 18.00, 0.00, 0.00,  1
37,"Node 37", 36.00, 0.00, 16.00, 0.00, 0.00,  2
38,"Node 38", 41.00, 1.00, 10.00, 0.00, 0.00,  2
39,"Node 39", 43.00, 0.00, 9.00, 0.00, 0.00,  2
40,"Node 40", 36.00, 0.00, 16.00, 0.00, 0.00,  2
41,"Node 41", 40.00, 0.00, 12.00, 0.00, 0.00,  2
42,"Node 42", 42.00, 0.00, 10.00, 0.00, 0.00,  1
43,"Node 43", 29.00, 3.00, 20.00, 0.00, 0.00,  2
44,"Node 44", 31.00, 1.00, 20.00, 0.00, 0.00,  2
45,"Node 45", 41.00, 2.00, 9.00, 0.00, 0.00,  1
46,"Node 46", 39.00, 0.00, 13.00, 0.00, 0.00,  1
47,"Node 47", 42.00, 0.00, 10.00, 0.00, 0.00,  1
48,"Node 48", 33.00, 0.00, 19.00, 0.00, 0.00,  2
49,"Node 49", 37.00, 0.00, 15.00, 0.00, 0.00,  1
50,"Node 50", 37.00, 3.00, 12.00, 0.00, 0.00,  2
51,"Node 51", 39.00, 0.00, 13.00, 0.00, 0.00,  2
52,"Node 52", 38.00, 0.00, 14.00, 0.00, 0.00,  2
53,"Node 53", 41.00, 0.00, 11.00, 0.00, 0.00,  2
54,"Node 54", 31.00, 0.00, 21.00, 0.00, 0.00,  2
55,"Node 55", 41.00, 0.00, 11.00, 0.00, 0.00,  2
56,"Node 56", 39.00, 0.00, 13.00, 0.00, 0.00,  1
57,"Node 57", 31.00, 3.00, 18.00, 0.00, 0.00,  1
58,"Node 58", 26.00, 7.00, 19.00, 0.00, 0.00,  1
59,"Node 59", 25.00, 10.00, 17.00, 0.00, 0.00,  1
60,"Node 60", 33.00, 0.00, 19.00, 0.00, 0.00,  1
61,"Node 61", 0.00, 0.00, 0.00, 0.00, 0.00,  0
62,"Node 62", 45.00, 0.00, 7.00, 0.00, 0.00,  2
63,"Node 63", 37.00, 0.00, 15.00, 0.00, 0.00,  1
64,"Node 64", 37.00, 0.00, 15.00, 0.00, 0.00,  1
65,"Node 65", 26.00, 3.00, 23.00, 0.00, 0.00,  2
66,"Node 66", 33.00, 0.00, 19.00, 0.00, 0.00,  2
67,"Node 67", 35.00, 8.00, 9.00, 0.00, 0.00,  1
68,"Node 68", 0.00, 0.00, 0.00, 0.00, 0.00,  0
69,"Node 69", 44.00, 0.00, 8.00, 0.00, 0.00,  1
70,"Node 70", 38.00, 0.00, 14.00, 0.00, 0.00,  2
71,"Node 71", 39.00, 7.00, 6.00, 0.00, 0.00,  2
72,"Node 72", 42.00, 0.00, 10.00, 0.00, 0.00,  1
73,"Node 73", 44.00, 0.00, 8.00, 0.00, 0.00,  2
74,"Node 74", 41.00, 3.00, 8.00, 0.00, 0.00,  1
75,"Node 75", 43.00, 0.00, 9.00, 0.00, 0.00,  1
76,"Node 76", 38.00, 0.00, 14.00, 0.00, 0.00,  1
77,"Node 77", 0.00, 0.00, 0.00, 0.00, 0.00,  0
78,"Node 78", 29.00, 7.00, 16.00, 0.00, 0.00,  2
79,"Node 79", 36.00, 0.00, 16.00, 0.00, 0.00,  1
80,"Node 80", 37.00, 3.00, 12.00, 0.00, 0.00,  1
81,"Node 81", 0.00, 0.00, 0.00, 0.00, 0.00,  0
82,"Node 82", 32.00, 0.00, 20.00, 0.00, 0.00,  2
83,"Node 83", 32.00, 3.00, 17.00, 0.00, 0.00,  2
84,"Node 84", 0.00, 0.00, 0.00, 0.00, 0.00,  0
85,"Node 85", 33.00, 0.00, 19.00, 0.00, 0.00,  2
86,"Node 86", 30.00, 0.00, 22.00, 0.00, 0.00,  1
87,"Node 87", 38.00, 0.00, 14.00, 0.00, 0.00,  2
88,"Node 88", 31.00, 8.00, 13.00, 0.00, 0.00,  1
89,"Node 89", 39.00, 0.00, 13.00, 0.00, 0.00,  2
90,"Node 90", 35.00, 0.00, 17.00, 0.00, 0.00,  2
91,"Node 91", 32.00, 7.00, 13.00, 0.00, 0.00,  1
92,"Node 92", 23.00, 7.00, 22.00, 0.00, 0.00,  1
93,"Node 93", 29.00, 0.00, 23.00, 0.00, 0.00,  1
94,"Node 94", 29.00, 2.00, 21.00, 0.00, 0.00,  1
95,"Node 95", 31.00, 0.00, 21.00, 0.00, 0.00,  1
96,"Node 96", 37.00, 1.00, 14.00, 0.00, 0.00,  2
97,"Node 97", 25.00, 8.00, 19.00, 0.00, 0.00,  1
98,"Node 98", 35.00, 0.00, 17.00, 0.00, 0.00,  2
99,"Node 99", 31.00, 9.00, 12.00, 0.00, 0.00,  2
100,"Node 100", 31.00, 0.00, 21.00, 0.00, 0.00,  1
