Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
2,"Node 2", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
3,"Node 3", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
4,"Node 4", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
5,"Node 5", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
6,"Node 6", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
7,"Node 7", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
8,"Node 8", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
9,"Node 9", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
10,"Node 10", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
11,"Node 11", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
12,"Node 12", 1.00, 0.00, 51.00, 0.00, 0.00,  0,  1
13,"Node 13", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
14,"Node 14", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
15,"Node 15", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
16,"Node 16", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
17,"Node 17", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
18,"Node 18", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
19,"Node 19", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
20,"Node 20", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
21,"Node 21", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
22,"Node 22", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
23,"Node 23", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
24,"Node 24", 1.00, 0.00, 51.00, 0.00, 0.00,  0,  1
25,"Node 25", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
26,"Node 26", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
27,"Node 27", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
28,"Node 28", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
29,"Node 29", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
30,"Node 30", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
31,"Node 31", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
32,"Node 32", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
33,"Node 33", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
34,"Node 34", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
35,"Node 35", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
36,"Node 36", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
37,"Node 37", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
38,"Node 38", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
39,"Node 39", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
40,"Node 40", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
41,"Node 41", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
42,"Node 42", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
43,"Node 43", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
44,"Node 44", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
45,"Node 45", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  2
46,"Node 46", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
47,"Node 47", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
48,"Node 48", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
49,"Node 49", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
50,"Node 50", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
51,"Node 51", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
52,"Node 52", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
53,"Node 53", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
54,"Node 54", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
55,"Node 55", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
56,"Node 56", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
57,"Node 57", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
58,"Node 58", 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
59,"Node 59", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
60,"Node 60", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
61,"Node 61", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
62,"Node 62", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
63,"Node 63", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
64,"Node 64", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
65,"Node 65", 0.00, 0.00, 52.00, 0.00, 0.00,  0,  1
66,"Node 66", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
67,"Node 67", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
68,"Node 68", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
69,"Node 69", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
70,"Node 70", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
72,"Node 72", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
73,"Node 73", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
74,"Node 74", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
75,"Node 75", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
77,"Node 77", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
78,"Node 78", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
79,"Node 79", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
80,"Node 80", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  2
81,"Node 81", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
82,"Node 82", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
83,"Node 83", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
84,"Node 84", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
85,"Node 85", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
