Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0
2,"Node 2", 190.00, 0.00, 18.00, 0.00, 0.00,  1
3,"Node 3", 206.00, 0.00, 2.00, 0.00, 0.00,  2
4,"Node 4", 206.00, 0.00, 2.00, 0.00, 0.00,  2
5,"Node 5", 204.00, 0.00, 3.00, 1.00, 0.00,  1
6,"Node 6", 207.00, 0.00, 1.00, 0.00, 0.00,  2
7,"Node 7", 207.00, 0.00, 1.00, 0.00, 0.00,  2
8,"Node 8", 198.00, 0.00, 10.00, 0.00, 0.00,  1
9,"Node 9", 208.00, 0.00, 0.00, 0.00, 0.00,  2
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00,  0
11,"Node 11", 208.00, 0.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 208.00, 0.00, 0.00, 0.00, 0.00,  2
13,"Node 13", 206.00, 0.00, 1.00, 1.00, 0.00,  1
14,"Node 14", 206.00, 0.00, 2.00, 0.00, 0.00,  2
15,"Node 15", 208.00, 0.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 207.00, 0.00, 0.00, 1.00, 0.00,  1
17,"Node 17", 207.00, 0.00, 1.00, 0.00, 0.00,  2
18,"Node 18", 184.00, 0.00, 24.00, 0.00, 0.00,  1
19,"Node 19", 205.00, 0.00, 2.00, 1.00, 0.00,  1
20,"Node 20", 188.00, 0.00, 20.00, 0.00, 0.00,  1
21,"Node 21", 208.00, 0.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 206.00, 0.00, 2.00, 0.00, 0.00,  1
23,"Node 23", 0.00, 0.00, 0.00, 0.00, 0.00,  0
24,"Node 24", 206.00, 0.00, 1.00, 1.00, 0.00,  2
25,"Node 25", 208.00, 0.00, 0.00, 0.00, 0.00,  2
26,"Node 26", 206.00, 0.00, 1.00, 1.00, 0.00,  2
27,"Node 27", 207.00, 0.00, 1.00, 0.00, 0.00,  1
28,"Node 28", 207.00, 0.00, 1.00, 0.00, 0.00,  2
29,"Node 29", 207.00, 0.00, 1.00, 0.00, 0.00,  2
30,"Node 30", 207.00, 0.00, 1.00, 0.00, 0.00,  2
31,"Node 31", 208.00, 0.00, 0.00, 0.00, 0.00,  2
32,"Node 32", 208.00, 0.00, 0.00, 0.00, 0.00,  2
33,"Node 33", 207.00, 0.00, 1.00, 0.00, 0.00,  1
34,"Node 34", 208.00, 0.00, 0.00, 0.00, 0.00,  2
35,"Node 35", 0.00, 0.00, 0.00, 0.00, 0.00,  0
36,"Node 36", 208.00, 0.00, 0.00, 0.00, 0.00,  2
37,"Node 37", 207.00, 0.00, 0.00, 1.00, 0.00,  2
38,"Node 38", 205.00, 0.00, 3.00, 0.00, 0.00,  2
39,"Node 39", 206.00, 0.00, 2.00, 0.00, 0.00,  1
40,"Node 40", 199.00, 0.00, 9.00, 0.00, 0.00,  1
41,"Node 41", 206.00, 0.00, 2.00, 0.00, 0.00,  2
42,"Node 42", 207.00, 0.00, 1.00, 0.00, 0.00,  2
43,"Node 43", 205.00, 0.00, 1.00, 2.00, 0.00,  1
44,"Node 44", 204.00, 0.00, 4.00, 0.00, 0.00,  2
45,"Node 45", 208.00, 0.00, 0.00, 0.00, 0.00,  2
46,"Node 46", 206.00, 0.00, 1.00, 1.00, 0.00,  1
47,"Node 47", 205.00, 0.00, 3.00, 0.00, 0.00,  2
48,"Node 48", 206.00, 0.00, 2.00, 0.00, 0.00,  2
49,"Node 49", 207.00, 0.00, 1.00, 0.00, 0.00,  2
50,"Node 50", 208.00, 0.00, 0.00, 0.00, 0.00,  2
51,"Node 51", 206.00, 0.00, 2.00, 0.00, 0.00,  2
52,"Node 52", 204.00, 0.00, 3.00, 1.00, 0.00,  2
53,"Node 53", 208.00, 0.00, 0.00, 0.00, 0.00,  2
54,"Node 54", 207.00, 0.00, 1.00, 0.00, 0.00,  2
55,"Node 55", 207.00, 0.00, 1.00, 0.00, 0.00,  2
56,"Node 56", 208.00, 0.00, 0.00, 0.00, 0.00,  2
57,"Node 57", 203.00, 0.00, 4.00, 1.00, 0.00,  1
58,"Node 58", 206.00, 0.00, 1.00, 1.00, 0.00,  2
59,"Node 59", 207.00, 0.00, 1.00, 0.00, 0.00,  2
60,"Node 60", 207.00, 0.00, 1.00, 0.00, 0.00,  1
61,"Node 61", 198.00, 0.00, 10.00, 0.00, 0.00,  1
62,"Node 62", 208.00, 0.00, 0.00, 0.00, 0.00,  2
63,"Node 63", 205.00, 0.00, 3.00, 0.00, 0.00,  1
64,"Node 64", 208.00, 0.00, 0.00, 0.00, 0.00,  1
65,"Node 65", 202.00, 0.00, 6.00, 0.00, 0.00,  1
66,"Node 66", 207.00, 0.00, 1.00, 0.00, 0.00,  2
67,"Node 67", 206.00, 0.00, 2.00, 0.00, 0.00,  2
68,"Node 68", 208.00, 0.00, 0.00, 0.00, 0.00,  2
69,"Node 69", 205.00, 0.00, 2.00, 1.00, 0.00,  1
70,"Node 70", 206.00, 0.00, 2.00, 0.00, 0.00,  2
71,"Node 71", 208.00, 0.00, 0.00, 0.00, 0.00,  2
72,"Node 72", 207.00, 0.00, 1.00, 0.00, 0.00,  2
73,"Node 73", 207.00, 0.00, 1.00, 0.00, 0.00,  2
74,"Node 74", 207.00, 0.00, 1.00, 0.00, 0.00,  2
75,"Node 75", 206.00, 0.00, 2.00, 0.00, 0.00,  2
76,"Node 76", 207.00, 0.00, 1.00, 0.00, 0.00,  2
77,"Node 77", 205.00, 0.00, 3.00, 0.00, 0.00,  2
78,"Node 78", 207.00, 0.00, 1.00, 0.00, 0.00,  2
79,"Node 79", 207.00, 0.00, 1.00, 0.00, 0.00,  2
80,"Node 80", 202.00, 2.00, 3.00, 1.00, 0.00,  2
81,"Node 81", 206.00, 0.00, 2.00, 0.00, 0.00,  2
82,"Node 82", 206.00, 0.00, 2.00, 0.00, 0.00,  2
83,"Node 83", 199.00, 0.00, 9.00, 0.00, 0.00,  2
84,"Node 84", 201.00, 0.00, 7.00, 0.00, 0.00,  2
85,"Node 85", 207.00, 0.00, 1.00, 0.00, 0.00,  2
86,"Node 86", 203.00, 0.00, 3.00, 2.00, 0.00,  2
87,"Node 87", 208.00, 0.00, 0.00, 0.00, 0.00,  1
88,"Node 88", 201.00, 4.00, 3.00, 0.00, 0.00,  2
89,"Node 89", 206.00, 0.00, 2.00, 0.00, 0.00,  2
90,"Node 90", 205.00, 0.00, 3.00, 0.00, 0.00,  2
91,"Node 91", 206.00, 0.00, 1.00, 1.00, 0.00,  2
92,"Node 92", 200.00, 0.00, 8.00, 0.00, 0.00,  2
93,"Node 93", 206.00, 0.00, 1.00, 1.00, 0.00,  2
94,"Node 94", 204.00, 0.00, 3.00, 1.00, 0.00,  2
95,"Node 95", 207.00, 0.00, 1.00, 0.00, 0.00,  2
96,"Node 96", 0.00, 0.00, 0.00, 0.00, 0.00,  0
97,"Node 97", 205.00, 0.00, 2.00, 1.00, 0.00,  2
98,"Node 98", 205.00, 0.00, 3.00, 0.00, 0.00,  2
99,"Node 99", 207.00, 0.00, 1.00, 0.00, 0.00,  2
100,"Node 100", 207.00, 0.00, 1.00, 0.00, 0.00,  1
