Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
2,"Node 2", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
3,"Node 3", 14.00, 0.00, 37.00, 1.00, 0.00,  0,  1
4,"Node 4", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
5,"Node 5", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
6,"Node 6", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
7,"Node 7", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
8,"Node 8", 23.00, 0.00, 26.00, 3.00, 0.00,  0,  2
9,"Node 9", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
10,"Node 10", 16.00, 0.00, 31.00, 5.00, 0.00,  0,  1
11,"Node 11", 13.00, 0.00, 38.00, 1.00, 0.00,  0,  1
12,"Node 12", 22.00, 0.00, 29.00, 1.00, 0.00,  0,  1
13,"Node 13", 25.00, 0.00, 26.00, 1.00, 0.00,  0,  2
14,"Node 14", 17.00, 0.00, 34.00, 1.00, 0.00,  0,  1
15,"Node 15", 12.00, 0.00, 38.00, 2.00, 0.00,  0,  1
16,"Node 16", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
17,"Node 17", 14.00, 0.00, 34.00, 4.00, 0.00,  0,  2
18,"Node 18", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
19,"Node 19", 11.00, 0.00, 40.00, 1.00, 0.00,  0,  2
20,"Node 20", 17.00, 0.00, 34.00, 1.00, 0.00,  0,  1
21,"Node 21", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
22,"Node 22", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
23,"Node 23", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
24,"Node 24", 30.00, 0.00, 21.00, 1.00, 0.00,  0,  1
25,"Node 25", 28.00, 0.00, 22.00, 2.00, 0.00,  0,  1
26,"Node 26", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
27,"Node 27", 28.00, 0.00, 23.00, 1.00, 0.00,  0,  1
28,"Node 28", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
29,"Node 29", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
30,"Node 30", 34.00, 0.00, 17.00, 1.00, 0.00,  0,  1
31,"Node 31", 19.00, 0.00, 31.00, 2.00, 0.00,  0,  1
32,"Node 32", 13.00, 0.00, 36.00, 3.00, 0.00,  0,  1
33,"Node 33", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
34,"Node 34", 20.00, 0.00, 30.00, 2.00, 0.00,  0,  1
35,"Node 35", 35.00, 0.00, 16.00, 1.00, 0.00,  0,  1
36,"Node 36", 11.00, 0.00, 40.00, 1.00, 0.00,  0,  1
37,"Node 37", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
38,"Node 38", 23.00, 0.00, 27.00, 2.00, 0.00,  0,  1
39,"Node 39", 18.00, 0.00, 33.00, 1.00, 0.00,  0,  1
40,"Node 40", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
41,"Node 41", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
42,"Node 42", 20.00, 0.00, 30.00, 2.00, 0.00,  0,  1
43,"Node 43", 16.00, 0.00, 35.00, 1.00, 0.00,  0,  2
44,"Node 44", 8.00, 0.00, 41.00, 3.00, 0.00,  0,  1
45,"Node 45", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
46,"Node 46", 26.00, 0.00, 25.00, 1.00, 0.00,  0,  2
47,"Node 47", 15.00, 0.00, 35.00, 2.00, 0.00,  0,  1
48,"Node 48", 14.00, 0.00, 36.00, 2.00, 0.00,  0,  1
49,"Node 49", 19.00, 0.00, 31.00, 2.00, 0.00,  0,  1
50,"Node 50", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
51,"Node 51", 18.00, 0.00, 32.00, 2.00, 0.00,  0,  1
52,"Node 52", 20.00, 0.00, 30.00, 2.00, 0.00,  0,  1
53,"Node 53", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
54,"Node 54", 23.00, 0.00, 27.00, 2.00, 0.00,  0,  1
55,"Node 55", 6.00, 0.00, 44.00, 2.00, 0.00,  0,  1
56,"Node 56", 16.00, 0.00, 32.00, 4.00, 0.00,  0,  1
57,"Node 57", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
58,"Node 58", 15.00, 0.00, 35.00, 2.00, 0.00,  0,  2
59,"Node 59", 29.00, 0.00, 21.00, 2.00, 0.00,  0,  1
60,"Node 60", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
61,"Node 61", 34.00, 0.00, 16.00, 2.00, 0.00,  0,  1
62,"Node 62", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
63,"Node 63", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
64,"Node 64", 24.00, 0.00, 27.00, 1.00, 0.00,  0,  2
65,"Node 65", 11.00, 0.00, 39.00, 2.00, 0.00,  0,  1
66,"Node 66", 23.00, 0.00, 26.00, 3.00, 0.00,  0,  1
