Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 185.00, 0.00, 0.00,  0,  1
2,"Node 2", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
3,"Node 3", 28.00, 0.00, 24.00, 26.00, 0.00, 0.00,  0,  2
4,"Node 4", 16.00, 0.00, 36.00, 206.00, 0.00, 0.00,  0,  2
5,"Node 5", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
6,"Node 6", 7.00, 0.00, 45.00, 182.00, 0.00, 0.00,  0,  1
7,"Node 7", 19.00, 0.00, 33.00, 311.00, 0.00, 0.00,  0,  2
8,"Node 8", 26.00, 0.00, 26.00, 5.00, 0.00, 0.00,  0,  1
9,"Node 9", 30.00, 0.00, 22.00, 21.00, 0.00, 0.00,  0,  1
10,"Node 10", 20.00, 0.00, 32.00, 76.00, 0.00, 0.00,  0,  1
11,"Node 11", 9.00, 0.00, 43.00, 300.00, 0.00, 0.00,  0,  1
12,"Node 12", 17.00, 0.00, 35.00, 312.00, 0.00, 0.00,  0,  1
13,"Node 13", 25.00, 0.00, 27.00, 72.00, 0.00, 0.00,  0,  1
14,"Node 14", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  2
15,"Node 15", 18.00, 0.00, 34.00, 15.00, 0.00, 0.00,  0,  1
16,"Node 16", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 20.00, 0.00, 32.00, 79.00, 0.00, 0.00,  0,  1
20,"Node 20", 16.00, 0.00, 36.00, 1.00, 0.00, 0.00,  0,  2
21,"Node 21", 11.00, 0.00, 41.00, 139.00, 0.00, 0.00,  0,  1
22,"Node 22", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  1
23,"Node 23", 24.00, 0.00, 28.00, 19.00, 0.00, 0.00,  0,  1
24,"Node 24", 16.00, 0.00, 36.00, 5.00, 0.00, 0.00,  0,  1
25,"Node 25", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
27,"Node 27", 8.00, 0.00, 44.00, 166.00, 0.00, 0.00,  0,  1
28,"Node 28", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 16.00, 0.00, 36.00, 183.00, 0.00, 0.00,  0,  1
32,"Node 32", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
