Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
2,"Node 2", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
3,"Node 3", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
4,"Node 4", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
5,"Node 5", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
6,"Node 6", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
7,"Node 7", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
8,"Node 8", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
9,"Node 9", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
10,"Node 10", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
11,"Node 11", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
12,"Node 12", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
13,"Node 13", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
14,"Node 14", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
15,"Node 15", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
16,"Node 16", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
17,"Node 17", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
18,"Node 18", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
19,"Node 19", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
20,"Node 20", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
21,"Node 21", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
22,"Node 22", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
23,"Node 23", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
24,"Node 24", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
25,"Node 25", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
26,"Node 26", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
27,"Node 27", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
28,"Node 28", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
29,"Node 29", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
30,"Node 30", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
31,"Node 31", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
32,"Node 32", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
33,"Node 33", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
34,"Node 34", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
35,"Node 35", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
36,"Node 36", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
37,"Node 37", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
38,"Node 38", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
39,"Node 39", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
40,"Node 40", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
41,"Node 41", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
42,"Node 42", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
43,"Node 43", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
44,"Node 44", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
45,"Node 45", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
46,"Node 46", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
47,"Node 47", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
48,"Node 48", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
49,"Node 49", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
50,"Node 50", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
51,"Node 51", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
52,"Node 52", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
53,"Node 53", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
54,"Node 54", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
55,"Node 55", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
56,"Node 56", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
57,"Node 57", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
58,"Node 58", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
59,"Node 59", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
60,"Node 60", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
61,"Node 61", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
62,"Node 62", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
63,"Node 63", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
64,"Node 64", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
65,"Node 65", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
66,"Node 66", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
67,"Node 67", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
68,"Node 68", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
69,"Node 69", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
70,"Node 70", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
71,"Node 71", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
72,"Node 72", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
73,"Node 73", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
74,"Node 74", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
75,"Node 75", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
76,"Node 76", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
77,"Node 77", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
78,"Node 78", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
79,"Node 79", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
80,"Node 80", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
81,"Node 81", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
82,"Node 82", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
83,"Node 83", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
84,"Node 84", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
85,"Node 85", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
86,"Node 86", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
87,"Node 87", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
88,"Node 88", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
89,"Node 89", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
90,"Node 90", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
91,"Node 91", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
