Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 37.00, 0.00, 14.00, 0.00, 1.00,  2
2,"Node 2", 47.00, 0.00, 2.00, 0.00, 3.00,  2
3,"Node 3", 18.00, 0.00, 33.00, 0.00, 1.00,  1
4,"Node 4", 26.00, 0.00, 23.00, 0.00, 3.00,  1
5,"Node 5", 34.00, 0.00, 17.00, 0.00, 1.00,  2
6,"Node 6", 38.00, 0.00, 13.00, 0.00, 1.00,  2
7,"Node 7", 21.00, 0.00, 29.00, 0.00, 2.00,  1
8,"Node 8", 36.00, 0.00, 15.00, 0.00, 1.00,  2
9,"Node 9", 30.00, 0.00, 21.00, 0.00, 1.00,  2
10,"Node 10", 39.00, 0.00, 12.00, 0.00, 1.00,  2
11,"Node 11", 35.00, 0.00, 16.00, 0.00, 1.00,  2
12,"Node 12", 37.00, 0.00, 14.00, 0.00, 1.00,  2
13,"Node 13", 26.00, 0.00, 23.00, 0.00, 3.00,  1
14,"Node 14", 34.00, 0.00, 17.00, 0.00, 1.00,  2
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0
16,"Node 16", 31.00, 0.00, 20.00, 0.00, 1.00,  2
17,"Node 17", 27.00, 4.00, 9.00, 0.00, 12.00,  1
18,"Node 18", 41.00, 0.00, 10.00, 0.00, 1.00,  2
19,"Node 19", 29.00, 0.00, 22.00, 0.00, 1.00,  2
20,"Node 20", 27.00, 0.00, 18.00, 0.00, 7.00,  1
21,"Node 21", 30.00, 0.00, 21.00, 0.00, 1.00,  2
22,"Node 22", 28.00, 0.00, 15.00, 0.00, 9.00,  1
23,"Node 23", 37.00, 0.00, 14.00, 0.00, 1.00,  2
24,"Node 24", 28.00, 0.00, 10.00, 0.00, 14.00,  1
25,"Node 25", 35.00, 0.00, 16.00, 0.00, 1.00,  2
26,"Node 26", 39.00, 0.00, 11.00, 0.00, 2.00,  2
27,"Node 27", 38.00, 0.00, 12.00, 0.00, 2.00,  2
28,"Node 28", 36.00, 0.00, 15.00, 0.00, 1.00,  2
29,"Node 29", 26.00, 0.00, 23.00, 0.00, 3.00,  1
30,"Node 30", 34.00, 0.00, 16.00, 0.00, 2.00,  2
31,"Node 31", 28.00, 1.00, 16.00, 0.00, 7.00,  1
32,"Node 32", 32.00, 0.00, 19.00, 0.00, 1.00,  2
33,"Node 33", 0.00, 0.00, 0.00, 0.00, 0.00,  0
34,"Node 34", 28.00, 0.00, 10.00, 0.00, 14.00,  1
35,"Node 35", 27.00, 2.00, 22.00, 0.00, 1.00,  2
36,"Node 36", 20.00, 0.00, 31.00, 0.00, 1.00,  2
37,"Node 37", 37.00, 0.00, 14.00, 0.00, 1.00,  2
38,"Node 38", 32.00, 1.00, 18.00, 0.00, 1.00,  2
39,"Node 39", 35.00, 0.00, 15.00, 0.00, 2.00,  2
40,"Node 40", 25.00, 0.00, 26.00, 0.00, 1.00,  2
41,"Node 41", 36.00, 0.00, 15.00, 0.00, 1.00,  2
42,"Node 42", 36.00, 0.00, 15.00, 0.00, 1.00,  2
43,"Node 43", 33.00, 3.00, 14.00, 0.00, 2.00,  2
44,"Node 44", 36.00, 3.00, 12.00, 0.00, 1.00,  2
45,"Node 45", 33.00, 1.00, 17.00, 0.00, 1.00,  2
46,"Node 46", 17.00, 0.00, 34.00, 0.00, 1.00,  2
47,"Node 47", 19.00, 0.00, 32.00, 0.00, 1.00,  2
48,"Node 48", 27.00, 0.00, 24.00, 0.00, 1.00,  2
49,"Node 49", 27.00, 0.00, 17.00, 0.00, 8.00,  1
50,"Node 50", 29.00, 1.00, 21.00, 0.00, 1.00,  2
51,"Node 51", 31.00, 1.00, 19.00, 0.00, 1.00,  2
52,"Node 52", 28.00, 1.00, 13.00, 0.00, 10.00,  1
53,"Node 53", 34.00, 1.00, 16.00, 0.00, 1.00,  2
54,"Node 54", 26.00, 3.00, 22.00, 0.00, 1.00,  2
55,"Node 55", 29.00, 0.00, 22.00, 0.00, 1.00,  2
56,"Node 56", 27.00, 1.00, 18.00, 0.00, 6.00,  1
57,"Node 57", 28.00, 4.00, 19.00, 0.00, 1.00,  2
58,"Node 58", 29.00, 4.00, 18.00, 0.00, 1.00,  2
59,"Node 59", 27.00, 5.00, 19.00, 0.00, 1.00,  2
60,"Node 60", 23.00, 0.00, 28.00, 0.00, 1.00,  2
61,"Node 61", 27.00, 0.00, 17.00, 0.00, 8.00,  1
62,"Node 62", 33.00, 0.00, 18.00, 0.00, 1.00,  2
63,"Node 63", 34.00, 0.00, 16.00, 0.00, 2.00,  2
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0
65,"Node 65", 0.00, 0.00, 0.00, 0.00, 0.00,  0
66,"Node 66", 32.00, 0.00, 19.00, 0.00, 1.00,  2
67,"Node 67", 0.00, 0.00, 0.00, 0.00, 0.00,  0
68,"Node 68", 27.00, 0.00, 17.00, 0.00, 8.00,  1
69,"Node 69", 29.00, 0.00, 22.00, 0.00, 1.00,  2
70,"Node 70", 28.00, 1.00, 12.00, 0.00, 11.00,  1
71,"Node 71", 27.00, 10.00, 14.00, 0.00, 1.00,  2
72,"Node 72", 25.00, 0.00, 26.00, 0.00, 1.00,  2
73,"Node 73", 27.00, 1.00, 10.00, 0.00, 14.00,  1
74,"Node 74", 27.00, 3.00, 21.00, 0.00, 1.00,  1
75,"Node 75", 28.00, 0.00, 23.00, 0.00, 1.00,  2
76,"Node 76", 29.00, 0.00, 22.00, 0.00, 1.00,  2
77,"Node 77", 30.00, 0.00, 20.00, 0.00, 2.00,  2
78,"Node 78", 35.00, 1.00, 15.00, 0.00, 1.00,  2
79,"Node 79", 13.00, 1.00, 37.00, 0.00, 1.00,  2
80,"Node 80", 21.00, 10.00, 20.00, 0.00, 1.00,  2
81,"Node 81", 27.00, 1.00, 23.00, 0.00, 1.00,  2
82,"Node 82", 34.00, 0.00, 16.00, 0.00, 2.00,  2
83,"Node 83", 33.00, 6.00, 11.00, 0.00, 2.00,  2
84,"Node 84", 32.00, 2.00, 17.00, 0.00, 1.00,  2
85,"Node 85", 35.00, 0.00, 16.00, 0.00, 1.00,  2
86,"Node 86", 22.00, 0.00, 29.00, 0.00, 1.00,  2
87,"Node 87", 27.00, 0.00, 20.00, 0.00, 5.00,  1
88,"Node 88", 27.00, 9.00, 13.00, 0.00, 3.00,  1
89,"Node 89", 24.00, 0.00, 27.00, 0.00, 1.00,  2
90,"Node 90", 25.00, 0.00, 19.00, 0.00, 8.00,  1
91,"Node 91", 30.00, 1.00, 20.00, 0.00, 1.00,  2
92,"Node 92", 22.00, 12.00, 16.00, 0.00, 2.00,  2
93,"Node 93", 33.00, 0.00, 18.00, 0.00, 1.00,  2
94,"Node 94", 15.00, 2.00, 34.00, 0.00, 1.00,  1
