Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
2,"Node 2", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
3,"Node 3", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
4,"Node 4", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
5,"Node 5", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
6,"Node 6", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
7,"Node 7", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
8,"Node 8", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
9,"Node 9", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
10,"Node 10", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
11,"Node 11", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
12,"Node 12", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
13,"Node 13", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
14,"Node 14", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
15,"Node 15", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
18,"Node 18", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
19,"Node 19", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
20,"Node 20", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
21,"Node 21", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
22,"Node 22", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
23,"Node 23", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
24,"Node 24", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
25,"Node 25", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
26,"Node 26", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
27,"Node 27", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
28,"Node 28", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
29,"Node 29", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
30,"Node 30", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
31,"Node 31", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
32,"Node 32", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  2
33,"Node 33", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
34,"Node 34", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
35,"Node 35", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
36,"Node 36", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
37,"Node 37", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
38,"Node 38", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
39,"Node 39", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
40,"Node 40", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
41,"Node 41", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
43,"Node 43", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
44,"Node 44", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
45,"Node 45", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
46,"Node 46", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
47,"Node 47", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
48,"Node 48", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
49,"Node 49", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
50,"Node 50", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
51,"Node 51", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
52,"Node 52", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
53,"Node 53", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
54,"Node 54", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
55,"Node 55", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
56,"Node 56", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
57,"Node 57", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
58,"Node 58", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
59,"Node 59", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
60,"Node 60", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
61,"Node 61", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
62,"Node 62", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
63,"Node 63", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
64,"Node 64", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
65,"Node 65", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
66,"Node 66", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
67,"Node 67", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
68,"Node 68", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
69,"Node 69", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
70,"Node 70", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
71,"Node 71", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
72,"Node 72", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
73,"Node 73", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
74,"Node 74", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
75,"Node 75", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
76,"Node 76", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
77,"Node 77", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
78,"Node 78", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
79,"Node 79", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
80,"Node 80", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
81,"Node 81", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
82,"Node 82", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
83,"Node 83", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
84,"Node 84", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
85,"Node 85", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
86,"Node 86", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
87,"Node 87", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
88,"Node 88", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
89,"Node 89", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
90,"Node 90", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
91,"Node 91", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
92,"Node 92", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
93,"Node 93", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
94,"Node 94", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
95,"Node 95", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
96,"Node 96", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
97,"Node 97", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
98,"Node 98", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
99,"Node 99", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
100,"Node 100", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
