Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 49.00, 0.00, 3.00, 0.00, 0.00,  2
2,"Node 2", 48.00, 0.00, 4.00, 0.00, 0.00,  2
3,"Node 3", 46.00, 0.00, 6.00, 0.00, 0.00,  1
4,"Node 4", 45.00, 0.00, 7.00, 0.00, 0.00,  1
5,"Node 5", 47.00, 0.00, 5.00, 0.00, 0.00,  2
6,"Node 6", 47.00, 0.00, 5.00, 0.00, 0.00,  2
7,"Node 7", 48.00, 0.00, 4.00, 0.00, 0.00,  1
8,"Node 8", 48.00, 0.00, 4.00, 0.00, 0.00,  2
9,"Node 9", 51.00, 0.00, 1.00, 0.00, 0.00,  2
10,"Node 10", 48.00, 0.00, 4.00, 0.00, 0.00,  2
11,"Node 11", 50.00, 0.00, 2.00, 0.00, 0.00,  2
12,"Node 12", 47.00, 0.00, 5.00, 0.00, 0.00,  2
13,"Node 13", 46.00, 0.00, 6.00, 0.00, 0.00,  1
14,"Node 14", 48.00, 0.00, 4.00, 0.00, 0.00,  2
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0
16,"Node 16", 49.00, 0.00, 3.00, 0.00, 0.00,  2
17,"Node 17", 48.00, 0.00, 4.00, 0.00, 0.00,  1
18,"Node 18", 51.00, 0.00, 1.00, 0.00, 0.00,  2
19,"Node 19", 47.00, 0.00, 5.00, 0.00, 0.00,  2
20,"Node 20", 47.00, 0.00, 5.00, 0.00, 0.00,  1
21,"Node 21", 52.00, 0.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 48.00, 0.00, 4.00, 0.00, 0.00,  1
23,"Node 23", 47.00, 0.00, 5.00, 0.00, 0.00,  2
24,"Node 24", 48.00, 0.00, 4.00, 0.00, 0.00,  1
25,"Node 25", 47.00, 0.00, 5.00, 0.00, 0.00,  2
26,"Node 26", 50.00, 0.00, 2.00, 0.00, 0.00,  2
27,"Node 27", 50.00, 0.00, 2.00, 0.00, 0.00,  2
28,"Node 28", 49.00, 0.00, 3.00, 0.00, 0.00,  2
29,"Node 29", 49.00, 0.00, 3.00, 0.00, 0.00,  1
30,"Node 30", 49.00, 0.00, 3.00, 0.00, 0.00,  2
31,"Node 31", 49.00, 0.00, 3.00, 0.00, 0.00,  1
32,"Node 32", 49.00, 0.00, 3.00, 0.00, 0.00,  2
33,"Node 33", 0.00, 0.00, 0.00, 0.00, 0.00,  0
34,"Node 34", 47.00, 0.00, 5.00, 0.00, 0.00,  1
35,"Node 35", 48.00, 0.00, 4.00, 0.00, 0.00,  2
36,"Node 36", 47.00, 0.00, 5.00, 0.00, 0.00,  2
37,"Node 37", 47.00, 0.00, 5.00, 0.00, 0.00,  2
38,"Node 38", 48.00, 0.00, 4.00, 0.00, 0.00,  2
39,"Node 39", 52.00, 0.00, 0.00, 0.00, 0.00,  2
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00,  2
41,"Node 41", 49.00, 0.00, 3.00, 0.00, 0.00,  2
42,"Node 42", 50.00, 0.00, 2.00, 0.00, 0.00,  2
43,"Node 43", 51.00, 0.00, 1.00, 0.00, 0.00,  2
44,"Node 44", 50.00, 0.00, 2.00, 0.00, 0.00,  2
45,"Node 45", 50.00, 0.00, 2.00, 0.00, 0.00,  2
46,"Node 46", 50.00, 0.00, 2.00, 0.00, 0.00,  2
47,"Node 47", 47.00, 0.00, 5.00, 0.00, 0.00,  2
48,"Node 48", 45.00, 0.00, 7.00, 0.00, 0.00,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  1
50,"Node 50", 47.00, 0.00, 5.00, 0.00, 0.00,  2
51,"Node 51", 49.00, 0.00, 3.00, 0.00, 0.00,  2
52,"Node 52", 48.00, 0.00, 4.00, 0.00, 0.00,  1
53,"Node 53", 47.00, 0.00, 5.00, 0.00, 0.00,  2
54,"Node 54", 49.00, 0.00, 3.00, 0.00, 0.00,  2
55,"Node 55", 48.00, 0.00, 4.00, 0.00, 0.00,  2
56,"Node 56", 45.00, 0.00, 7.00, 0.00, 0.00,  1
57,"Node 57", 49.00, 0.00, 3.00, 0.00, 0.00,  2
58,"Node 58", 50.00, 0.00, 2.00, 0.00, 0.00,  2
59,"Node 59", 46.00, 0.00, 6.00, 0.00, 0.00,  2
60,"Node 60", 46.00, 0.00, 6.00, 0.00, 0.00,  2
61,"Node 61", 46.00, 0.00, 6.00, 0.00, 0.00,  1
62,"Node 62", 49.00, 0.00, 3.00, 0.00, 0.00,  2
63,"Node 63", 48.00, 0.00, 4.00, 0.00, 0.00,  2
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0
65,"Node 65", 0.00, 0.00, 0.00, 0.00, 0.00,  0
66,"Node 66", 48.00, 0.00, 4.00, 0.00, 0.00,  2
67,"Node 67", 0.00, 0.00, 0.00, 0.00, 0.00,  0
68,"Node 68", 51.00, 0.00, 1.00, 0.00, 0.00,  1
69,"Node 69", 45.00, 0.00, 7.00, 0.00, 0.00,  2
70,"Node 70", 49.00, 0.00, 3.00, 0.00, 0.00,  1
71,"Node 71", 46.00, 0.00, 6.00, 0.00, 0.00,  2
72,"Node 72", 51.00, 0.00, 1.00, 0.00, 0.00,  2
73,"Node 73", 49.00, 0.00, 3.00, 0.00, 0.00,  1
74,"Node 74", 49.00, 0.00, 3.00, 0.00, 0.00,  1
75,"Node 75", 48.00, 0.00, 4.00, 0.00, 0.00,  2
76,"Node 76", 47.00, 0.00, 5.00, 0.00, 0.00,  2
77,"Node 77", 51.00, 0.00, 1.00, 0.00, 0.00,  2
78,"Node 78", 46.00, 0.00, 6.00, 0.00, 0.00,  2
79,"Node 79", 46.00, 0.00, 6.00, 0.00, 0.00,  2
80,"Node 80", 50.00, 0.00, 2.00, 0.00, 0.00,  2
81,"Node 81", 51.00, 0.00, 1.00, 0.00, 0.00,  2
82,"Node 82", 50.00, 0.00, 2.00, 0.00, 0.00,  2
83,"Node 83", 49.00, 0.00, 3.00, 0.00, 0.00,  2
84,"Node 84", 48.00, 0.00, 4.00, 0.00, 0.00,  2
85,"Node 85", 50.00, 0.00, 2.00, 0.00, 0.00,  2
86,"Node 86", 45.00, 0.00, 7.00, 0.00, 0.00,  2
87,"Node 87", 44.00, 0.00, 8.00, 0.00, 0.00,  1
88,"Node 88", 47.00, 0.00, 5.00, 0.00, 0.00,  1
89,"Node 89", 47.00, 0.00, 5.00, 0.00, 0.00,  2
90,"Node 90", 47.00, 0.00, 5.00, 0.00, 0.00,  1
91,"Node 91", 46.00, 0.00, 6.00, 0.00, 0.00,  2
92,"Node 92", 47.00, 0.00, 5.00, 0.00, 0.00,  2
93,"Node 93", 50.00, 0.00, 2.00, 0.00, 0.00,  2
94,"Node 94", 49.00, 0.00, 3.00, 0.00, 0.00,  1
95,"Node 95", 47.00, 0.00, 5.00, 0.00, 0.00,  2
96,"Node 96", 45.00, 0.00, 7.00, 0.00, 0.00,  2
97,"Node 97", 49.00, 0.00, 3.00, 0.00, 0.00,  2
98,"Node 98", 47.00, 0.00, 5.00, 0.00, 0.00,  2
99,"Node 99", 43.00, 0.00, 9.00, 0.00, 0.00,  2
100,"Node 100", 46.00, 0.00, 6.00, 0.00, 0.00,  1
