Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
2,"Node 2", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
3,"Node 3", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
4,"Node 4", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
5,"Node 5", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
6,"Node 6", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
7,"Node 7", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
8,"Node 8", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
9,"Node 9", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
10,"Node 10", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
11,"Node 11", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
12,"Node 12", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
13,"Node 13", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
14,"Node 14", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
15,"Node 15", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
16,"Node 16", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
17,"Node 17", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
18,"Node 18", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
19,"Node 19", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
20,"Node 20", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
21,"Node 21", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
22,"Node 22", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
23,"Node 23", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
24,"Node 24", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
25,"Node 25", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
26,"Node 26", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
27,"Node 27", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
29,"Node 29", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
30,"Node 30", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
31,"Node 31", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
32,"Node 32", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
33,"Node 33", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
34,"Node 34", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  2
35,"Node 35", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
36,"Node 36", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
37,"Node 37", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
38,"Node 38", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
39,"Node 39", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
40,"Node 40", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
41,"Node 41", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
42,"Node 42", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
43,"Node 43", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
44,"Node 44", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  2
45,"Node 45", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
46,"Node 46", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
47,"Node 47", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
48,"Node 48", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
49,"Node 49", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
50,"Node 50", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
51,"Node 51", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
52,"Node 52", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
53,"Node 53", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
54,"Node 54", 1.00, 0.00, 51.00, 0.00, 0.00,  0,  1
55,"Node 55", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
56,"Node 56", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
57,"Node 57", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
58,"Node 58", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
59,"Node 59", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
60,"Node 60", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
61,"Node 61", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
62,"Node 62", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
63,"Node 63", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
64,"Node 64", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
65,"Node 65", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
66,"Node 66", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
67,"Node 67", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
68,"Node 68", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
69,"Node 69", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
70,"Node 70", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
71,"Node 71", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
72,"Node 72", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
73,"Node 73", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
74,"Node 74", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
75,"Node 75", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
76,"Node 76", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
77,"Node 77", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
