Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 4.00, 0.00, 32.00, 3391.00, 0.00, 0.00,  0,  1
2,"Node 2", 5.00, 0.00, 31.00, 15.00, 0.00, 0.00,  0,  1
3,"Node 3", 6.00, 0.00, 30.00, 522.00, 0.00, 0.00,  0,  1
4,"Node 4", 16.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
5,"Node 5", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
6,"Node 6", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
7,"Node 7", 4.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
8,"Node 8", 1.00, 0.00, 35.00, 1619.00, 0.00, 0.00,  0,  1
9,"Node 9", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
12,"Node 12", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  2
13,"Node 13", 5.00, 0.00, 32.00, 352.00, 0.00, 0.00,  0,  1
14,"Node 14", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 6.00, 0.00, 30.00, 484.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 10.00, 0.00, 27.00, 8.00, 0.00, 0.00,  0,  1
22,"Node 22", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
23,"Node 23", 2.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 7.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 2.00, 0.00, 34.00, 3.00, 0.00, 0.00,  0,  1
28,"Node 28", 6.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
33,"Node 33", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 11.00, 0.00, 25.00, 58.00, 0.00, 0.00,  0,  1
40,"Node 40", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 7.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 7.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
51,"Node 51", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
52,"Node 52", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 7.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
54,"Node 54", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 6.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
58,"Node 58", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
59,"Node 59", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
60,"Node 60", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 0.00, 0.00, 0.00, 2.00, 0.00, 0.00,  0,  0
63,"Node 63", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 4.00, 0.00, 32.00, 163.00, 0.00, 0.00,  0,  1
65,"Node 65", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 15.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
67,"Node 67", 12.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 4.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
72,"Node 72", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
73,"Node 73", 4.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 10.00, 0.00, 26.00, 187.00, 0.00, 0.00,  0,  1
75,"Node 75", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
76,"Node 76", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
77,"Node 77", 8.00, 0.00, 28.00, 2.00, 0.00, 0.00,  0,  1
78,"Node 78", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
79,"Node 79", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
81,"Node 81", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
82,"Node 82", 3.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
83,"Node 83", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
84,"Node 84", 5.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
85,"Node 85", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
86,"Node 86", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
87,"Node 87", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 1.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
89,"Node 89", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
90,"Node 90", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
91,"Node 91", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
92,"Node 92", 2.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
93,"Node 93", 8.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
94,"Node 94", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
95,"Node 95", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
96,"Node 96", 8.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 7.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
98,"Node 98", 21.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37,  1
100,"Node 100", 0.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
