Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 5.00, 0.00, 39.00, 8.00, 0.00,  0,  1
2,"Node 2", 8.00, 0.00, 40.00, 4.00, 0.00,  0,  1
3,"Node 3", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  2
4,"Node 4", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
5,"Node 5", 9.00, 0.00, 37.00, 6.00, 0.00,  0,  1
6,"Node 6", 7.00, 0.00, 38.00, 7.00, 0.00,  0,  1
7,"Node 7", 7.00, 0.00, 41.00, 4.00, 0.00,  0,  1
8,"Node 8", 12.00, 0.00, 37.00, 3.00, 0.00,  0,  1
9,"Node 9", 12.00, 0.00, 37.00, 3.00, 0.00,  0,  1
10,"Node 10", 5.00, 0.00, 43.00, 4.00, 0.00,  0,  1
11,"Node 11", 13.00, 0.00, 33.00, 6.00, 0.00,  0,  2
12,"Node 12", 15.00, 0.00, 27.00, 10.00, 0.00,  0,  1
13,"Node 13", 8.00, 0.00, 36.00, 8.00, 0.00,  0,  1
14,"Node 14", 6.00, 0.00, 39.00, 7.00, 0.00,  0,  1
15,"Node 15", 5.00, 0.00, 43.00, 4.00, 0.00,  0,  1
16,"Node 16", 6.00, 0.00, 40.00, 6.00, 0.00,  0,  1
17,"Node 17", 17.00, 0.00, 27.00, 8.00, 0.00,  0,  1
18,"Node 18", 10.00, 0.00, 39.00, 3.00, 0.00,  0,  1
19,"Node 19", 3.00, 0.00, 44.00, 5.00, 0.00,  0,  1
20,"Node 20", 2.00, 0.00, 39.00, 11.00, 0.00,  0,  1
21,"Node 21", 16.00, 0.00, 33.00, 3.00, 0.00,  0,  1
22,"Node 22", 7.00, 0.00, 36.00, 9.00, 0.00,  0,  1
23,"Node 23", 12.00, 0.00, 34.00, 6.00, 0.00,  0,  1
24,"Node 24", 7.00, 0.00, 40.00, 5.00, 0.00,  0,  1
25,"Node 25", 6.00, 0.00, 35.00, 11.00, 0.00,  0,  1
26,"Node 26", 11.00, 0.00, 38.00, 3.00, 0.00,  0,  1
27,"Node 27", 8.00, 0.00, 39.00, 5.00, 0.00,  0,  1
28,"Node 28", 6.00, 0.00, 40.00, 6.00, 0.00,  0,  1
29,"Node 29", 14.00, 0.00, 33.00, 5.00, 0.00,  0,  1
30,"Node 30", 3.00, 0.00, 44.00, 5.00, 0.00,  0,  1
31,"Node 31", 7.00, 0.00, 33.00, 12.00, 0.00,  0,  1
32,"Node 32", 10.00, 0.00, 34.00, 8.00, 0.00,  0,  1
33,"Node 33", 11.00, 0.00, 28.00, 13.00, 0.00,  0,  1
34,"Node 34", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
35,"Node 35", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
36,"Node 36", 6.00, 0.00, 39.00, 7.00, 0.00,  0,  1
37,"Node 37", 10.00, 0.00, 33.00, 9.00, 0.00,  0,  2
38,"Node 38", 11.00, 0.00, 30.00, 11.00, 0.00,  0,  1
39,"Node 39", 11.00, 0.00, 36.00, 5.00, 0.00,  0,  1
40,"Node 40", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
41,"Node 41", 9.00, 0.00, 38.00, 5.00, 0.00,  0,  1
42,"Node 42", 14.00, 0.00, 29.00, 9.00, 0.00,  0,  1
43,"Node 43", 9.00, 0.00, 29.00, 14.00, 0.00,  0,  1
44,"Node 44", 12.00, 0.00, 32.00, 8.00, 0.00,  0,  1
45,"Node 45", 13.00, 0.00, 35.00, 4.00, 0.00,  0,  1
46,"Node 46", 10.00, 0.00, 36.00, 6.00, 0.00,  0,  1
47,"Node 47", 12.00, 0.00, 36.00, 4.00, 0.00,  0,  1
48,"Node 48", 7.00, 0.00, 35.00, 10.00, 0.00,  0,  1
49,"Node 49", 6.00, 0.00, 42.00, 4.00, 0.00,  0,  1
50,"Node 50", 16.00, 0.00, 29.00, 7.00, 0.00,  0,  1
51,"Node 51", 12.00, 0.00, 28.00, 12.00, 0.00,  0,  1
52,"Node 52", 13.00, 0.00, 34.00, 5.00, 0.00,  0,  1
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
54,"Node 54", 16.00, 0.00, 25.00, 11.00, 0.00,  0,  1
55,"Node 55", 9.00, 0.00, 39.00, 4.00, 0.00,  0,  1
56,"Node 56", 3.00, 0.00, 40.00, 9.00, 0.00,  0,  1
57,"Node 57", 16.00, 0.00, 32.00, 4.00, 0.00,  0,  1
58,"Node 58", 8.00, 0.00, 16.00, 28.00, 0.00,  0,  1
59,"Node 59", 24.00, 0.00, 21.00, 7.00, 0.00,  0,  1
60,"Node 60", 5.00, 0.00, 42.00, 5.00, 0.00,  0,  1
61,"Node 61", 4.00, 0.00, 43.00, 5.00, 0.00,  0,  1
62,"Node 62", 3.00, 0.00, 44.00, 5.00, 0.00,  0,  1
63,"Node 63", 6.00, 0.00, 45.00, 1.00, 0.00,  0,  1
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
65,"Node 65", 7.00, 0.00, 38.00, 7.00, 0.00,  0,  1
66,"Node 66", 10.00, 0.00, 34.00, 8.00, 0.00,  0,  1
