Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
2,"Node 2", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
3,"Node 3", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
5,"Node 5", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
6,"Node 6", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
7,"Node 7", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
8,"Node 8", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
11,"Node 11", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
12,"Node 12", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
13,"Node 13", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
14,"Node 14", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
15,"Node 15", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
16,"Node 16", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
17,"Node 17", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
18,"Node 18", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
19,"Node 19", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
20,"Node 20", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
21,"Node 21", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
22,"Node 22", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
23,"Node 23", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
24,"Node 24", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
25,"Node 25", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
26,"Node 26", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
27,"Node 27", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
28,"Node 28", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
29,"Node 29", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
30,"Node 30", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
31,"Node 31", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
33,"Node 33", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
34,"Node 34", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
35,"Node 35", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
36,"Node 36", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
38,"Node 38", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
39,"Node 39", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
40,"Node 40", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
41,"Node 41", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
42,"Node 42", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
43,"Node 43", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
44,"Node 44", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
46,"Node 46", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
47,"Node 47", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
49,"Node 49", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
50,"Node 50", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
51,"Node 51", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
52,"Node 52", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
53,"Node 53", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
54,"Node 54", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
55,"Node 55", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
56,"Node 56", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
57,"Node 57", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
58,"Node 58", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
59,"Node 59", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
60,"Node 60", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
61,"Node 61", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
62,"Node 62", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
63,"Node 63", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
64,"Node 64", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
65,"Node 65", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
66,"Node 66", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
67,"Node 67", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
68,"Node 68", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
69,"Node 69", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
70,"Node 70", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
71,"Node 71", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
72,"Node 72", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
73,"Node 73", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
74,"Node 74", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
75,"Node 75", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
76,"Node 76", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
77,"Node 77", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
78,"Node 78", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
79,"Node 79", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
80,"Node 80", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
81,"Node 81", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
82,"Node 82", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
83,"Node 83", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
84,"Node 84", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
85,"Node 85", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
86,"Node 86", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
87,"Node 87", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
88,"Node 88", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
89,"Node 89", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
90,"Node 90", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
91,"Node 91", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
92,"Node 92", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
93,"Node 93", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
94,"Node 94", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
95,"Node 95", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
96,"Node 96", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
97,"Node 97", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
98,"Node 98", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
99,"Node 99", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
100,"Node 100", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
