Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 184.00, 0.00, 24.00, 0.00, 0.00,  2
2,"Node 2", 197.00, 0.00, 11.00, 0.00, 0.00,  2
3,"Node 3", 187.00, 0.00, 21.00, 0.00, 0.00,  2
4,"Node 4", 170.00, 0.00, 38.00, 0.00, 0.00,  1
5,"Node 5", 192.00, 0.00, 16.00, 0.00, 0.00,  2
6,"Node 6", 191.00, 0.00, 17.00, 0.00, 0.00,  2
7,"Node 7", 187.00, 0.00, 21.00, 0.00, 0.00,  2
8,"Node 8", 179.00, 0.00, 29.00, 0.00, 0.00,  1
9,"Node 9", 188.00, 0.00, 20.00, 0.00, 0.00,  2
10,"Node 10", 174.00, 0.00, 34.00, 0.00, 0.00,  2
11,"Node 11", 185.00, 0.00, 23.00, 0.00, 0.00,  2
12,"Node 12", 155.00, 0.00, 53.00, 0.00, 0.00,  1
13,"Node 13", 165.00, 0.00, 43.00, 0.00, 0.00,  2
14,"Node 14", 191.00, 0.00, 17.00, 0.00, 0.00,  2
15,"Node 15", 180.00, 0.00, 28.00, 0.00, 0.00,  2
16,"Node 16", 186.00, 0.00, 22.00, 0.00, 0.00,  1
17,"Node 17", 180.00, 8.00, 20.00, 0.00, 0.00,  2
18,"Node 18", 194.00, 0.00, 14.00, 0.00, 0.00,  2
19,"Node 19", 168.00, 0.00, 40.00, 0.00, 0.00,  1
20,"Node 20", 190.00, 0.00, 18.00, 0.00, 0.00,  2
21,"Node 21", 0.00, 0.00, 0.00, 0.00, 0.00,  0
22,"Node 22", 186.00, 0.00, 22.00, 0.00, 0.00,  2
23,"Node 23", 182.00, 2.00, 24.00, 0.00, 0.00,  2
24,"Node 24", 170.00, 0.00, 38.00, 0.00, 0.00,  2
25,"Node 25", 185.00, 0.00, 23.00, 0.00, 0.00,  2
26,"Node 26", 181.00, 0.00, 27.00, 0.00, 0.00,  2
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00,  0
28,"Node 28", 175.00, 0.00, 33.00, 0.00, 0.00,  1
29,"Node 29", 172.00, 0.00, 36.00, 0.00, 0.00,  2
30,"Node 30", 169.00, 0.00, 39.00, 0.00, 0.00,  1
31,"Node 31", 161.00, 11.00, 36.00, 0.00, 0.00,  1
32,"Node 32", 182.00, 0.00, 26.00, 0.00, 0.00,  2
33,"Node 33", 183.00, 0.00, 25.00, 0.00, 0.00,  1
34,"Node 34", 166.00, 0.00, 42.00, 0.00, 0.00,  2
35,"Node 35", 140.00, 7.00, 61.00, 0.00, 0.00,  2
36,"Node 36", 155.00, 0.00, 53.00, 0.00, 0.00,  2
37,"Node 37", 175.00, 0.00, 33.00, 0.00, 0.00,  1
38,"Node 38", 162.00, 9.00, 37.00, 0.00, 0.00,  1
39,"Node 39", 180.00, 0.00, 28.00, 0.00, 0.00,  2
40,"Node 40", 157.00, 0.00, 51.00, 0.00, 0.00,  2
41,"Node 41", 178.00, 0.00, 30.00, 0.00, 0.00,  2
42,"Node 42", 184.00, 0.00, 24.00, 0.00, 0.00,  2
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00,  0
44,"Node 44", 177.00, 0.00, 31.00, 0.00, 0.00,  2
45,"Node 45", 164.00, 5.00, 39.00, 0.00, 0.00,  2
46,"Node 46", 174.00, 0.00, 34.00, 0.00, 0.00,  2
47,"Node 47", 179.00, 0.00, 29.00, 0.00, 0.00,  1
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00,  0
49,"Node 49", 173.00, 0.00, 35.00, 0.00, 0.00,  2
50,"Node 50", 163.00, 9.00, 36.00, 0.00, 0.00,  2
51,"Node 51", 169.00, 1.00, 38.00, 0.00, 0.00,  2
52,"Node 52", 186.00, 2.00, 20.00, 0.00, 0.00,  2
53,"Node 53", 166.00, 5.00, 37.00, 0.00, 0.00,  2
54,"Node 54", 167.00, 6.00, 35.00, 0.00, 0.00,  2
55,"Node 55", 180.00, 0.00, 28.00, 0.00, 0.00,  1
56,"Node 56", 166.00, 4.00, 38.00, 0.00, 0.00,  2
57,"Node 57", 152.00, 4.00, 52.00, 0.00, 0.00,  1
58,"Node 58", 130.00, 34.00, 44.00, 0.00, 0.00,  2
59,"Node 59", 155.00, 16.00, 37.00, 0.00, 0.00,  2
60,"Node 60", 166.00, 0.00, 42.00, 0.00, 0.00,  1
61,"Node 61", 169.00, 0.00, 39.00, 0.00, 0.00,  2
62,"Node 62", 165.00, 0.00, 43.00, 0.00, 0.00,  2
63,"Node 63", 164.00, 0.00, 44.00, 0.00, 0.00,  2
64,"Node 64", 168.00, 0.00, 40.00, 0.00, 0.00,  2
65,"Node 65", 165.00, 5.00, 38.00, 0.00, 0.00,  2
66,"Node 66", 182.00, 0.00, 26.00, 0.00, 0.00,  2
67,"Node 67", 133.00, 36.00, 39.00, 0.00, 0.00,  1
68,"Node 68", 159.00, 0.00, 49.00, 0.00, 0.00,  1
69,"Node 69", 178.00, 0.00, 30.00, 0.00, 0.00,  2
70,"Node 70", 188.00, 3.00, 17.00, 0.00, 0.00,  2
71,"Node 71", 130.00, 49.00, 29.00, 0.00, 0.00,  2
72,"Node 72", 174.00, 0.00, 34.00, 0.00, 0.00,  2
