Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 46.00, 0.00, 6.00, 300.00, 0.00, 0.00,  0,  2
2,"Node 2", 0.00, 0.00, 0.00, 13.00, 0.00, 0.00,  0,  0
3,"Node 3", 48.00, 0.00, 4.00, 129.00, 0.00, 0.00,  0,  2
4,"Node 4", 50.00, 0.00, 2.00, 41.00, 0.00, 0.00,  0,  2
5,"Node 5", 48.00, 0.00, 4.00, 8.00, 0.00, 0.00,  0,  2
6,"Node 6", 48.00, 0.00, 4.00, 13.00, 0.00, 0.00,  0,  2
7,"Node 7", 48.00, 0.00, 4.00, 27.00, 0.00, 0.00,  0,  2
8,"Node 8", 50.00, 0.00, 2.00, 26.00, 0.00, 0.00,  0,  2
9,"Node 9", 47.00, 0.00, 5.00, 3.00, 0.00, 0.00,  0,  2
10,"Node 10", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 49.00, 0.00, 3.00, 3.00, 0.00, 0.00,  0,  2
12,"Node 12", 51.00, 0.00, 1.00, 9.00, 0.00, 0.00,  0,  2
13,"Node 13", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 50.00, 0.00, 2.00, 8.00, 0.00, 0.00,  0,  2
15,"Node 15", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 51.00, 0.00, 1.00, 2.00, 0.00, 0.00,  0,  2
17,"Node 17", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 47.00, 0.00, 5.00, 11.00, 0.00, 0.00,  0,  2
19,"Node 19", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 50.00, 0.00, 2.00, 2.00, 0.00, 0.00,  0,  2
23,"Node 23", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
24,"Node 24", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 44.00, 0.00, 8.00, 5.00, 0.00, 0.00,  0,  2
26,"Node 26", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
