Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0
2,"Node 2", 50.00, 0.00, 2.00, 0.00, 0.00,  1
3,"Node 3", 51.00, 0.00, 1.00, 0.00, 0.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 52.00, 0.00, 0.00, 0.00, 0.00,  1
6,"Node 6", 52.00, 0.00, 0.00, 0.00, 0.00,  2
7,"Node 7", 51.00, 0.00, 1.00, 0.00, 0.00,  2
8,"Node 8", 51.00, 0.00, 1.00, 0.00, 0.00,  1
9,"Node 9", 50.00, 0.00, 2.00, 0.00, 0.00,  2
10,"Node 10", 50.00, 0.00, 2.00, 0.00, 0.00,  2
11,"Node 11", 52.00, 0.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 52.00, 0.00, 0.00, 0.00, 0.00,  2
13,"Node 13", 51.00, 0.00, 1.00, 0.00, 0.00,  1
14,"Node 14", 50.00, 0.00, 2.00, 0.00, 0.00,  2
15,"Node 15", 48.00, 0.00, 4.00, 0.00, 0.00,  1
16,"Node 16", 51.00, 0.00, 1.00, 0.00, 0.00,  2
17,"Node 17", 49.00, 1.00, 2.00, 0.00, 0.00,  2
18,"Node 18", 50.00, 0.00, 2.00, 0.00, 0.00,  2
19,"Node 19", 51.00, 0.00, 1.00, 0.00, 0.00,  2
20,"Node 20", 51.00, 0.00, 1.00, 0.00, 0.00,  2
21,"Node 21", 52.00, 0.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 51.00, 0.00, 1.00, 0.00, 0.00,  2
23,"Node 23", 49.00, 0.00, 3.00, 0.00, 0.00,  2
24,"Node 24", 50.00, 0.00, 2.00, 0.00, 0.00,  2
25,"Node 25", 50.00, 1.00, 1.00, 0.00, 0.00,  2
26,"Node 26", 48.00, 0.00, 4.00, 0.00, 0.00,  2
27,"Node 27", 50.00, 0.00, 2.00, 0.00, 0.00,  1
28,"Node 28", 52.00, 0.00, 0.00, 0.00, 0.00,  2
29,"Node 29", 51.00, 0.00, 1.00, 0.00, 0.00,  1
30,"Node 30", 48.00, 0.00, 4.00, 0.00, 0.00,  1
31,"Node 31", 46.00, 2.00, 4.00, 0.00, 0.00,  2
32,"Node 32", 51.00, 1.00, 0.00, 0.00, 0.00,  2
33,"Node 33", 52.00, 0.00, 0.00, 0.00, 0.00,  2
34,"Node 34", 52.00, 0.00, 0.00, 0.00, 0.00,  2
35,"Node 35", 48.00, 2.00, 2.00, 0.00, 0.00,  2
36,"Node 36", 48.00, 0.00, 4.00, 0.00, 0.00,  1
37,"Node 37", 51.00, 0.00, 1.00, 0.00, 0.00,  2
38,"Node 38", 48.00, 0.00, 4.00, 0.00, 0.00,  1
39,"Node 39", 49.00, 0.00, 3.00, 0.00, 0.00,  2
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00,  2
41,"Node 41", 50.00, 0.00, 2.00, 0.00, 0.00,  2
42,"Node 42", 50.00, 0.00, 2.00, 0.00, 0.00,  2
43,"Node 43", 50.00, 2.00, 0.00, 0.00, 0.00,  1
44,"Node 44", 47.00, 4.00, 1.00, 0.00, 0.00,  2
45,"Node 45", 49.00, 2.00, 1.00, 0.00, 0.00,  2
46,"Node 46", 49.00, 0.00, 3.00, 0.00, 0.00,  2
47,"Node 47", 51.00, 0.00, 1.00, 0.00, 0.00,  2
48,"Node 48", 52.00, 0.00, 0.00, 0.00, 0.00,  2
49,"Node 49", 47.00, 0.00, 5.00, 0.00, 0.00,  2
50,"Node 50", 49.00, 2.00, 1.00, 0.00, 0.00,  1
51,"Node 51", 51.00, 0.00, 1.00, 0.00, 0.00,  1
52,"Node 52", 51.00, 0.00, 1.00, 0.00, 0.00,  1
53,"Node 53", 49.00, 1.00, 2.00, 0.00, 0.00,  2
54,"Node 54", 43.00, 3.00, 6.00, 0.00, 0.00,  2
55,"Node 55", 49.00, 2.00, 1.00, 0.00, 0.00,  1
56,"Node 56", 51.00, 0.00, 1.00, 0.00, 0.00,  1
57,"Node 57", 47.00, 4.00, 1.00, 0.00, 0.00,  1
58,"Node 58", 40.00, 7.00, 5.00, 0.00, 0.00,  2
59,"Node 59", 47.00, 4.00, 1.00, 0.00, 0.00,  2
60,"Node 60", 50.00, 0.00, 2.00, 0.00, 0.00,  2
61,"Node 61", 50.00, 0.00, 2.00, 0.00, 0.00,  2
