Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
2,"Node 2", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
3,"Node 3", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
4,"Node 4", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
5,"Node 5", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
6,"Node 6", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
7,"Node 7", 25.00, 0.00, 25.00, 2.00, 0.00,  0,  1
8,"Node 8", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
9,"Node 9", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
10,"Node 10", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
11,"Node 11", 26.00, 0.00, 25.00, 1.00, 0.00,  0,  1
12,"Node 12", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
13,"Node 13", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
14,"Node 14", 20.00, 0.00, 31.00, 1.00, 0.00,  0,  1
15,"Node 15", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
16,"Node 16", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
17,"Node 17", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
18,"Node 18", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
19,"Node 19", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
20,"Node 20", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
21,"Node 21", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
22,"Node 22", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
23,"Node 23", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
24,"Node 24", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
25,"Node 25", 18.00, 0.00, 32.00, 2.00, 0.00,  0,  1
26,"Node 26", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
27,"Node 27", 11.00, 0.00, 40.00, 1.00, 0.00,  0,  1
28,"Node 28", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
29,"Node 29", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
30,"Node 30", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
31,"Node 31", 16.00, 0.00, 35.00, 1.00, 0.00,  0,  1
32,"Node 32", 19.00, 0.00, 32.00, 1.00, 0.00,  0,  1
33,"Node 33", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
34,"Node 34", 17.00, 0.00, 34.00, 1.00, 0.00,  0,  1
