Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 41.00, 0.00, 11.00, 1739.00, 0.00, 0.00,  0,  1
2,"Node 2", 44.00, 0.00, 8.00, 3234.00, 0.00, 0.00,  0,  1
3,"Node 3", 40.00, 0.00, 12.00, 3884.00, 0.00, 0.00,  0,  1
4,"Node 4", 41.00, 0.00, 11.00, 2928.00, 0.00, 0.00,  0,  1
5,"Node 5", 40.00, 0.00, 12.00, 5428.00, 0.00, 0.00,  0,  1
6,"Node 6", 44.00, 0.00, 8.00, 3606.00, 0.00, 0.00,  0,  1
7,"Node 7", 0.00, 0.00, 0.00, 3160.00, 0.00, 0.00,  0,  0
8,"Node 8", 41.00, 0.00, 11.00, 5048.00, 0.00, 0.00,  0,  1
9,"Node 9", 45.00, 0.00, 7.00, 2688.00, 0.00, 0.00,  0,  1
10,"Node 10", 42.00, 0.00, 10.00, 1101.00, 0.00, 0.00,  0,  1
11,"Node 11", 47.00, 0.00, 5.00, 1568.00, 0.00, 0.00,  0,  1
12,"Node 12", 43.00, 0.00, 9.00, 2190.00, 0.00, 0.00,  0,  1
13,"Node 13", 46.00, 0.00, 6.00, 343.00, 0.00, 0.00,  0,  1
14,"Node 14", 42.00, 0.00, 10.00, 2144.00, 0.00, 0.00,  0,  1
15,"Node 15", 36.00, 0.00, 16.00, 1519.00, 0.00, 0.00,  0,  1
16,"Node 16", 43.00, 0.00, 9.00, 1696.00, 0.00, 0.00,  0,  1
17,"Node 17", 42.00, 0.00, 10.00, 1950.00, 0.00, 0.00,  0,  1
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
19,"Node 19", 39.00, 0.00, 13.00, 846.00, 0.00, 0.00,  0,  1
20,"Node 20", 45.00, 0.00, 7.00, 49.00, 0.00, 0.00,  0,  1
21,"Node 21", 47.00, 0.00, 5.00, 445.00, 0.00, 0.00,  0,  1
22,"Node 22", 44.00, 0.00, 8.00, 320.00, 0.00, 0.00,  0,  1
23,"Node 23", 35.00, 0.00, 17.00, 589.00, 0.00, 0.00,  0,  1
24,"Node 24", 42.00, 0.00, 10.00, 431.00, 0.00, 0.00,  0,  1
25,"Node 25", 47.00, 0.00, 5.00, 86.00, 0.00, 0.00,  0,  1
26,"Node 26", 38.00, 0.00, 14.00, 1017.00, 0.00, 0.00,  0,  1
27,"Node 27", 45.00, 0.00, 7.00, 612.00, 0.00, 0.00,  0,  1
28,"Node 28", 40.00, 0.00, 12.00, 2172.00, 0.00, 0.00,  0,  1
29,"Node 29", 43.00, 0.00, 9.00, 1085.00, 0.00, 0.00,  0,  1
30,"Node 30", 46.00, 0.00, 6.00, 440.00, 0.00, 0.00,  0,  1
31,"Node 31", 43.00, 0.00, 9.00, 119.00, 0.00, 0.00,  0,  1
32,"Node 32", 44.00, 0.00, 8.00, 285.00, 0.00, 0.00,  0,  1
33,"Node 33", 41.00, 0.00, 11.00, 926.00, 0.00, 0.00,  0,  1
34,"Node 34", 45.00, 0.00, 7.00, 11.00, 0.00, 0.00,  0,  1
35,"Node 35", 42.00, 0.00, 10.00, 11.00, 0.00, 0.00,  0,  1
36,"Node 36", 39.00, 0.00, 13.00, 676.00, 0.00, 0.00,  0,  1
37,"Node 37", 42.00, 0.00, 10.00, 1255.00, 0.00, 0.00,  0,  1
38,"Node 38", 45.00, 0.00, 7.00, 128.00, 0.00, 0.00,  0,  1
39,"Node 39", 39.00, 0.00, 13.00, 446.00, 0.00, 0.00,  0,  1
40,"Node 40", 45.00, 0.00, 7.00, 271.00, 0.00, 0.00,  0,  1
41,"Node 41", 41.00, 0.00, 11.00, 553.00, 0.00, 0.00,  0,  1
42,"Node 42", 39.00, 0.00, 13.00, 311.00, 0.00, 0.00,  0,  1
43,"Node 43", 41.00, 0.00, 11.00, 1.00, 0.00, 0.00,  0,  1
44,"Node 44", 41.00, 0.00, 11.00, 129.00, 0.00, 0.00,  0,  1
45,"Node 45", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 44.00, 0.00, 8.00, 61.00, 0.00, 0.00,  0,  1
47,"Node 47", 43.00, 0.00, 9.00, 916.00, 0.00, 0.00,  0,  1
48,"Node 48", 44.00, 0.00, 8.00, 224.00, 0.00, 0.00,  0,  1
49,"Node 49", 37.00, 0.00, 15.00, 33.00, 0.00, 0.00,  0,  1
50,"Node 50", 42.00, 0.00, 10.00, 7.00, 0.00, 0.00,  0,  1
51,"Node 51", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
52,"Node 52", 44.00, 0.00, 8.00, 43.00, 0.00, 0.00,  0,  1
53,"Node 53", 44.00, 0.00, 8.00, 382.00, 0.00, 0.00,  0,  1
54,"Node 54", 45.00, 0.00, 7.00, 422.00, 0.00, 0.00,  0,  1
55,"Node 55", 43.00, 0.00, 9.00, 592.00, 0.00, 0.00,  0,  1
56,"Node 56", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
57,"Node 57", 42.00, 0.00, 10.00, 293.00, 0.00, 0.00,  0,  1
58,"Node 58", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 0.00, 0.00, 0.00, 132.00, 0.00, 0.00,  0,  0
60,"Node 60", 43.00, 0.00, 9.00, 44.00, 0.00, 0.00,  0,  1
61,"Node 61", 49.00, 0.00, 3.00, 18.00, 0.00, 0.00,  0,  1
62,"Node 62", 44.00, 0.00, 8.00, 1.00, 0.00, 0.00,  0,  2
63,"Node 63", 40.00, 0.00, 12.00, 7.00, 0.00, 0.00,  0,  1
64,"Node 64", 43.00, 0.00, 9.00, 9.00, 0.00, 0.00,  0,  1
65,"Node 65", 44.00, 0.00, 8.00, 176.00, 0.00, 0.00,  0,  1
66,"Node 66", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
67,"Node 67", 41.00, 0.00, 11.00, 161.00, 0.00, 0.00,  0,  1
68,"Node 68", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
69,"Node 69", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 43.00, 0.00, 9.00, 117.00, 0.00, 0.00,  0,  1
71,"Node 71", 46.00, 0.00, 6.00, 2.00, 0.00, 0.00,  0,  1
72,"Node 72", 41.00, 0.00, 11.00, 181.00, 0.00, 0.00,  0,  1
73,"Node 73", 45.00, 0.00, 7.00, 12.00, 0.00, 0.00,  0,  1
74,"Node 74", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
75,"Node 75", 42.00, 0.00, 10.00, 197.00, 0.00, 0.00,  0,  1
76,"Node 76", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
77,"Node 77", 42.00, 0.00, 10.00, 167.00, 0.00, 0.00,  0,  1
78,"Node 78", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
79,"Node 79", 43.00, 0.00, 9.00, 5.00, 0.00, 0.00,  0,  1
80,"Node 80", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
81,"Node 81", 39.00, 0.00, 13.00, 328.00, 0.00, 0.00,  0,  1
82,"Node 82", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
83,"Node 83", 36.00, 0.00, 16.00, 9.00, 0.00, 0.00,  0,  1
84,"Node 84", 33.00, 0.00, 19.00, 309.00, 0.00, 0.00,  0,  1
85,"Node 85", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
86,"Node 86", 43.00, 0.00, 9.00, 39.00, 0.00, 0.00,  0,  1
87,"Node 87", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 41.00, 0.00, 11.00, 29.00, 0.00, 0.00,  0,  1
89,"Node 89", 44.00, 0.00, 8.00, 25.00, 0.00, 0.00,  0,  1
90,"Node 90", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  1
91,"Node 91", 43.00, 0.00, 9.00, 3.00, 0.00, 0.00,  0,  1
92,"Node 92", 45.00, 0.00, 7.00, 164.00, 0.00, 0.00,  0,  1
93,"Node 93", 45.00, 0.00, 7.00, 8.00, 0.00, 0.00,  0,  1
94,"Node 94", 43.00, 0.00, 9.00, 120.00, 0.00, 0.00,  0,  1
95,"Node 95", 45.00, 0.00, 7.00, 9.00, 0.00, 0.00,  0,  1
96,"Node 96", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 38.00, 0.00, 14.00, 4.00, 0.00, 0.00,  0,  1
98,"Node 98", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
100,"Node 100", 0.00, 0.00, 0.00, 17.00, 0.00, 0.00,  0,  0
