Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 37.00, 0.00, 15.00, 0.00, 0.00,  1
2,"Node 2", 40.00, 0.00, 12.00, 0.00, 0.00,  2
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00,  0
4,"Node 4", 45.00, 0.00, 7.00, 0.00, 0.00,  2
5,"Node 5", 43.00, 0.00, 9.00, 0.00, 0.00,  2
6,"Node 6", 35.00, 0.00, 17.00, 0.00, 0.00,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 42.00, 0.00, 10.00, 0.00, 0.00,  2
9,"Node 9", 40.00, 0.00, 12.00, 0.00, 0.00,  1
10,"Node 10", 38.00, 0.00, 14.00, 0.00, 0.00,  1
11,"Node 11", 40.00, 0.00, 12.00, 0.00, 0.00,  1
12,"Node 12", 43.00, 0.00, 9.00, 0.00, 0.00,  2
13,"Node 13", 40.00, 0.00, 12.00, 0.00, 0.00,  2
14,"Node 14", 34.00, 0.00, 18.00, 0.00, 0.00,  1
15,"Node 15", 33.00, 0.00, 19.00, 0.00, 0.00,  1
16,"Node 16", 36.00, 0.00, 16.00, 0.00, 0.00,  1
17,"Node 17", 41.00, 1.00, 10.00, 0.00, 0.00,  1
18,"Node 18", 41.00, 0.00, 11.00, 0.00, 0.00,  2
19,"Node 19", 43.00, 0.00, 9.00, 0.00, 0.00,  1
20,"Node 20", 48.00, 0.00, 4.00, 0.00, 0.00,  1
21,"Node 21", 36.00, 0.00, 16.00, 0.00, 0.00,  1
22,"Node 22", 39.00, 0.00, 13.00, 0.00, 0.00,  2
23,"Node 23", 47.00, 0.00, 5.00, 0.00, 0.00,  2
24,"Node 24", 42.00, 0.00, 10.00, 0.00, 0.00,  2
25,"Node 25", 38.00, 1.00, 13.00, 0.00, 0.00,  1
26,"Node 26", 35.00, 0.00, 17.00, 0.00, 0.00,  1
27,"Node 27", 42.00, 0.00, 10.00, 0.00, 0.00,  1
28,"Node 28", 36.00, 0.00, 16.00, 0.00, 0.00,  2
29,"Node 29", 38.00, 0.00, 14.00, 0.00, 0.00,  1
30,"Node 30", 0.00, 0.00, 0.00, 0.00, 0.00,  0
31,"Node 31", 38.00, 2.00, 12.00, 0.00, 0.00,  1
32,"Node 32", 33.00, 1.00, 18.00, 0.00, 0.00,  2
33,"Node 33", 36.00, 0.00, 16.00, 0.00, 0.00,  1
34,"Node 34", 43.00, 0.00, 9.00, 0.00, 0.00,  1
35,"Node 35", 36.00, 1.00, 15.00, 0.00, 0.00,  1
36,"Node 36", 34.00, 0.00, 18.00, 0.00, 0.00,  2
37,"Node 37", 32.00, 0.00, 20.00, 0.00, 0.00,  2
38,"Node 38", 33.00, 0.00, 19.00, 0.00, 0.00,  2
39,"Node 39", 42.00, 0.00, 10.00, 0.00, 0.00,  2
40,"Node 40", 37.00, 0.00, 15.00, 0.00, 0.00,  1
41,"Node 41", 40.00, 0.00, 12.00, 0.00, 0.00,  2
42,"Node 42", 31.00, 0.00, 21.00, 0.00, 0.00,  1
43,"Node 43", 35.00, 7.00, 10.00, 0.00, 0.00,  2
44,"Node 44", 39.00, 1.00, 12.00, 0.00, 0.00,  2
45,"Node 45", 43.00, 1.00, 8.00, 0.00, 0.00,  1
46,"Node 46", 38.00, 0.00, 14.00, 0.00, 0.00,  2
47,"Node 47", 31.00, 0.00, 21.00, 0.00, 0.00,  1
48,"Node 48", 29.00, 1.00, 22.00, 0.00, 0.00,  2
49,"Node 49", 36.00, 0.00, 16.00, 0.00, 0.00,  2
50,"Node 50", 29.00, 3.00, 20.00, 0.00, 0.00,  1
51,"Node 51", 41.00, 1.00, 10.00, 0.00, 0.00,  1
52,"Node 52", 39.00, 3.00, 10.00, 0.00, 0.00,  2
53,"Node 53", 33.00, 2.00, 17.00, 0.00, 0.00,  1
54,"Node 54", 23.00, 7.00, 22.00, 0.00, 0.00,  2
55,"Node 55", 28.00, 2.00, 22.00, 0.00, 0.00,  1
56,"Node 56", 36.00, 1.00, 15.00, 0.00, 0.00,  2
57,"Node 57", 26.00, 3.00, 23.00, 0.00, 0.00,  1
58,"Node 58", 21.00, 17.00, 14.00, 0.00, 0.00,  1
59,"Node 59", 27.00, 4.00, 21.00, 0.00, 0.00,  2
60,"Node 60", 39.00, 0.00, 13.00, 0.00, 0.00,  1
61,"Node 61", 43.00, 0.00, 9.00, 0.00, 0.00,  1
62,"Node 62", 38.00, 0.00, 14.00, 0.00, 0.00,  2
63,"Node 63", 38.00, 0.00, 14.00, 0.00, 0.00,  2
64,"Node 64", 36.00, 0.00, 16.00, 0.00, 0.00,  2
65,"Node 65", 30.00, 0.00, 22.00, 0.00, 0.00,  1
66,"Node 66", 0.00, 0.00, 0.00, 0.00, 0.00,  0
67,"Node 67", 29.00, 11.00, 12.00, 0.00, 0.00,  2
68,"Node 68", 38.00, 0.00, 14.00, 0.00, 0.00,  1
69,"Node 69", 34.00, 0.00, 18.00, 0.00, 0.00,  2
70,"Node 70", 33.00, 0.00, 19.00, 0.00, 0.00,  2
71,"Node 71", 37.00, 6.00, 9.00, 0.00, 0.00,  1
72,"Node 72", 35.00, 0.00, 17.00, 0.00, 0.00,  2
73,"Node 73", 42.00, 1.00, 9.00, 0.00, 0.00,  2
74,"Node 74", 32.00, 5.00, 15.00, 0.00, 0.00,  2
75,"Node 75", 42.00, 0.00, 10.00, 0.00, 0.00,  1
76,"Node 76", 34.00, 0.00, 18.00, 0.00, 0.00,  2
77,"Node 77", 39.00, 3.00, 10.00, 0.00, 0.00,  1
78,"Node 78", 26.00, 3.00, 23.00, 0.00, 0.00,  2
79,"Node 79", 34.00, 0.00, 18.00, 0.00, 0.00,  1
80,"Node 80", 28.00, 13.00, 11.00, 0.00, 0.00,  2
81,"Node 81", 40.00, 4.00, 8.00, 0.00, 0.00,  2
82,"Node 82", 36.00, 4.00, 12.00, 0.00, 0.00,  2
83,"Node 83", 31.00, 5.00, 16.00, 0.00, 0.00,  2
84,"Node 84", 38.00, 1.00, 13.00, 0.00, 0.00,  1
85,"Node 85", 38.00, 0.00, 14.00, 0.00, 0.00,  1
86,"Node 86", 29.00, 4.00, 19.00, 0.00, 0.00,  1
87,"Node 87", 30.00, 0.00, 22.00, 0.00, 0.00,  1
88,"Node 88", 36.00, 2.00, 14.00, 0.00, 0.00,  1
89,"Node 89", 0.00, 0.00, 0.00, 0.00, 0.00,  0
90,"Node 90", 38.00, 0.00, 14.00, 0.00, 0.00,  2
91,"Node 91", 28.00, 7.00, 17.00, 0.00, 0.00,  1
92,"Node 92", 24.00, 12.00, 16.00, 0.00, 0.00,  2
