Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 39.00, 0.00, 13.00, 0.00, 0.00,  1
2,"Node 2", 46.00, 0.00, 6.00, 0.00, 0.00,  2
3,"Node 3", 40.00, 0.00, 12.00, 0.00, 0.00,  1
4,"Node 4", 48.00, 0.00, 4.00, 0.00, 0.00,  2
5,"Node 5", 43.00, 0.00, 9.00, 0.00, 0.00,  2
6,"Node 6", 45.00, 0.00, 7.00, 0.00, 0.00,  2
7,"Node 7", 41.00, 0.00, 11.00, 0.00, 0.00,  2
8,"Node 8", 51.00, 0.00, 1.00, 0.00, 0.00,  2
9,"Node 9", 42.00, 0.00, 10.00, 0.00, 0.00,  2
10,"Node 10", 47.00, 0.00, 5.00, 0.00, 0.00,  2
11,"Node 11", 49.00, 0.00, 3.00, 0.00, 0.00,  2
12,"Node 12", 47.00, 0.00, 5.00, 0.00, 0.00,  2
13,"Node 13", 40.00, 0.00, 12.00, 0.00, 0.00,  2
14,"Node 14", 41.00, 0.00, 11.00, 0.00, 0.00,  2
15,"Node 15", 37.00, 0.00, 15.00, 0.00, 0.00,  2
16,"Node 16", 43.00, 0.00, 9.00, 0.00, 0.00,  2
17,"Node 17", 38.00, 2.00, 12.00, 0.00, 0.00,  2
18,"Node 18", 43.00, 0.00, 9.00, 0.00, 0.00,  2
19,"Node 19", 49.00, 0.00, 3.00, 0.00, 0.00,  2
20,"Node 20", 46.00, 0.00, 6.00, 0.00, 0.00,  1
21,"Node 21", 48.00, 0.00, 4.00, 0.00, 0.00,  2
22,"Node 22", 47.00, 0.00, 5.00, 0.00, 0.00,  2
23,"Node 23", 44.00, 1.00, 7.00, 0.00, 0.00,  1
24,"Node 24", 42.00, 0.00, 10.00, 0.00, 0.00,  2
25,"Node 25", 37.00, 0.00, 15.00, 0.00, 0.00,  2
26,"Node 26", 42.00, 0.00, 10.00, 0.00, 0.00,  2
27,"Node 27", 48.00, 0.00, 4.00, 0.00, 0.00,  2
28,"Node 28", 37.00, 0.00, 15.00, 0.00, 0.00,  2
29,"Node 29", 45.00, 0.00, 7.00, 0.00, 0.00,  2
30,"Node 30", 48.00, 0.00, 4.00, 0.00, 0.00,  2
31,"Node 31", 34.00, 6.00, 12.00, 0.00, 0.00,  2
32,"Node 32", 51.00, 0.00, 1.00, 0.00, 0.00,  2
33,"Node 33", 47.00, 0.00, 5.00, 0.00, 0.00,  1
34,"Node 34", 47.00, 0.00, 5.00, 0.00, 0.00,  2
35,"Node 35", 42.00, 0.00, 10.00, 0.00, 0.00,  2
36,"Node 36", 0.00, 0.00, 0.00, 0.00, 0.00,  0
37,"Node 37", 28.00, 0.00, 24.00, 0.00, 0.00,  2
38,"Node 38", 37.00, 2.00, 13.00, 0.00, 0.00,  2
39,"Node 39", 41.00, 0.00, 11.00, 0.00, 0.00,  1
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00,  1
41,"Node 41", 39.00, 0.00, 13.00, 0.00, 0.00,  1
42,"Node 42", 41.00, 0.00, 11.00, 0.00, 0.00,  1
43,"Node 43", 32.00, 5.00, 15.00, 0.00, 0.00,  2
44,"Node 44", 39.00, 0.00, 13.00, 0.00, 0.00,  2
45,"Node 45", 44.00, 3.00, 5.00, 0.00, 0.00,  2
46,"Node 46", 41.00, 0.00, 11.00, 0.00, 0.00,  2
47,"Node 47", 41.00, 0.00, 11.00, 0.00, 0.00,  2
48,"Node 48", 42.00, 2.00, 8.00, 0.00, 0.00,  1
49,"Node 49", 31.00, 0.00, 21.00, 0.00, 0.00,  2
50,"Node 50", 39.00, 2.00, 11.00, 0.00, 0.00,  1
51,"Node 51", 42.00, 1.00, 9.00, 0.00, 0.00,  2
52,"Node 52", 45.00, 0.00, 7.00, 0.00, 0.00,  2
53,"Node 53", 39.00, 0.00, 13.00, 0.00, 0.00,  2
54,"Node 54", 31.00, 3.00, 18.00, 0.00, 0.00,  2
55,"Node 55", 45.00, 0.00, 7.00, 0.00, 0.00,  2
56,"Node 56", 41.00, 1.00, 10.00, 0.00, 0.00,  1
57,"Node 57", 40.00, 2.00, 10.00, 0.00, 0.00,  2
58,"Node 58", 35.00, 2.00, 15.00, 0.00, 0.00,  2
59,"Node 59", 31.00, 14.00, 7.00, 0.00, 0.00,  2
60,"Node 60", 49.00, 0.00, 3.00, 0.00, 0.00,  2
61,"Node 61", 47.00, 0.00, 5.00, 0.00, 0.00,  2
62,"Node 62", 45.00, 0.00, 7.00, 0.00, 0.00,  1
63,"Node 63", 47.00, 0.00, 5.00, 0.00, 0.00,  2
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0
65,"Node 65", 36.00, 1.00, 15.00, 0.00, 0.00,  2
66,"Node 66", 33.00, 0.00, 19.00, 0.00, 0.00,  1
67,"Node 67", 36.00, 10.00, 6.00, 0.00, 0.00,  1
68,"Node 68", 40.00, 0.00, 12.00, 0.00, 0.00,  2
69,"Node 69", 40.00, 0.00, 12.00, 0.00, 0.00,  2
70,"Node 70", 45.00, 1.00, 6.00, 0.00, 0.00,  2
71,"Node 71", 35.00, 4.00, 13.00, 0.00, 0.00,  2
72,"Node 72", 48.00, 0.00, 4.00, 0.00, 0.00,  2
73,"Node 73", 49.00, 0.00, 3.00, 0.00, 0.00,  1
74,"Node 74", 43.00, 5.00, 4.00, 0.00, 0.00,  2
75,"Node 75", 0.00, 0.00, 0.00, 0.00, 0.00,  0
76,"Node 76", 35.00, 0.00, 17.00, 0.00, 0.00,  2
77,"Node 77", 40.00, 3.00, 9.00, 0.00, 0.00,  1
78,"Node 78", 35.00, 4.00, 13.00, 0.00, 0.00,  2
79,"Node 79", 36.00, 0.00, 16.00, 0.00, 0.00,  1
80,"Node 80", 36.00, 5.00, 11.00, 0.00, 0.00,  2
81,"Node 81", 42.00, 0.00, 10.00, 0.00, 0.00,  1
82,"Node 82", 30.00, 1.00, 21.00, 0.00, 0.00,  2
83,"Node 83", 38.00, 3.00, 11.00, 0.00, 0.00,  1
84,"Node 84", 36.00, 1.00, 15.00, 0.00, 0.00,  1
85,"Node 85", 37.00, 0.00, 15.00, 0.00, 0.00,  2
86,"Node 86", 31.00, 1.00, 20.00, 0.00, 0.00,  2
87,"Node 87", 42.00, 0.00, 10.00, 0.00, 0.00,  1
88,"Node 88", 34.00, 5.00, 13.00, 0.00, 0.00,  1
89,"Node 89", 0.00, 0.00, 0.00, 0.00, 0.00,  0
90,"Node 90", 34.00, 0.00, 18.00, 0.00, 0.00,  2
91,"Node 91", 33.00, 8.00, 11.00, 0.00, 0.00,  2
92,"Node 92", 0.00, 0.00, 0.00, 0.00, 0.00,  0
93,"Node 93", 44.00, 0.00, 8.00, 0.00, 0.00,  2
94,"Node 94", 38.00, 1.00, 13.00, 0.00, 0.00,  2
95,"Node 95", 39.00, 0.00, 13.00, 0.00, 0.00,  2
96,"Node 96", 44.00, 0.00, 8.00, 0.00, 0.00,  2
97,"Node 97", 23.00, 9.00, 20.00, 0.00, 0.00,  1
98,"Node 98", 35.00, 5.00, 12.00, 0.00, 0.00,  2
99,"Node 99", 23.00, 16.00, 13.00, 0.00, 0.00,  2
100,"Node 100", 48.00, 0.00, 4.00, 0.00, 0.00,  2
