Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
2,"Node 2", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
3,"Node 3", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
4,"Node 4", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
5,"Node 5", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
6,"Node 6", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
7,"Node 7", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
8,"Node 8", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
9,"Node 9", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
10,"Node 10", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
11,"Node 11", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
12,"Node 12", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
13,"Node 13", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
14,"Node 14", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
15,"Node 15", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
16,"Node 16", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
17,"Node 17", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
18,"Node 18", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
19,"Node 19", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
20,"Node 20", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
21,"Node 21", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
22,"Node 22", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
23,"Node 23", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
24,"Node 24", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
25,"Node 25", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
26,"Node 26", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
