Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 47.00, 0.00, 5.00, 21.00, 0.00, 0.00,  0,  2
2,"Node 2", 42.00, 0.00, 10.00, 4.00, 0.00, 0.00,  0,  2
3,"Node 3", 36.00, 0.00, 16.00, 302.00, 0.00, 0.00,  0,  1
4,"Node 4", 44.00, 0.00, 8.00, 9.00, 0.00, 0.00,  0,  2
5,"Node 5", 32.00, 0.00, 20.00, 77.00, 0.00, 0.00,  0,  1
6,"Node 6", 38.00, 0.00, 14.00, 77.00, 0.00, 0.00,  0,  1
7,"Node 7", 25.00, 0.00, 27.00, 293.00, 0.00, 0.00,  0,  1
8,"Node 8", 29.00, 0.00, 23.00, 181.00, 0.00, 0.00,  0,  1
9,"Node 9", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  2
10,"Node 10", 36.00, 0.00, 16.00, 40.00, 0.00, 0.00,  0,  1
11,"Node 11", 52.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
12,"Node 12", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
13,"Node 13", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 39.00, 0.00, 13.00, 12.00, 0.00, 0.00,  0,  1
15,"Node 15", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
19,"Node 19", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 37.00, 0.00, 15.00, 5.00, 0.00, 0.00,  0,  1
