Source,Target,Label,Type
3,16,"Edge 3 to 16","Undirected"
3,18,"Edge 3 to 18","Undirected"
3,20,"Edge 3 to 20","Undirected"
3,25,"Edge 3 to 25","Undirected"
3,59,"Edge 3 to 59","Undirected"
3,65,"Edge 3 to 65","Undirected"
3,70,"Edge 3 to 70","Undirected"
3,79,"Edge 3 to 79","Undirected"
3,80,"Edge 3 to 80","Undirected"
3,89,"Edge 3 to 89","Undirected"
3,94,"Edge 3 to 94","Undirected"
3,106,"Edge 3 to 106","Undirected"
3,107,"Edge 3 to 107","Undirected"
3,119,"Edge 3 to 119","Undirected"
3,126,"Edge 3 to 126","Undirected"
3,151,"Edge 3 to 151","Undirected"
3,164,"Edge 3 to 164","Undirected"
3,198,"Edge 3 to 198","Undirected"
3,222,"Edge 3 to 222","Undirected"
3,245,"Edge 3 to 245","Undirected"
3,251,"Edge 3 to 251","Undirected"
3,277,"Edge 3 to 277","Undirected"
3,343,"Edge 3 to 343","Undirected"
3,344,"Edge 3 to 344","Undirected"
3,376,"Edge 3 to 376","Undirected"
3,412,"Edge 3 to 412","Undirected"
3,450,"Edge 3 to 450","Undirected"
3,454,"Edge 3 to 454","Undirected"
3,456,"Edge 3 to 456","Undirected"
3,504,"Edge 3 to 504","Undirected"
3,514,"Edge 3 to 514","Undirected"
3,542,"Edge 3 to 542","Undirected"
3,549,"Edge 3 to 549","Undirected"
3,669,"Edge 3 to 669","Undirected"
3,679,"Edge 3 to 679","Undirected"
3,686,"Edge 3 to 686","Undirected"
3,690,"Edge 3 to 690","Undirected"
3,691,"Edge 3 to 691","Undirected"
3,697,"Edge 3 to 697","Undirected"
3,724,"Edge 3 to 724","Undirected"
3,739,"Edge 3 to 739","Undirected"
3,779,"Edge 3 to 779","Undirected"
3,785,"Edge 3 to 785","Undirected"
3,795,"Edge 3 to 795","Undirected"
3,814,"Edge 3 to 814","Undirected"
3,826,"Edge 3 to 826","Undirected"
3,830,"Edge 3 to 830","Undirected"
3,883,"Edge 3 to 883","Undirected"
3,888,"Edge 3 to 888","Undirected"
4,1,"Edge 4 to 1","Undirected"
4,2,"Edge 4 to 2","Undirected"
4,5,"Edge 4 to 5","Undirected"
4,6,"Edge 4 to 6","Undirected"
4,7,"Edge 4 to 7","Undirected"
4,9,"Edge 4 to 9","Undirected"
4,10,"Edge 4 to 10","Undirected"
4,14,"Edge 4 to 14","Undirected"
4,41,"Edge 4 to 41","Undirected"
4,51,"Edge 4 to 51","Undirected"
4,67,"Edge 4 to 67","Undirected"
4,72,"Edge 4 to 72","Undirected"
4,93,"Edge 4 to 93","Undirected"
4,109,"Edge 4 to 109","Undirected"
4,130,"Edge 4 to 130","Undirected"
4,136,"Edge 4 to 136","Undirected"
4,161,"Edge 4 to 161","Undirected"
4,178,"Edge 4 to 178","Undirected"
4,179,"Edge 4 to 179","Undirected"
4,188,"Edge 4 to 188","Undirected"
4,204,"Edge 4 to 204","Undirected"
4,239,"Edge 4 to 239","Undirected"
4,255,"Edge 4 to 255","Undirected"
4,272,"Edge 4 to 272","Undirected"
4,431,"Edge 4 to 431","Undirected"
4,441,"Edge 4 to 441","Undirected"
4,452,"Edge 4 to 452","Undirected"
4,461,"Edge 4 to 461","Undirected"
4,464,"Edge 4 to 464","Undirected"
4,479,"Edge 4 to 479","Undirected"
4,620,"Edge 4 to 620","Undirected"
4,660,"Edge 4 to 660","Undirected"
4,716,"Edge 4 to 716","Undirected"
4,790,"Edge 4 to 790","Undirected"
4,797,"Edge 4 to 797","Undirected"
4,986,"Edge 4 to 986","Undirected"
5,1,"Edge 5 to 1","Undirected"
5,4,"Edge 5 to 4","Undirected"
5,8,"Edge 5 to 8","Undirected"
5,11,"Edge 5 to 11","Undirected"
5,15,"Edge 5 to 15","Undirected"
5,86,"Edge 5 to 86","Undirected"
5,90,"Edge 5 to 90","Undirected"
5,118,"Edge 5 to 118","Undirected"
5,123,"Edge 5 to 123","Undirected"
5,149,"Edge 5 to 149","Undirected"
5,154,"Edge 5 to 154","Undirected"
5,205,"Edge 5 to 205","Undirected"
5,232,"Edge 5 to 232","Undirected"
5,235,"Edge 5 to 235","Undirected"
5,295,"Edge 5 to 295","Undirected"
5,361,"Edge 5 to 361","Undirected"
5,546,"Edge 5 to 546","Undirected"
5,739,"Edge 5 to 739","Undirected"
5,762,"Edge 5 to 762","Undirected"
5,841,"Edge 5 to 841","Undirected"
5,922,"Edge 5 to 922","Undirected"
6,1,"Edge 6 to 1","Undirected"
6,4,"Edge 6 to 4","Undirected"
6,12,"Edge 6 to 12","Undirected"
6,23,"Edge 6 to 23","Undirected"
6,28,"Edge 6 to 28","Undirected"
6,34,"Edge 6 to 34","Undirected"
6,51,"Edge 6 to 51","Undirected"
6,64,"Edge 6 to 64","Undirected"
6,71,"Edge 6 to 71","Undirected"
6,82,"Edge 6 to 82","Undirected"
6,207,"Edge 6 to 207","Undirected"
6,279,"Edge 6 to 279","Undirected"
6,295,"Edge 6 to 295","Undirected"
6,316,"Edge 6 to 316","Undirected"
6,432,"Edge 6 to 432","Undirected"
6,498,"Edge 6 to 498","Undirected"
6,631,"Edge 6 to 631","Undirected"
6,765,"Edge 6 to 765","Undirected"
6,801,"Edge 6 to 801","Undirected"
6,863,"Edge 6 to 863","Undirected"
7,2,"Edge 7 to 2","Undirected"
7,4,"Edge 7 to 4","Undirected"
7,17,"Edge 7 to 17","Undirected"
7,42,"Edge 7 to 42","Undirected"
7,45,"Edge 7 to 45","Undirected"
7,70,"Edge 7 to 70","Undirected"
7,73,"Edge 7 to 73","Undirected"
7,75,"Edge 7 to 75","Undirected"
7,82,"Edge 7 to 82","Undirected"
7,85,"Edge 7 to 85","Undirected"
7,105,"Edge 7 to 105","Undirected"
7,120,"Edge 7 to 120","Undirected"
7,135,"Edge 7 to 135","Undirected"
7,139,"Edge 7 to 139","Undirected"
7,156,"Edge 7 to 156","Undirected"
7,226,"Edge 7 to 226","Undirected"
7,250,"Edge 7 to 250","Undirected"
7,257,"Edge 7 to 257","Undirected"
7,277,"Edge 7 to 277","Undirected"
7,352,"Edge 7 to 352","Undirected"
7,419,"Edge 7 to 419","Undirected"
7,432,"Edge 7 to 432","Undirected"
7,462,"Edge 7 to 462","Undirected"
7,496,"Edge 7 to 496","Undirected"
7,544,"Edge 7 to 544","Undirected"
7,667,"Edge 7 to 667","Undirected"
7,694,"Edge 7 to 694","Undirected"
7,709,"Edge 7 to 709","Undirected"
7,812,"Edge 7 to 812","Undirected"
7,837,"Edge 7 to 837","Undirected"
7,885,"Edge 7 to 885","Undirected"
7,958,"Edge 7 to 958","Undirected"
