Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 38.00, 0.00, 14.00, 1108.00, 0.00, 0.00,  0,  1
2,"Node 2", 33.00, 0.00, 19.00, 3261.00, 0.00, 0.00,  0,  1
3,"Node 3", 36.00, 0.00, 16.00, 2002.00, 0.00, 0.00,  0,  1
4,"Node 4", 37.00, 0.00, 15.00, 2840.00, 0.00, 0.00,  0,  1
5,"Node 5", 34.00, 0.00, 18.00, 2381.00, 0.00, 0.00,  0,  1
6,"Node 6", 36.00, 0.00, 16.00, 1210.00, 0.00, 0.00,  0,  1
7,"Node 7", 40.00, 0.00, 12.00, 2121.00, 0.00, 0.00,  0,  1
8,"Node 8", 33.00, 0.00, 19.00, 367.00, 0.00, 0.00,  0,  1
9,"Node 9", 39.00, 0.00, 13.00, 1668.00, 0.00, 0.00,  0,  1
10,"Node 10", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 45.00, 0.00, 7.00, 20.00, 0.00, 0.00,  0,  1
12,"Node 12", 48.00, 0.00, 4.00, 324.00, 0.00, 0.00,  0,  2
13,"Node 13", 36.00, 0.00, 16.00, 359.00, 0.00, 0.00,  0,  1
14,"Node 14", 44.00, 0.00, 8.00, 611.00, 0.00, 0.00,  0,  1
15,"Node 15", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 32.00, 0.00, 20.00, 337.00, 0.00, 0.00,  0,  1
18,"Node 18", 33.00, 0.00, 19.00, 736.00, 0.00, 0.00,  0,  1
19,"Node 19", 39.00, 0.00, 13.00, 9.00, 0.00, 0.00,  0,  1
20,"Node 20", 40.00, 0.00, 12.00, 501.00, 0.00, 0.00,  0,  1
21,"Node 21", 32.00, 0.00, 20.00, 163.00, 0.00, 0.00,  0,  1
22,"Node 22", 37.00, 0.00, 15.00, 264.00, 0.00, 0.00,  0,  1
23,"Node 23", 41.00, 0.00, 11.00, 87.00, 0.00, 0.00,  0,  1
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
25,"Node 25", 29.00, 0.00, 23.00, 34.00, 0.00, 0.00,  0,  1
26,"Node 26", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 36.00, 0.00, 16.00, 554.00, 0.00, 0.00,  0,  1
29,"Node 29", 36.00, 0.00, 16.00, 188.00, 0.00, 0.00,  0,  1
30,"Node 30", 38.00, 0.00, 14.00, 381.00, 0.00, 0.00,  0,  1
31,"Node 31", 34.00, 0.00, 18.00, 3.00, 0.00, 0.00,  0,  1
32,"Node 32", 32.00, 0.00, 20.00, 1.00, 0.00, 0.00,  0,  1
33,"Node 33", 38.00, 0.00, 14.00, 109.00, 0.00, 0.00,  0,  1
34,"Node 34", 33.00, 0.00, 19.00, 42.00, 0.00, 0.00,  0,  1
35,"Node 35", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 39.00, 0.00, 13.00, 6.00, 0.00, 0.00,  0,  1
37,"Node 37", 33.00, 0.00, 19.00, 570.00, 0.00, 0.00,  0,  1
38,"Node 38", 39.00, 0.00, 13.00, 481.00, 0.00, 0.00,  0,  1
39,"Node 39", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
40,"Node 40", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 35.00, 0.00, 17.00, 3.00, 0.00, 0.00,  0,  1
43,"Node 43", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 38.00, 0.00, 14.00, 1.00, 0.00, 0.00,  0,  2
45,"Node 45", 0.00, 0.00, 0.00, 20.00, 0.00, 0.00,  0,  0
46,"Node 46", 46.00, 0.00, 6.00, 12.00, 0.00, 0.00,  0,  2
47,"Node 47", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 38.00, 0.00, 14.00, 116.00, 0.00, 0.00,  0,  1
49,"Node 49", 30.00, 0.00, 22.00, 4.00, 0.00, 0.00,  0,  1
50,"Node 50", 35.00, 0.00, 17.00, 2.00, 0.00, 0.00,  0,  1
51,"Node 51", 35.00, 0.00, 17.00, 35.00, 0.00, 0.00,  0,  1
52,"Node 52", 39.00, 0.00, 13.00, 17.00, 0.00, 0.00,  0,  1
53,"Node 53", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  1
54,"Node 54", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 40.00, 0.00, 12.00, 23.00, 0.00, 0.00,  0,  1
56,"Node 56", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 43.00, 0.00, 9.00, 85.00, 0.00, 0.00,  0,  1
58,"Node 58", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 45.00, 0.00, 7.00, 17.00, 0.00, 0.00,  0,  1
61,"Node 61", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
