Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 26.00, 0.00, 26.00, 2146.00, 0.00, 0.00,  0,  1
2,"Node 2", 43.00, 0.00, 9.00, 36.00, 0.00, 0.00,  0,  2
3,"Node 3", 29.00, 0.00, 23.00, 885.00, 0.00, 0.00,  0,  1
4,"Node 4", 34.00, 0.00, 18.00, 451.00, 0.00, 0.00,  0,  2
5,"Node 5", 33.00, 0.00, 19.00, 4.00, 0.00, 0.00,  0,  2
6,"Node 6", 41.00, 0.00, 11.00, 64.00, 0.00, 0.00,  0,  2
7,"Node 7", 38.00, 0.00, 14.00, 76.00, 0.00, 0.00,  0,  2
8,"Node 8", 38.00, 0.00, 14.00, 240.00, 0.00, 0.00,  0,  2
9,"Node 9", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 35.00, 0.00, 17.00, 15.00, 0.00, 0.00,  0,  1
12,"Node 12", 34.00, 0.00, 18.00, 46.00, 0.00, 0.00,  0,  1
13,"Node 13", 25.00, 0.00, 27.00, 1.00, 0.00, 0.00,  0,  2
14,"Node 14", 21.00, 0.00, 31.00, 7.00, 0.00, 0.00,  0,  1
15,"Node 15", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 27.00, 0.00, 25.00, 3.00, 0.00, 0.00,  0,  1
18,"Node 18", 0.00, 0.00, 0.00, 20.00, 0.00, 0.00,  0,  0
19,"Node 19", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  2
23,"Node 23", 42.00, 0.00, 10.00, 7.00, 0.00, 0.00,  0,  1
