Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
2,"Node 2", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
3,"Node 3", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
4,"Node 4", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
5,"Node 5", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
6,"Node 6", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
7,"Node 7", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
8,"Node 8", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
11,"Node 11", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
12,"Node 12", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
13,"Node 13", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
14,"Node 14", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
15,"Node 15", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
16,"Node 16", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
17,"Node 17", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
18,"Node 18", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
19,"Node 19", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
20,"Node 20", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
21,"Node 21", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
22,"Node 22", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
23,"Node 23", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
24,"Node 24", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
25,"Node 25", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
26,"Node 26", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
27,"Node 27", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
28,"Node 28", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
29,"Node 29", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
30,"Node 30", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
31,"Node 31", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
32,"Node 32", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
33,"Node 33", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
34,"Node 34", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
35,"Node 35", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
36,"Node 36", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
37,"Node 37", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
38,"Node 38", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
39,"Node 39", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
40,"Node 40", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
41,"Node 41", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
42,"Node 42", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
43,"Node 43", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
44,"Node 44", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
45,"Node 45", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
46,"Node 46", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
47,"Node 47", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
48,"Node 48", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
49,"Node 49", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
50,"Node 50", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
