Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 2108.00, 0.00, 0.00,  0,  0
2,"Node 2", 26.00, 0.00, 26.00, 290.00, 0.00, 0.00,  0,  1
3,"Node 3", 28.00, 0.00, 24.00, 560.00, 0.00, 0.00,  0,  2
4,"Node 4", 16.00, 0.00, 36.00, 970.00, 0.00, 0.00,  0,  1
5,"Node 5", 15.00, 0.00, 37.00, 11.00, 0.00, 0.00,  0,  1
6,"Node 6", 38.00, 0.00, 14.00, 6.00, 0.00, 0.00,  0,  2
7,"Node 7", 22.00, 0.00, 30.00, 775.00, 0.00, 0.00,  0,  1
8,"Node 8", 30.00, 0.00, 22.00, 272.00, 0.00, 0.00,  0,  1
9,"Node 9", 30.00, 0.00, 22.00, 3.00, 0.00, 0.00,  0,  2
10,"Node 10", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 31.00, 0.00, 21.00, 5.00, 0.00, 0.00,  0,  2
12,"Node 12", 19.00, 0.00, 33.00, 104.00, 0.00, 0.00,  0,  1
13,"Node 13", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 25.00, 0.00, 27.00, 1.00, 0.00, 0.00,  0,  2
15,"Node 15", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 31.00, 0.00, 21.00, 14.00, 0.00, 0.00,  0,  1
18,"Node 18", 32.00, 0.00, 20.00, 7.00, 0.00, 0.00,  0,  2
19,"Node 19", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 24.00, 0.00, 28.00, 16.00, 0.00, 0.00,  0,  1
22,"Node 22", 18.00, 0.00, 34.00, 15.00, 0.00, 0.00,  0,  1
23,"Node 23", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 0.00, 0.00, 0.00, 51.00, 0.00, 0.00,  0,  0
26,"Node 26", 31.00, 0.00, 21.00, 2.00, 0.00, 0.00,  0,  1
27,"Node 27", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 19.00, 0.00, 33.00, 1.00, 0.00, 0.00,  0,  1
29,"Node 29", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 27.00, 0.00, 25.00, 1.00, 0.00, 0.00,  0,  1
32,"Node 32", 30.00, 0.00, 22.00, 2.00, 0.00, 0.00,  0,  1
33,"Node 33", 30.00, 0.00, 22.00, 7.00, 0.00, 0.00,  0,  1
34,"Node 34", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 30.00, 0.00, 22.00, 1.00, 0.00, 0.00,  0,  1
39,"Node 39", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
44,"Node 44", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 23.00, 0.00, 29.00, 2.00, 0.00, 0.00,  0,  2
