Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 43.00, 5.00, 4.00, 0.00, 0.00,  2
2,"Node 2", 32.00, 20.00, 0.00, 0.00, 0.00,  2
3,"Node 3", 31.00, 18.00, 3.00, 0.00, 0.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 15.00, 35.00, 2.00, 0.00, 0.00,  1
6,"Node 6", 21.00, 28.00, 3.00, 0.00, 0.00,  1
7,"Node 7", 26.00, 23.00, 3.00, 0.00, 0.00,  2
8,"Node 8", 25.00, 26.00, 1.00, 0.00, 0.00,  1
9,"Node 9", 19.00, 30.00, 3.00, 0.00, 0.00,  1
10,"Node 10", 15.00, 36.00, 1.00, 0.00, 0.00,  2
11,"Node 11", 11.00, 41.00, 0.00, 0.00, 0.00,  1
12,"Node 12", 13.00, 37.00, 2.00, 0.00, 0.00,  1
13,"Node 13", 16.00, 36.00, 0.00, 0.00, 0.00,  2
14,"Node 14", 18.00, 29.00, 5.00, 0.00, 0.00,  2
15,"Node 15", 14.00, 37.00, 1.00, 0.00, 0.00,  1
16,"Node 16", 24.00, 27.00, 1.00, 0.00, 0.00,  1
17,"Node 17", 3.00, 49.00, 0.00, 0.00, 0.00,  1
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0
19,"Node 19", 9.00, 43.00, 0.00, 0.00, 0.00,  2
20,"Node 20", 10.00, 42.00, 0.00, 0.00, 0.00,  2
21,"Node 21", 20.00, 31.00, 1.00, 0.00, 0.00,  2
22,"Node 22", 18.00, 34.00, 0.00, 0.00, 0.00,  2
23,"Node 23", 11.00, 41.00, 0.00, 0.00, 0.00,  2
24,"Node 24", 17.00, 33.00, 2.00, 0.00, 0.00,  2
25,"Node 25", 10.00, 42.00, 0.00, 0.00, 0.00,  2
26,"Node 26", 14.00, 38.00, 0.00, 0.00, 0.00,  2
27,"Node 27", 16.00, 36.00, 0.00, 0.00, 0.00,  2
28,"Node 28", 19.00, 32.00, 1.00, 0.00, 0.00,  1
29,"Node 29", 19.00, 33.00, 0.00, 0.00, 0.00,  1
30,"Node 30", 9.00, 41.00, 2.00, 0.00, 0.00,  2
31,"Node 31", 3.00, 49.00, 0.00, 0.00, 0.00,  2
32,"Node 32", 16.00, 36.00, 0.00, 0.00, 0.00,  2
33,"Node 33", 12.00, 40.00, 0.00, 0.00, 0.00,  2
34,"Node 34", 17.00, 33.00, 2.00, 0.00, 0.00,  2
35,"Node 35", 7.00, 45.00, 0.00, 0.00, 0.00,  2
36,"Node 36", 11.00, 40.00, 1.00, 0.00, 0.00,  1
37,"Node 37", 19.00, 31.00, 2.00, 0.00, 0.00,  2
38,"Node 38", 6.00, 46.00, 0.00, 0.00, 0.00,  1
39,"Node 39", 10.00, 40.00, 2.00, 0.00, 0.00,  2
40,"Node 40", 8.00, 42.00, 2.00, 0.00, 0.00,  2
41,"Node 41", 14.00, 37.00, 1.00, 0.00, 0.00,  2
42,"Node 42", 20.00, 28.00, 4.00, 0.00, 0.00,  1
43,"Node 43", 13.00, 38.00, 1.00, 0.00, 0.00,  2
44,"Node 44", 4.00, 48.00, 0.00, 0.00, 0.00,  2
45,"Node 45", 16.00, 34.00, 2.00, 0.00, 0.00,  1
46,"Node 46", 8.00, 44.00, 0.00, 0.00, 0.00,  2
47,"Node 47", 10.00, 40.00, 2.00, 0.00, 0.00,  2
48,"Node 48", 10.00, 41.00, 1.00, 0.00, 0.00,  2
49,"Node 49", 17.00, 35.00, 0.00, 0.00, 0.00,  2
50,"Node 50", 6.00, 46.00, 0.00, 0.00, 0.00,  1
51,"Node 51", 8.00, 44.00, 0.00, 0.00, 0.00,  2
52,"Node 52", 7.00, 45.00, 0.00, 0.00, 0.00,  2
53,"Node 53", 13.00, 39.00, 0.00, 0.00, 0.00,  1
54,"Node 54", 5.00, 47.00, 0.00, 0.00, 0.00,  1
55,"Node 55", 7.00, 45.00, 0.00, 0.00, 0.00,  2
56,"Node 56", 7.00, 45.00, 0.00, 0.00, 0.00,  2
57,"Node 57", 6.00, 46.00, 0.00, 0.00, 0.00,  2
58,"Node 58", 4.00, 48.00, 0.00, 0.00, 0.00,  2
59,"Node 59", 3.00, 49.00, 0.00, 0.00, 0.00,  2
60,"Node 60", 12.00, 40.00, 0.00, 0.00, 0.00,  1
61,"Node 61", 8.00, 44.00, 0.00, 0.00, 0.00,  2
62,"Node 62", 7.00, 45.00, 0.00, 0.00, 0.00,  2
63,"Node 63", 10.00, 41.00, 1.00, 0.00, 0.00,  1
64,"Node 64", 11.00, 40.00, 1.00, 0.00, 0.00,  2
65,"Node 65", 10.00, 42.00, 0.00, 0.00, 0.00,  2
