Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
91,"Node 91", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
92,"Node 92", 171.00, 0.00, 36.00, 1.00, 0.00,  0,  2
93,"Node 93", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  1
94,"Node 94", 168.00, 0.00, 40.00, 0.00, 0.00,  0,  2
95,"Node 95", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
96,"Node 96", 188.00, 0.00, 19.00, 1.00, 0.00,  0,  2
97,"Node 97", 158.00, 0.00, 47.00, 3.00, 0.00,  0,  2
98,"Node 98", 160.00, 0.00, 48.00, 0.00, 0.00,  0,  2
99,"Node 99", 152.00, 0.00, 55.00, 1.00, 0.00,  0,  2
100,"Node 100", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
