Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 21.00, 0.00, 31.00, 264.00, 0.00, 0.00,  0,  1
2,"Node 2", 7.00, 0.00, 45.00, 826.00, 0.00, 0.00,  0,  1
3,"Node 3", 14.00, 0.00, 38.00, 2.00, 0.00, 0.00,  0,  2
4,"Node 4", 12.00, 0.00, 40.00, 2.00, 0.00, 0.00,  0,  1
5,"Node 5", 10.00, 0.00, 42.00, 159.00, 0.00, 0.00,  0,  1
6,"Node 6", 16.00, 0.00, 36.00, 2.00, 0.00, 0.00,  0,  2
7,"Node 7", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
8,"Node 8", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  2
9,"Node 9", 16.00, 0.00, 36.00, 341.00, 0.00, 0.00,  0,  1
10,"Node 10", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 32.00, 0.00, 20.00, 73.00, 0.00, 0.00,  0,  1
12,"Node 12", 16.00, 0.00, 36.00, 7.00, 0.00, 0.00,  0,  1
13,"Node 13", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 29.00, 0.00, 23.00, 29.00, 0.00, 0.00,  0,  1
15,"Node 15", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 7.00, 0.00, 45.00, 240.00, 0.00, 0.00,  0,  1
17,"Node 17", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 13.00, 0.00, 39.00, 626.00, 0.00, 0.00,  0,  1
20,"Node 20", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 15.00, 0.00, 37.00, 57.00, 0.00, 0.00,  0,  2
22,"Node 22", 15.00, 0.00, 37.00, 3.00, 0.00, 0.00,  0,  1
23,"Node 23", 13.00, 0.00, 39.00, 187.00, 0.00, 0.00,  0,  1
24,"Node 24", 21.00, 0.00, 31.00, 99.00, 0.00, 0.00,  0,  1
25,"Node 25", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 10.00, 0.00, 42.00, 2.00, 0.00, 0.00,  0,  1
27,"Node 27", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 27.00, 0.00, 25.00, 54.00, 0.00, 0.00,  0,  1
31,"Node 31", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  2
34,"Node 34", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 29.00, 0.00, 23.00, 47.00, 0.00, 0.00,  0,  1
38,"Node 38", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 21.00, 0.00, 31.00, 1.00, 0.00, 0.00,  0,  2
44,"Node 44", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  2
46,"Node 46", 8.00, 0.00, 44.00, 91.00, 0.00, 0.00,  0,  1
47,"Node 47", 31.00, 0.00, 21.00, 28.00, 0.00, 0.00,  0,  1
48,"Node 48", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
51,"Node 51", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 29.00, 0.00, 23.00, 1.00, 0.00, 0.00,  0,  1
53,"Node 53", 23.00, 0.00, 29.00, 39.00, 0.00, 0.00,  0,  1
54,"Node 54", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
58,"Node 58", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
61,"Node 61", 19.00, 0.00, 33.00, 2.00, 0.00, 0.00,  0,  2
62,"Node 62", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
65,"Node 65", 28.00, 0.00, 24.00, 5.00, 0.00, 0.00,  0,  1
66,"Node 66", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  1
67,"Node 67", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  2
70,"Node 70", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 18.00, 0.00, 34.00, 8.00, 0.00, 0.00,  0,  1
73,"Node 73", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
75,"Node 75", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  2
76,"Node 76", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  1
77,"Node 77", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
78,"Node 78", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  2
79,"Node 79", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  2
81,"Node 81", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
82,"Node 82", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
