Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
2,"Node 2", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
3,"Node 3", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
4,"Node 4", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
5,"Node 5", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
6,"Node 6", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
7,"Node 7", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
8,"Node 8", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
9,"Node 9", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
10,"Node 10", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
11,"Node 11", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
12,"Node 12", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
13,"Node 13", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
14,"Node 14", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
15,"Node 15", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
16,"Node 16", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
17,"Node 17", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
18,"Node 18", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
19,"Node 19", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
20,"Node 20", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
21,"Node 21", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
22,"Node 22", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
23,"Node 23", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
24,"Node 24", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
25,"Node 25", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
26,"Node 26", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
27,"Node 27", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
28,"Node 28", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
29,"Node 29", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  2
30,"Node 30", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
31,"Node 31", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
32,"Node 32", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  2
33,"Node 33", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
34,"Node 34", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
35,"Node 35", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
36,"Node 36", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
37,"Node 37", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  2
38,"Node 38", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
39,"Node 39", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
40,"Node 40", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
41,"Node 41", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
42,"Node 42", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
43,"Node 43", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
44,"Node 44", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
45,"Node 45", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
46,"Node 46", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
47,"Node 47", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
48,"Node 48", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
49,"Node 49", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
50,"Node 50", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
51,"Node 51", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
52,"Node 52", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
54,"Node 54", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
55,"Node 55", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
56,"Node 56", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
57,"Node 57", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
58,"Node 58", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
59,"Node 59", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
60,"Node 60", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  2
61,"Node 61", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
62,"Node 62", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  2
63,"Node 63", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  2
64,"Node 64", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
65,"Node 65", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
66,"Node 66", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
67,"Node 67", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
68,"Node 68", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
69,"Node 69", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
70,"Node 70", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
71,"Node 71", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
72,"Node 72", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
73,"Node 73", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  2
74,"Node 74", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
75,"Node 75", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
76,"Node 76", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
77,"Node 77", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
78,"Node 78", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
79,"Node 79", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
80,"Node 80", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
81,"Node 81", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
82,"Node 82", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
83,"Node 83", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
84,"Node 84", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
85,"Node 85", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
86,"Node 86", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
87,"Node 87", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
88,"Node 88", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
89,"Node 89", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
90,"Node 90", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
91,"Node 91", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
92,"Node 92", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
93,"Node 93", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
94,"Node 94", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
95,"Node 95", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
96,"Node 96", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
97,"Node 97", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
98,"Node 98", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
99,"Node 99", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
100,"Node 100", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
