Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 206.00, 0.00, 2.00, 411.00, 0.00, 0.00,  0,  2
2,"Node 2", 196.00, 0.00, 12.00, 3933.00, 0.00, 0.00,  0,  1
3,"Node 3", 197.00, 0.00, 11.00, 4076.00, 0.00, 0.00,  0,  1
4,"Node 4", 192.00, 0.00, 16.00, 5929.00, 0.00, 0.00,  0,  1
5,"Node 5", 181.00, 0.00, 27.00, 11968.00, 0.00, 0.00,  0,  1
6,"Node 6", 184.00, 0.00, 24.00, 9220.00, 0.00, 0.00,  0,  1
7,"Node 7", 186.00, 0.00, 22.00, 6290.00, 0.00, 0.00,  0,  1
8,"Node 8", 188.00, 0.00, 20.00, 6907.00, 0.00, 0.00,  0,  1
9,"Node 9", 207.00, 0.00, 1.00, 312.00, 0.00, 0.00,  0,  2
10,"Node 10", 187.00, 0.00, 21.00, 5187.00, 0.00, 0.00,  0,  1
11,"Node 11", 204.00, 0.00, 4.00, 1087.00, 0.00, 0.00,  0,  2
12,"Node 12", 193.00, 0.00, 15.00, 3364.00, 0.00, 0.00,  0,  1
13,"Node 13", 197.00, 0.00, 11.00, 2533.00, 0.00, 0.00,  0,  1
14,"Node 14", 204.00, 0.00, 4.00, 7.00, 0.00, 0.00,  0,  2
15,"Node 15", 199.00, 0.00, 9.00, 1276.00, 0.00, 0.00,  0,  1
16,"Node 16", 208.00, 0.00, 0.00, 1300.00, 0.00, 0.00,  0,  2
17,"Node 17", 200.00, 0.00, 8.00, 1965.00, 0.00, 0.00,  0,  1
18,"Node 18", 192.00, 0.00, 16.00, 1606.00, 0.00, 0.00,  0,  1
19,"Node 19", 207.00, 0.00, 1.00, 13.00, 0.00, 0.00,  0,  2
20,"Node 20", 205.00, 0.00, 3.00, 81.00, 0.00, 0.00,  0,  1
21,"Node 21", 196.00, 0.00, 12.00, 1218.00, 0.00, 0.00,  0,  1
22,"Node 22", 200.00, 0.00, 8.00, 802.00, 0.00, 0.00,  0,  1
23,"Node 23", 193.00, 0.00, 15.00, 837.00, 0.00, 0.00,  0,  1
