Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 30.00, 0.00, 22.00, 0.00, 0.00,  1
2,"Node 2", 47.00, 0.00, 5.00, 0.00, 0.00,  2
3,"Node 3", 48.00, 0.00, 4.00, 0.00, 0.00,  2
4,"Node 4", 46.00, 0.00, 6.00, 0.00, 0.00,  2
5,"Node 5", 46.00, 0.00, 6.00, 0.00, 0.00,  2
6,"Node 6", 46.00, 0.00, 6.00, 0.00, 0.00,  2
7,"Node 7", 45.00, 0.00, 7.00, 0.00, 0.00,  2
8,"Node 8", 40.00, 0.00, 12.00, 0.00, 0.00,  1
9,"Node 9", 47.00, 0.00, 5.00, 0.00, 0.00,  1
10,"Node 10", 45.00, 0.00, 7.00, 0.00, 0.00,  2
11,"Node 11", 0.00, 0.00, 0.00, 0.00, 0.00,  0
12,"Node 12", 48.00, 0.00, 4.00, 0.00, 0.00,  2
13,"Node 13", 45.00, 0.00, 7.00, 0.00, 0.00,  2
14,"Node 14", 47.00, 0.00, 5.00, 0.00, 0.00,  2
15,"Node 15", 37.00, 0.00, 15.00, 0.00, 0.00,  2
16,"Node 16", 43.00, 0.00, 9.00, 0.00, 0.00,  2
17,"Node 17", 39.00, 3.00, 10.00, 0.00, 0.00,  1
18,"Node 18", 47.00, 0.00, 5.00, 0.00, 0.00,  2
19,"Node 19", 45.00, 0.00, 7.00, 0.00, 0.00,  2
20,"Node 20", 43.00, 0.00, 9.00, 0.00, 0.00,  2
21,"Node 21", 46.00, 0.00, 6.00, 0.00, 0.00,  2
22,"Node 22", 45.00, 0.00, 7.00, 0.00, 0.00,  2
23,"Node 23", 40.00, 0.00, 12.00, 0.00, 0.00,  1
24,"Node 24", 36.00, 0.00, 16.00, 0.00, 0.00,  2
25,"Node 25", 37.00, 2.00, 13.00, 0.00, 0.00,  1
26,"Node 26", 0.00, 0.00, 0.00, 0.00, 0.00,  0
27,"Node 27", 36.00, 0.00, 16.00, 0.00, 0.00,  2
28,"Node 28", 46.00, 0.00, 6.00, 0.00, 0.00,  2
29,"Node 29", 48.00, 0.00, 4.00, 0.00, 0.00,  2
30,"Node 30", 32.00, 0.00, 20.00, 0.00, 0.00,  1
31,"Node 31", 34.00, 2.00, 16.00, 0.00, 0.00,  2
32,"Node 32", 47.00, 0.00, 5.00, 0.00, 0.00,  2
33,"Node 33", 44.00, 0.00, 8.00, 0.00, 0.00,  2
34,"Node 34", 42.00, 0.00, 10.00, 0.00, 0.00,  2
35,"Node 35", 35.00, 7.00, 10.00, 0.00, 0.00,  2
36,"Node 36", 43.00, 0.00, 9.00, 0.00, 0.00,  1
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0
38,"Node 38", 35.00, 1.00, 16.00, 0.00, 0.00,  2
39,"Node 39", 39.00, 0.00, 13.00, 0.00, 0.00,  2
40,"Node 40", 46.00, 0.00, 6.00, 0.00, 0.00,  1
41,"Node 41", 40.00, 0.00, 12.00, 0.00, 0.00,  2
42,"Node 42", 43.00, 0.00, 9.00, 0.00, 0.00,  2
43,"Node 43", 42.00, 0.00, 10.00, 0.00, 0.00,  2
44,"Node 44", 46.00, 0.00, 6.00, 0.00, 0.00,  1
45,"Node 45", 30.00, 1.00, 21.00, 0.00, 0.00,  2
46,"Node 46", 44.00, 0.00, 8.00, 0.00, 0.00,  2
47,"Node 47", 39.00, 0.00, 13.00, 0.00, 0.00,  1
48,"Node 48", 42.00, 1.00, 9.00, 0.00, 0.00,  1
49,"Node 49", 33.00, 0.00, 19.00, 0.00, 0.00,  2
50,"Node 50", 40.00, 5.00, 7.00, 0.00, 0.00,  2
51,"Node 51", 39.00, 1.00, 12.00, 0.00, 0.00,  1
52,"Node 52", 43.00, 1.00, 8.00, 0.00, 0.00,  1
53,"Node 53", 40.00, 1.00, 11.00, 0.00, 0.00,  2
54,"Node 54", 31.00, 3.00, 18.00, 0.00, 0.00,  2
55,"Node 55", 46.00, 0.00, 6.00, 0.00, 0.00,  2
56,"Node 56", 34.00, 5.00, 13.00, 0.00, 0.00,  2
57,"Node 57", 45.00, 3.00, 4.00, 0.00, 0.00,  2
58,"Node 58", 34.00, 11.00, 7.00, 0.00, 0.00,  2
59,"Node 59", 38.00, 3.00, 11.00, 0.00, 0.00,  2
60,"Node 60", 40.00, 0.00, 12.00, 0.00, 0.00,  1
61,"Node 61", 40.00, 0.00, 12.00, 0.00, 0.00,  2
62,"Node 62", 41.00, 0.00, 11.00, 0.00, 0.00,  2
63,"Node 63", 44.00, 0.00, 8.00, 0.00, 0.00,  2
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0
65,"Node 65", 41.00, 1.00, 10.00, 0.00, 0.00,  1
66,"Node 66", 45.00, 0.00, 7.00, 0.00, 0.00,  1
67,"Node 67", 27.00, 17.00, 8.00, 0.00, 0.00,  1
68,"Node 68", 39.00, 0.00, 13.00, 0.00, 0.00,  1
69,"Node 69", 36.00, 3.00, 13.00, 0.00, 0.00,  2
70,"Node 70", 42.00, 1.00, 9.00, 0.00, 0.00,  1
71,"Node 71", 32.00, 10.00, 10.00, 0.00, 0.00,  2
72,"Node 72", 38.00, 0.00, 14.00, 0.00, 0.00,  2
73,"Node 73", 47.00, 0.00, 5.00, 0.00, 0.00,  1
74,"Node 74", 40.00, 1.00, 11.00, 0.00, 0.00,  2
75,"Node 75", 44.00, 0.00, 8.00, 0.00, 0.00,  2
76,"Node 76", 33.00, 0.00, 19.00, 0.00, 0.00,  2
77,"Node 77", 40.00, 4.00, 8.00, 0.00, 0.00,  2
78,"Node 78", 41.00, 3.00, 8.00, 0.00, 0.00,  2
79,"Node 79", 40.00, 1.00, 11.00, 0.00, 0.00,  2
80,"Node 80", 37.00, 8.00, 7.00, 0.00, 0.00,  2
81,"Node 81", 44.00, 0.00, 8.00, 0.00, 0.00,  2
82,"Node 82", 33.00, 3.00, 16.00, 0.00, 0.00,  2
83,"Node 83", 41.00, 3.00, 8.00, 0.00, 0.00,  2
84,"Node 84", 34.00, 2.00, 16.00, 0.00, 0.00,  2
85,"Node 85", 32.00, 0.00, 20.00, 0.00, 0.00,  2
86,"Node 86", 30.00, 4.00, 18.00, 0.00, 0.00,  2
87,"Node 87", 49.00, 0.00, 3.00, 0.00, 0.00,  2
88,"Node 88", 36.00, 5.00, 11.00, 0.00, 0.00,  2
89,"Node 89", 39.00, 0.00, 13.00, 0.00, 0.00,  2
90,"Node 90", 46.00, 0.00, 6.00, 0.00, 0.00,  1
91,"Node 91", 42.00, 3.00, 7.00, 0.00, 0.00,  2
92,"Node 92", 33.00, 8.00, 11.00, 0.00, 0.00,  2
93,"Node 93", 36.00, 1.00, 15.00, 0.00, 0.00,  2
94,"Node 94", 35.00, 1.00, 16.00, 0.00, 0.00,  2
95,"Node 95", 37.00, 0.00, 15.00, 0.00, 0.00,  1
