Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 26.00, 26.00, 0.00, 0.00, 0.00,  1
2,"Node 2", 19.00, 33.00, 0.00, 0.00, 0.00,  2
3,"Node 3", 12.00, 39.00, 1.00, 0.00, 0.00,  2
4,"Node 4", 5.00, 47.00, 0.00, 0.00, 0.00,  2
5,"Node 5", 15.00, 37.00, 0.00, 0.00, 0.00,  2
6,"Node 6", 8.00, 44.00, 0.00, 0.00, 0.00,  2
7,"Node 7", 8.00, 43.00, 1.00, 0.00, 0.00,  2
8,"Node 8", 11.00, 41.00, 0.00, 0.00, 0.00,  2
9,"Node 9", 3.00, 49.00, 0.00, 0.00, 0.00,  2
10,"Node 10", 5.00, 47.00, 0.00, 0.00, 0.00,  2
11,"Node 11", 10.00, 41.00, 1.00, 0.00, 0.00,  1
12,"Node 12", 7.00, 45.00, 0.00, 0.00, 0.00,  2
13,"Node 13", 1.00, 51.00, 0.00, 0.00, 0.00,  1
14,"Node 14", 3.00, 49.00, 0.00, 0.00, 0.00,  2
15,"Node 15", 4.00, 48.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 3.00, 49.00, 0.00, 0.00, 0.00,  2
17,"Node 17", 6.00, 46.00, 0.00, 0.00, 0.00,  2
18,"Node 18", 8.00, 44.00, 0.00, 0.00, 0.00,  2
19,"Node 19", 14.00, 38.00, 0.00, 0.00, 0.00,  2
20,"Node 20", 8.00, 44.00, 0.00, 0.00, 0.00,  2
21,"Node 21", 2.00, 50.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 8.00, 44.00, 0.00, 0.00, 0.00,  2
23,"Node 23", 2.00, 50.00, 0.00, 0.00, 0.00,  2
24,"Node 24", 4.00, 48.00, 0.00, 0.00, 0.00,  2
25,"Node 25", 5.00, 46.00, 1.00, 0.00, 0.00,  2
26,"Node 26", 4.00, 48.00, 0.00, 0.00, 0.00,  2
27,"Node 27", 6.00, 46.00, 0.00, 0.00, 0.00,  2
28,"Node 28", 1.00, 51.00, 0.00, 0.00, 0.00,  2
29,"Node 29", 2.00, 50.00, 0.00, 0.00, 0.00,  1
30,"Node 30", 1.00, 51.00, 0.00, 0.00, 0.00,  2
31,"Node 31", 1.00, 51.00, 0.00, 0.00, 0.00,  2
32,"Node 32", 10.00, 41.00, 1.00, 0.00, 0.00,  1
