Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 38.00, 0.00, 14.00, 691.00, 0.00, 0.00,  0,  2
2,"Node 2", 28.00, 0.00, 24.00, 364.00, 0.00, 0.00,  0,  1
3,"Node 3", 25.00, 0.00, 27.00, 1198.00, 0.00, 0.00,  0,  1
4,"Node 4", 28.00, 0.00, 24.00, 686.00, 0.00, 0.00,  0,  1
5,"Node 5", 35.00, 0.00, 17.00, 102.00, 0.00, 0.00,  0,  1
6,"Node 6", 23.00, 0.00, 29.00, 104.00, 0.00, 0.00,  0,  1
7,"Node 7", 33.00, 0.00, 19.00, 579.00, 0.00, 0.00,  0,  1
8,"Node 8", 32.00, 0.00, 20.00, 98.00, 0.00, 0.00,  0,  1
9,"Node 9", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
10,"Node 10", 34.00, 0.00, 18.00, 2.00, 0.00, 0.00,  0,  2
11,"Node 11", 25.00, 0.00, 27.00, 2.00, 0.00, 0.00,  0,  1
12,"Node 12", 35.00, 0.00, 17.00, 37.00, 0.00, 0.00,  0,  1
13,"Node 13", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 37.00, 0.00, 15.00, 3.00, 0.00, 0.00,  0,  2
15,"Node 15", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 34.00, 0.00, 18.00, 3.00, 0.00, 0.00,  0,  2
17,"Node 17", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 20.00, 0.00, 32.00, 349.00, 0.00, 0.00,  0,  1
19,"Node 19", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 33.00, 0.00, 19.00, 7.00, 0.00, 0.00,  0,  1
23,"Node 23", 30.00, 0.00, 22.00, 1.00, 0.00, 0.00,  0,  2
24,"Node 24", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 26.00, 0.00, 26.00, 1.00, 0.00, 0.00,  0,  2
26,"Node 26", 16.00, 0.00, 36.00, 1.00, 0.00, 0.00,  0,  1
27,"Node 27", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
29,"Node 29", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 27.00, 0.00, 25.00, 1.00, 0.00, 0.00,  0,  2
33,"Node 33", 17.00, 0.00, 35.00, 1.00, 0.00, 0.00,  0,  1
34,"Node 34", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
36,"Node 36", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  2
39,"Node 39", 34.00, 0.00, 18.00, 2.00, 0.00, 0.00,  0,  1
40,"Node 40", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 34.00, 0.00, 18.00, 3.00, 0.00, 0.00,  0,  1
42,"Node 42", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
43,"Node 43", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
46,"Node 46", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
50,"Node 50", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
51,"Node 51", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
52,"Node 52", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 30.00, 0.00, 22.00, 10.00, 0.00, 0.00,  0,  2
54,"Node 54", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
55,"Node 55", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
56,"Node 56", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
57,"Node 57", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  2
58,"Node 58", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
62,"Node 62", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  2
64,"Node 64", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  2
65,"Node 65", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
67,"Node 67", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 30.00, 0.00, 22.00, 2.00, 0.00, 0.00,  0,  2
69,"Node 69", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  2
70,"Node 70", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
72,"Node 72", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  2
73,"Node 73", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  2
75,"Node 75", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  2
76,"Node 76", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  2
77,"Node 77", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
78,"Node 78", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
79,"Node 79", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
80,"Node 80", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
81,"Node 81", 25.00, 0.00, 27.00, 8.00, 0.00, 0.00,  0,  1
82,"Node 82", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
83,"Node 83", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
84,"Node 84", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
85,"Node 85", 30.00, 0.00, 22.00, 1.00, 0.00, 0.00,  0,  2
86,"Node 86", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
87,"Node 87", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  2
88,"Node 88", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
89,"Node 89", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
90,"Node 90", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
91,"Node 91", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
92,"Node 92", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
93,"Node 93", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
94,"Node 94", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  2
95,"Node 95", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  2
96,"Node 96", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  2
98,"Node 98", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  1
100,"Node 100", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
