Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 50.00, 0.00, 2.00, 73.00, 0.00, 0.00,  0,  2
2,"Node 2", 52.00, 0.00, 0.00, 1552.00, 0.00, 0.00,  0,  1
3,"Node 3", 50.00, 0.00, 2.00, 1742.00, 0.00, 0.00,  0,  1
4,"Node 4", 49.00, 0.00, 3.00, 1427.00, 0.00, 0.00,  0,  1
5,"Node 5", 48.00, 0.00, 4.00, 3410.00, 0.00, 0.00,  0,  1
6,"Node 6", 49.00, 0.00, 3.00, 1861.00, 0.00, 0.00,  0,  1
7,"Node 7", 46.00, 0.00, 6.00, 1274.00, 0.00, 0.00,  0,  1
8,"Node 8", 48.00, 0.00, 4.00, 2250.00, 0.00, 0.00,  0,  1
9,"Node 9", 47.00, 0.00, 5.00, 1462.00, 0.00, 0.00,  0,  1
10,"Node 10", 48.00, 0.00, 4.00, 1768.00, 0.00, 0.00,  0,  1
11,"Node 11", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
12,"Node 12", 0.00, 0.00, 0.00, 508.00, 0.00, 0.00,  0,  0
13,"Node 13", 48.00, 0.00, 4.00, 664.00, 0.00, 0.00,  0,  1
14,"Node 14", 49.00, 0.00, 3.00, 401.00, 0.00, 0.00,  0,  1
15,"Node 15", 46.00, 0.00, 6.00, 590.00, 0.00, 0.00,  0,  1
16,"Node 16", 49.00, 0.00, 3.00, 1176.00, 0.00, 0.00,  0,  1
17,"Node 17", 49.00, 0.00, 3.00, 772.00, 0.00, 0.00,  0,  1
18,"Node 18", 52.00, 0.00, 0.00, 134.00, 0.00, 0.00,  0,  1
19,"Node 19", 50.00, 0.00, 2.00, 967.00, 0.00, 0.00,  0,  1
20,"Node 20", 49.00, 0.00, 3.00, 480.00, 0.00, 0.00,  0,  1
21,"Node 21", 0.00, 0.00, 0.00, 129.00, 0.00, 0.00,  0,  0
22,"Node 22", 47.00, 0.00, 5.00, 204.00, 0.00, 0.00,  0,  1
23,"Node 23", 46.00, 0.00, 6.00, 468.00, 0.00, 0.00,  0,  1
24,"Node 24", 52.00, 0.00, 0.00, 50.00, 0.00, 0.00,  0,  1
25,"Node 25", 46.00, 0.00, 6.00, 231.00, 0.00, 0.00,  0,  1
26,"Node 26", 0.00, 0.00, 0.00, 21.00, 0.00, 0.00,  0,  0
27,"Node 27", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 47.00, 0.00, 5.00, 601.00, 0.00, 0.00,  0,  1
30,"Node 30", 51.00, 0.00, 1.00, 166.00, 0.00, 0.00,  0,  1
31,"Node 31", 51.00, 0.00, 1.00, 210.00, 0.00, 0.00,  0,  1
32,"Node 32", 46.00, 0.00, 6.00, 357.00, 0.00, 0.00,  0,  1
33,"Node 33", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
34,"Node 34", 49.00, 0.00, 3.00, 175.00, 0.00, 0.00,  0,  1
35,"Node 35", 50.00, 0.00, 2.00, 80.00, 0.00, 0.00,  0,  1
36,"Node 36", 49.00, 0.00, 3.00, 641.00, 0.00, 0.00,  0,  1
37,"Node 37", 0.00, 0.00, 0.00, 299.00, 0.00, 0.00,  0,  0
38,"Node 38", 47.00, 0.00, 5.00, 268.00, 0.00, 0.00,  0,  1
39,"Node 39", 50.00, 0.00, 2.00, 212.00, 0.00, 0.00,  0,  1
40,"Node 40", 51.00, 0.00, 1.00, 325.00, 0.00, 0.00,  0,  1
41,"Node 41", 51.00, 0.00, 1.00, 23.00, 0.00, 0.00,  0,  2
42,"Node 42", 50.00, 0.00, 2.00, 58.00, 0.00, 0.00,  0,  1
43,"Node 43", 48.00, 0.00, 4.00, 9.00, 0.00, 0.00,  0,  1
44,"Node 44", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 49.00, 0.00, 3.00, 5.00, 0.00, 0.00,  0,  1
46,"Node 46", 51.00, 0.00, 1.00, 7.00, 0.00, 0.00,  0,  1
47,"Node 47", 50.00, 0.00, 2.00, 77.00, 0.00, 0.00,  0,  1
48,"Node 48", 51.00, 0.00, 1.00, 6.00, 0.00, 0.00,  0,  1
49,"Node 49", 51.00, 0.00, 1.00, 110.00, 0.00, 0.00,  0,  1
50,"Node 50", 52.00, 0.00, 0.00, 36.00, 0.00, 0.00,  0,  1
51,"Node 51", 49.00, 0.00, 3.00, 301.00, 0.00, 0.00,  0,  1
52,"Node 52", 50.00, 0.00, 2.00, 83.00, 0.00, 0.00,  0,  1
53,"Node 53", 50.00, 0.00, 2.00, 2.00, 0.00, 0.00,  0,  1
54,"Node 54", 49.00, 0.00, 3.00, 359.00, 0.00, 0.00,  0,  1
55,"Node 55", 49.00, 0.00, 3.00, 67.00, 0.00, 0.00,  0,  1
56,"Node 56", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 52.00, 0.00, 0.00, 21.00, 0.00, 0.00,  0,  1
58,"Node 58", 45.00, 0.00, 7.00, 141.00, 0.00, 0.00,  0,  1
59,"Node 59", 49.00, 0.00, 3.00, 340.00, 0.00, 0.00,  0,  1
60,"Node 60", 51.00, 0.00, 1.00, 78.00, 0.00, 0.00,  0,  1
61,"Node 61", 51.00, 0.00, 1.00, 17.00, 0.00, 0.00,  0,  1
62,"Node 62", 50.00, 0.00, 2.00, 57.00, 0.00, 0.00,  0,  1
63,"Node 63", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 0.00, 0.00, 0.00, 83.00, 0.00, 0.00,  0,  0
65,"Node 65", 49.00, 0.00, 3.00, 89.00, 0.00, 0.00,  0,  1
66,"Node 66", 50.00, 0.00, 2.00, 66.00, 0.00, 0.00,  0,  1
67,"Node 67", 50.00, 0.00, 2.00, 7.00, 0.00, 0.00,  0,  1
68,"Node 68", 51.00, 0.00, 1.00, 169.00, 0.00, 0.00,  0,  1
69,"Node 69", 48.00, 0.00, 4.00, 83.00, 0.00, 0.00,  0,  1
70,"Node 70", 51.00, 0.00, 1.00, 64.00, 0.00, 0.00,  0,  1
71,"Node 71", 49.00, 0.00, 3.00, 168.00, 0.00, 0.00,  0,  1
72,"Node 72", 50.00, 0.00, 2.00, 4.00, 0.00, 0.00,  0,  1
73,"Node 73", 52.00, 0.00, 0.00, 2.00, 0.00, 0.00,  0,  1
74,"Node 74", 48.00, 0.00, 4.00, 139.00, 0.00, 0.00,  0,  1
75,"Node 75", 51.00, 0.00, 1.00, 2.00, 0.00, 0.00,  0,  1
76,"Node 76", 50.00, 0.00, 2.00, 3.00, 0.00, 0.00,  0,  1
77,"Node 77", 51.00, 0.00, 1.00, 11.00, 0.00, 0.00,  0,  1
