Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 174.00, 0.00, 0.00,  0,  2
2,"Node 2", 50.00, 0.00, 2.00, 18.00, 0.00, 0.00,  0,  2
3,"Node 3", 47.00, 0.00, 5.00, 111.00, 0.00, 0.00,  0,  2
4,"Node 4", 50.00, 0.00, 2.00, 39.00, 0.00, 0.00,  0,  2
5,"Node 5", 50.00, 0.00, 2.00, 19.00, 0.00, 0.00,  0,  2
6,"Node 6", 51.00, 0.00, 1.00, 12.00, 0.00, 0.00,  0,  2
7,"Node 7", 45.00, 0.00, 7.00, 134.00, 0.00, 0.00,  0,  2
8,"Node 8", 49.00, 0.00, 3.00, 41.00, 0.00, 0.00,  0,  2
9,"Node 9", 46.00, 0.00, 6.00, 2.00, 0.00, 0.00,  0,  2
10,"Node 10", 50.00, 0.00, 2.00, 1.00, 0.00, 0.00,  0,  2
11,"Node 11", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
12,"Node 12", 48.00, 0.00, 4.00, 12.00, 0.00, 0.00,  0,  2
13,"Node 13", 51.00, 0.00, 1.00, 1.00, 0.00, 0.00,  0,  2
14,"Node 14", 46.00, 0.00, 6.00, 4.00, 0.00, 0.00,  0,  2
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
16,"Node 16", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 48.00, 0.00, 4.00, 4.00, 0.00, 0.00,  0,  2
19,"Node 19", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 49.00, 0.00, 3.00, 5.00, 0.00, 0.00,  0,  2
22,"Node 22", 50.00, 0.00, 2.00, 1.00, 0.00, 0.00,  0,  2
23,"Node 23", 47.00, 0.00, 5.00, 4.00, 0.00, 0.00,  0,  2
24,"Node 24", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 50.00, 0.00, 2.00, 7.00, 0.00, 0.00,  0,  2
26,"Node 26", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 49.00, 0.00, 3.00, 1.00, 0.00, 0.00,  0,  2
29,"Node 29", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
31,"Node 31", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 49.00, 0.00, 3.00, 7.00, 0.00, 0.00,  0,  2
34,"Node 34", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 51.00, 0.00, 1.00, 1.00, 0.00, 0.00,  0,  2
39,"Node 39", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
40,"Node 40", 50.00, 0.00, 2.00, 3.00, 0.00, 0.00,  0,  2
41,"Node 41", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
