Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
2,"Node 2", 16.00, 0.00, 34.00, 2.00, 0.00,  0,  1
3,"Node 3", 19.00, 0.00, 32.00, 1.00, 0.00,  0,  1
4,"Node 4", 11.00, 0.00, 39.00, 2.00, 0.00,  0,  1
5,"Node 5", 15.00, 0.00, 32.00, 5.00, 0.00,  0,  1
6,"Node 6", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
7,"Node 7", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
8,"Node 8", 23.00, 0.00, 28.00, 1.00, 0.00,  0,  1
9,"Node 9", 17.00, 0.00, 32.00, 3.00, 0.00,  0,  1
10,"Node 10", 21.00, 0.00, 29.00, 2.00, 0.00,  0,  1
11,"Node 11", 15.00, 0.00, 34.00, 3.00, 0.00,  0,  1
12,"Node 12", 15.00, 0.00, 36.00, 1.00, 0.00,  0,  1
13,"Node 13", 8.00, 0.00, 43.00, 1.00, 0.00,  0,  1
14,"Node 14", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
15,"Node 15", 9.00, 0.00, 41.00, 2.00, 0.00,  0,  1
16,"Node 16", 14.00, 0.00, 34.00, 4.00, 0.00,  0,  2
17,"Node 17", 23.00, 0.00, 26.00, 3.00, 0.00,  0,  1
18,"Node 18", 13.00, 0.00, 37.00, 2.00, 0.00,  0,  1
19,"Node 19", 16.00, 0.00, 34.00, 2.00, 0.00,  0,  1
20,"Node 20", 15.00, 0.00, 35.00, 2.00, 0.00,  0,  1
21,"Node 21", 21.00, 0.00, 30.00, 1.00, 0.00,  0,  2
22,"Node 22", 24.00, 0.00, 25.00, 3.00, 0.00,  0,  1
23,"Node 23", 17.00, 0.00, 33.00, 2.00, 0.00,  0,  1
24,"Node 24", 21.00, 0.00, 30.00, 1.00, 0.00,  0,  1
25,"Node 25", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
26,"Node 26", 14.00, 0.00, 37.00, 1.00, 0.00,  0,  1
27,"Node 27", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
28,"Node 28", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
29,"Node 29", 8.00, 0.00, 43.00, 1.00, 0.00,  0,  1
30,"Node 30", 11.00, 0.00, 39.00, 2.00, 0.00,  0,  1
31,"Node 31", 28.00, 0.00, 19.00, 5.00, 0.00,  0,  1
32,"Node 32", 6.00, 0.00, 45.00, 1.00, 0.00,  0,  2
33,"Node 33", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
34,"Node 34", 17.00, 0.00, 34.00, 1.00, 0.00,  0,  1
35,"Node 35", 11.00, 0.00, 37.00, 4.00, 0.00,  0,  1
36,"Node 36", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
37,"Node 37", 13.00, 0.00, 36.00, 3.00, 0.00,  0,  1
38,"Node 38", 31.00, 0.00, 15.00, 6.00, 0.00,  0,  1
39,"Node 39", 19.00, 0.00, 32.00, 1.00, 0.00,  0,  1
40,"Node 40", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
41,"Node 41", 16.00, 0.00, 34.00, 2.00, 0.00,  0,  1
42,"Node 42", 24.00, 0.00, 26.00, 2.00, 0.00,  0,  1
43,"Node 43", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
44,"Node 44", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
45,"Node 45", 11.00, 0.00, 39.00, 2.00, 0.00,  0,  1
46,"Node 46", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
47,"Node 47", 16.00, 0.00, 33.00, 3.00, 0.00,  0,  2
48,"Node 48", 8.00, 0.00, 43.00, 1.00, 0.00,  0,  1
49,"Node 49", 18.00, 0.00, 33.00, 1.00, 0.00,  0,  2
50,"Node 50", 20.00, 0.00, 28.00, 4.00, 0.00,  0,  1
51,"Node 51", 10.00, 0.00, 40.00, 2.00, 0.00,  0,  1
52,"Node 52", 18.00, 0.00, 33.00, 1.00, 0.00,  0,  1
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
54,"Node 54", 17.00, 0.00, 33.00, 2.00, 0.00,  0,  2
55,"Node 55", 18.00, 0.00, 33.00, 1.00, 0.00,  0,  1
56,"Node 56", 22.00, 0.00, 26.00, 4.00, 0.00,  0,  1
57,"Node 57", 16.00, 0.00, 32.00, 4.00, 0.00,  0,  1
58,"Node 58", 34.00, 0.00, 7.00, 11.00, 0.00,  0,  2
59,"Node 59", 9.00, 0.00, 34.00, 9.00, 0.00,  0,  1
60,"Node 60", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
61,"Node 61", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
62,"Node 62", 17.00, 0.00, 34.00, 1.00, 0.00,  0,  1
63,"Node 63", 11.00, 0.00, 40.00, 1.00, 0.00,  0,  1
64,"Node 64", 19.00, 0.00, 31.00, 2.00, 0.00,  0,  1
65,"Node 65", 24.00, 0.00, 23.00, 5.00, 0.00,  0,  1
66,"Node 66", 12.00, 0.00, 38.00, 2.00, 0.00,  0,  1
67,"Node 67", 33.00, 0.00, 16.00, 3.00, 0.00,  0,  1
68,"Node 68", 14.00, 0.00, 35.00, 3.00, 0.00,  0,  1
69,"Node 69", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
70,"Node 70", 10.00, 0.00, 39.00, 3.00, 0.00,  0,  1
71,"Node 71", 33.00, 0.00, 13.00, 6.00, 0.00,  0,  2
72,"Node 72", 13.00, 0.00, 38.00, 1.00, 0.00,  0,  1
73,"Node 73", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
74,"Node 74", 18.00, 0.00, 28.00, 6.00, 0.00,  0,  2
75,"Node 75", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
76,"Node 76", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
77,"Node 77", 12.00, 0.00, 38.00, 2.00, 0.00,  0,  1
78,"Node 78", 28.00, 0.00, 21.00, 3.00, 0.00,  0,  1
79,"Node 79", 24.00, 0.00, 26.00, 2.00, 0.00,  0,  1
80,"Node 80", 18.00, 0.00, 31.00, 3.00, 0.00,  0,  1
81,"Node 81", 5.00, 0.00, 43.00, 4.00, 0.00,  0,  1
82,"Node 82", 20.00, 0.00, 28.00, 4.00, 0.00,  0,  1
83,"Node 83", 22.00, 0.00, 26.00, 4.00, 0.00,  0,  1
84,"Node 84", 16.00, 0.00, 33.00, 3.00, 0.00,  0,  1
85,"Node 85", 13.00, 0.00, 38.00, 1.00, 0.00,  0,  1
86,"Node 86", 19.00, 0.00, 31.00, 2.00, 0.00,  0,  2
87,"Node 87", 7.00, 0.00, 43.00, 2.00, 0.00,  0,  1
88,"Node 88", 26.00, 0.00, 23.00, 3.00, 0.00,  0,  1
89,"Node 89", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
90,"Node 90", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
91,"Node 91", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
92,"Node 92", 15.00, 0.00, 31.00, 6.00, 0.00,  0,  1
93,"Node 93", 14.00, 0.00, 35.00, 3.00, 0.00,  0,  1
94,"Node 94", 16.00, 0.00, 33.00, 3.00, 0.00,  0,  2
95,"Node 95", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
96,"Node 96", 33.00, 0.00, 17.00, 2.00, 0.00,  0,  1
97,"Node 97", 6.00, 0.00, 44.00, 2.00, 0.00,  0,  1
98,"Node 98", 17.00, 0.00, 33.00, 2.00, 0.00,  0,  1
99,"Node 99", 14.00, 0.00, 37.00, 1.00, 0.00,  0,  1
100,"Node 100", 12.00, 0.00, 38.00, 2.00, 0.00,  0,  2
