Source;Target;Label;Type
71;70;"Edge 71 to 70";"Mixed"
71;90;"Edge 71 to 90";"Mixed"
71;95;"Edge 71 to 95";"Mixed"
72;29;"Edge 72 to 29";"Mixed"
72;85;"Edge 72 to 85";"Mixed"
73;24;"Edge 73 to 24";"Mixed"
74;47;"Edge 74 to 47";"Mixed"
75;8;"Edge 75 to 8";"Mixed"
76;57;"Edge 76 to 57";"Mixed"
77;23;"Edge 77 to 23";"Mixed"
77;83;"Edge 77 to 83";"Mixed"
78;65;"Edge 78 to 65";"Mixed"
79;62;"Edge 79 to 62";"Mixed"
80;52;"Edge 80 to 52";"Mixed"
81;8;"Edge 81 to 8";"Mixed"
82;52;"Edge 82 to 52";"Mixed"
83;77;"Edge 83 to 77";"Mixed"
84;27;"Edge 84 to 27";"Mixed"
85;72;"Edge 85 to 72";"Mixed"
86;53;"Edge 86 to 53";"Mixed"
87;21;"Edge 87 to 21";"Mixed"
88;65;"Edge 88 to 65";"Mixed"
89;57;"Edge 89 to 57";"Mixed"
90;71;"Edge 90 to 71";"Mixed"
91;38;"Edge 91 to 38";"Mixed"
92;41;"Edge 92 to 41";"Mixed"
93;64;"Edge 93 to 64";"Mixed"
94;38;"Edge 94 to 38";"Mixed"
95;71;"Edge 95 to 71";"Mixed"
95;98;"Edge 95 to 98";"Mixed"
96;39;"Edge 96 to 39";"Mixed"
97;39;"Edge 97 to 39";"Mixed"
98;95;"Edge 98 to 95";"Mixed"
99;23;"Edge 99 to 23";"Mixed"
100;63;"Edge 100 to 63";"Mixed"
