Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
52,"Node 52", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
54,"Node 54", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
55,"Node 55", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
56,"Node 56", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
58,"Node 58", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
59,"Node 59", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
60,"Node 60", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
61,"Node 61", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
62,"Node 62", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
63,"Node 63", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
64,"Node 64", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
65,"Node 65", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
66,"Node 66", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
67,"Node 67", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
68,"Node 68", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
69,"Node 69", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
70,"Node 70", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
71,"Node 71", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
72,"Node 72", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
73,"Node 73", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
74,"Node 74", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
75,"Node 75", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
76,"Node 76", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
77,"Node 77", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
78,"Node 78", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
79,"Node 79", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
80,"Node 80", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
81,"Node 81", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
82,"Node 82", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
83,"Node 83", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
84,"Node 84", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
85,"Node 85", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
86,"Node 86", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
87,"Node 87", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
88,"Node 88", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
89,"Node 89", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
90,"Node 90", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
91,"Node 91", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
92,"Node 92", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
93,"Node 93", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
94,"Node 94", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
95,"Node 95", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
96,"Node 96", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
97,"Node 97", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
98,"Node 98", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
99,"Node 99", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
100,"Node 100", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
