Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 39.00, 0.00, 13.00, 0.00, 0.00,  1
2,"Node 2", 46.00, 0.00, 6.00, 0.00, 0.00,  2
3,"Node 3", 44.00, 0.00, 8.00, 0.00, 0.00,  2
4,"Node 4", 49.00, 0.00, 3.00, 0.00, 0.00,  2
5,"Node 5", 46.00, 0.00, 6.00, 0.00, 0.00,  2
6,"Node 6", 44.00, 0.00, 8.00, 0.00, 0.00,  1
7,"Node 7", 40.00, 0.00, 12.00, 0.00, 0.00,  2
8,"Node 8", 36.00, 0.00, 16.00, 0.00, 0.00,  1
9,"Node 9", 45.00, 0.00, 7.00, 0.00, 0.00,  1
10,"Node 10", 45.00, 0.00, 7.00, 0.00, 0.00,  1
11,"Node 11", 46.00, 0.00, 6.00, 0.00, 0.00,  2
12,"Node 12", 43.00, 0.00, 9.00, 0.00, 0.00,  2
13,"Node 13", 36.00, 0.00, 16.00, 0.00, 0.00,  1
14,"Node 14", 37.00, 0.00, 15.00, 0.00, 0.00,  1
15,"Node 15", 28.00, 0.00, 24.00, 0.00, 0.00,  1
16,"Node 16", 44.00, 0.00, 8.00, 0.00, 0.00,  2
17,"Node 17", 42.00, 1.00, 9.00, 0.00, 0.00,  2
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0
19,"Node 19", 44.00, 0.00, 8.00, 0.00, 0.00,  2
20,"Node 20", 44.00, 0.00, 8.00, 0.00, 0.00,  1
21,"Node 21", 41.00, 0.00, 11.00, 0.00, 0.00,  2
22,"Node 22", 45.00, 0.00, 7.00, 0.00, 0.00,  2
23,"Node 23", 43.00, 0.00, 9.00, 0.00, 0.00,  2
24,"Node 24", 30.00, 0.00, 22.00, 0.00, 0.00,  2
25,"Node 25", 47.00, 0.00, 5.00, 0.00, 0.00,  2
26,"Node 26", 44.00, 0.00, 8.00, 0.00, 0.00,  1
27,"Node 27", 36.00, 0.00, 16.00, 0.00, 0.00,  1
28,"Node 28", 39.00, 0.00, 13.00, 0.00, 0.00,  2
29,"Node 29", 45.00, 0.00, 7.00, 0.00, 0.00,  2
30,"Node 30", 32.00, 0.00, 20.00, 0.00, 0.00,  2
31,"Node 31", 39.00, 0.00, 13.00, 0.00, 0.00,  2
32,"Node 32", 43.00, 0.00, 9.00, 0.00, 0.00,  2
33,"Node 33", 47.00, 0.00, 5.00, 0.00, 0.00,  2
34,"Node 34", 40.00, 0.00, 12.00, 0.00, 0.00,  2
35,"Node 35", 30.00, 0.00, 22.00, 0.00, 0.00,  1
36,"Node 36", 44.00, 0.00, 8.00, 0.00, 0.00,  2
37,"Node 37", 37.00, 0.00, 15.00, 0.00, 0.00,  1
38,"Node 38", 33.00, 0.00, 19.00, 0.00, 0.00,  2
39,"Node 39", 41.00, 0.00, 11.00, 0.00, 0.00,  2
40,"Node 40", 40.00, 0.00, 12.00, 0.00, 0.00,  2
41,"Node 41", 39.00, 0.00, 13.00, 0.00, 0.00,  2
42,"Node 42", 38.00, 0.00, 14.00, 0.00, 0.00,  1
43,"Node 43", 44.00, 5.00, 3.00, 0.00, 0.00,  2
44,"Node 44", 44.00, 0.00, 8.00, 0.00, 0.00,  2
45,"Node 45", 39.00, 0.00, 13.00, 0.00, 0.00,  2
46,"Node 46", 34.00, 0.00, 18.00, 0.00, 0.00,  2
47,"Node 47", 42.00, 0.00, 10.00, 0.00, 0.00,  2
48,"Node 48", 37.00, 1.00, 14.00, 0.00, 0.00,  2
49,"Node 49", 34.00, 0.00, 18.00, 0.00, 0.00,  2
50,"Node 50", 44.00, 2.00, 6.00, 0.00, 0.00,  2
51,"Node 51", 40.00, 0.00, 12.00, 0.00, 0.00,  2
52,"Node 52", 44.00, 0.00, 8.00, 0.00, 0.00,  1
53,"Node 53", 42.00, 0.00, 10.00, 0.00, 0.00,  2
54,"Node 54", 29.00, 1.00, 22.00, 0.00, 0.00,  2
55,"Node 55", 44.00, 1.00, 7.00, 0.00, 0.00,  2
56,"Node 56", 41.00, 2.00, 9.00, 0.00, 0.00,  2
57,"Node 57", 37.00, 1.00, 14.00, 0.00, 0.00,  2
58,"Node 58", 37.00, 5.00, 10.00, 0.00, 0.00,  2
59,"Node 59", 38.00, 7.00, 7.00, 0.00, 0.00,  1
60,"Node 60", 39.00, 0.00, 13.00, 0.00, 0.00,  1
61,"Node 61", 26.00, 0.00, 26.00, 0.00, 0.00,  2
62,"Node 62", 44.00, 0.00, 8.00, 0.00, 0.00,  2
63,"Node 63", 39.00, 0.00, 13.00, 0.00, 0.00,  2
64,"Node 64", 37.00, 0.00, 15.00, 0.00, 0.00,  2
65,"Node 65", 45.00, 0.00, 7.00, 0.00, 0.00,  2
66,"Node 66", 40.00, 0.00, 12.00, 0.00, 0.00,  2
67,"Node 67", 26.00, 15.00, 11.00, 0.00, 0.00,  2
68,"Node 68", 42.00, 0.00, 10.00, 0.00, 0.00,  2
69,"Node 69", 32.00, 2.00, 18.00, 0.00, 0.00,  2
70,"Node 70", 42.00, 0.00, 10.00, 0.00, 0.00,  2
71,"Node 71", 38.00, 3.00, 11.00, 0.00, 0.00,  2
72,"Node 72", 38.00, 0.00, 14.00, 0.00, 0.00,  1
73,"Node 73", 47.00, 0.00, 5.00, 0.00, 0.00,  2
74,"Node 74", 0.00, 0.00, 0.00, 0.00, 0.00,  0
75,"Node 75", 46.00, 0.00, 6.00, 0.00, 0.00,  2
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00,  0
77,"Node 77", 36.00, 0.00, 16.00, 0.00, 0.00,  2
78,"Node 78", 39.00, 2.00, 11.00, 0.00, 0.00,  2
79,"Node 79", 47.00, 2.00, 3.00, 0.00, 0.00,  2
80,"Node 80", 34.00, 3.00, 15.00, 0.00, 0.00,  2
81,"Node 81", 44.00, 0.00, 8.00, 0.00, 0.00,  1
82,"Node 82", 34.00, 0.00, 18.00, 0.00, 0.00,  2
83,"Node 83", 31.00, 5.00, 16.00, 0.00, 0.00,  2
84,"Node 84", 41.00, 3.00, 8.00, 0.00, 0.00,  2
85,"Node 85", 34.00, 0.00, 18.00, 0.00, 0.00,  2
86,"Node 86", 30.00, 1.00, 21.00, 0.00, 0.00,  1
87,"Node 87", 36.00, 0.00, 16.00, 0.00, 0.00,  2
88,"Node 88", 33.00, 4.00, 15.00, 0.00, 0.00,  2
89,"Node 89", 35.00, 0.00, 17.00, 0.00, 0.00,  2
90,"Node 90", 30.00, 0.00, 22.00, 0.00, 0.00,  2
91,"Node 91", 35.00, 5.00, 12.00, 0.00, 0.00,  2
92,"Node 92", 0.00, 0.00, 0.00, 0.00, 0.00,  0
93,"Node 93", 43.00, 1.00, 8.00, 0.00, 0.00,  1
94,"Node 94", 43.00, 0.00, 9.00, 0.00, 0.00,  1
95,"Node 95", 34.00, 0.00, 18.00, 0.00, 0.00,  2
96,"Node 96", 35.00, 7.00, 10.00, 0.00, 0.00,  2
97,"Node 97", 30.00, 8.00, 14.00, 0.00, 0.00,  1
98,"Node 98", 0.00, 0.00, 0.00, 0.00, 0.00,  0
99,"Node 99", 36.00, 7.00, 9.00, 0.00, 0.00,  1
100,"Node 100", 42.00, 1.00, 9.00, 0.00, 0.00,  2
