Source,Target,Label,Type
74,76,"Edge 74 to 76","Mixed"
74,89,"Edge 74 to 89","Mixed"
75,36,"Edge 75 to 36","Mixed"
76,74,"Edge 76 to 74","Mixed"
77,38,"Edge 77 to 38","Mixed"
78,53,"Edge 78 to 53","Mixed"
79,37,"Edge 79 to 37","Mixed"
80,58,"Edge 80 to 58","Mixed"
81,9,"Edge 81 to 9","Mixed"
81,93,"Edge 81 to 93","Mixed"
82,10,"Edge 82 to 10","Mixed"
83,39,"Edge 83 to 39","Mixed"
84,1,"Edge 84 to 1","Mixed"
85,52,"Edge 85 to 52","Mixed"
86,9,"Edge 86 to 9","Mixed"
87,4,"Edge 87 to 4","Mixed"
88,46,"Edge 88 to 46","Mixed"
89,74,"Edge 89 to 74","Mixed"
90,52,"Edge 90 to 52","Mixed"
91,12,"Edge 91 to 12","Mixed"
92,52,"Edge 92 to 52","Mixed"
93,81,"Edge 93 to 81","Mixed"
94,9,"Edge 94 to 9","Mixed"
95,10,"Edge 95 to 10","Mixed"
96,13,"Edge 96 to 13","Mixed"
97,47,"Edge 97 to 47","Mixed"
98,17,"Edge 98 to 17","Mixed"
99,44,"Edge 99 to 44","Mixed"
100,10,"Edge 100 to 10","Mixed"
101,2,"Edge 101 to 2","Mixed"
