Source,Target,Label,Type
56,10,"Edge 56 to 10","Mixed"
56,32,"Edge 56 to 32","Mixed"
57,6,"Edge 57 to 6","Mixed"
57,50,"Edge 57 to 50","Mixed"
58,33,"Edge 58 to 33","Mixed"
58,43,"Edge 58 to 43","Mixed"
59,11,"Edge 59 to 11","Mixed"
59,17,"Edge 59 to 17","Mixed"
60,4,"Edge 60 to 4","Mixed"
60,7,"Edge 60 to 7","Mixed"
61,8,"Edge 61 to 8","Mixed"
61,14,"Edge 61 to 14","Mixed"
62,4,"Edge 62 to 4","Mixed"
62,39,"Edge 62 to 39","Mixed"
62,98,"Edge 62 to 98","Mixed"
63,4,"Edge 63 to 4","Mixed"
63,8,"Edge 63 to 8","Mixed"
63,85,"Edge 63 to 85","Mixed"
64,8,"Edge 64 to 8","Mixed"
64,12,"Edge 64 to 12","Mixed"
64,67,"Edge 64 to 67","Mixed"
64,77,"Edge 64 to 77","Mixed"
65,7,"Edge 65 to 7","Mixed"
65,55,"Edge 65 to 55","Mixed"
66,3,"Edge 66 to 3","Mixed"
66,18,"Edge 66 to 18","Mixed"
66,77,"Edge 66 to 77","Mixed"
67,53,"Edge 67 to 53","Mixed"
67,64,"Edge 67 to 64","Mixed"
68,3,"Edge 68 to 3","Mixed"
68,5,"Edge 68 to 5","Mixed"
68,86,"Edge 68 to 86","Mixed"
68,92,"Edge 68 to 92","Mixed"
69,7,"Edge 69 to 7","Mixed"
69,14,"Edge 69 to 14","Mixed"
70,7,"Edge 70 to 7","Mixed"
70,23,"Edge 70 to 23","Mixed"
70,93,"Edge 70 to 93","Mixed"
71,25,"Edge 71 to 25","Mixed"
71,53,"Edge 71 to 53","Mixed"
72,3,"Edge 72 to 3","Mixed"
72,8,"Edge 72 to 8","Mixed"
72,92,"Edge 72 to 92","Mixed"
73,2,"Edge 73 to 2","Mixed"
73,6,"Edge 73 to 6","Mixed"
73,80,"Edge 73 to 80","Mixed"
74,12,"Edge 74 to 12","Mixed"
74,21,"Edge 74 to 21","Mixed"
75,2,"Edge 75 to 2","Mixed"
75,3,"Edge 75 to 3","Mixed"
76,1,"Edge 76 to 1","Mixed"
76,40,"Edge 76 to 40","Mixed"
77,64,"Edge 77 to 64","Mixed"
77,66,"Edge 77 to 66","Mixed"
77,97,"Edge 77 to 97","Mixed"
78,9,"Edge 78 to 9","Mixed"
78,33,"Edge 78 to 33","Mixed"
79,7,"Edge 79 to 7","Mixed"
79,22,"Edge 79 to 22","Mixed"
80,25,"Edge 80 to 25","Mixed"
80,73,"Edge 80 to 73","Mixed"
81,7,"Edge 81 to 7","Mixed"
81,11,"Edge 81 to 11","Mixed"
81,84,"Edge 81 to 84","Mixed"
81,89,"Edge 81 to 89","Mixed"
81,97,"Edge 81 to 97","Mixed"
82,25,"Edge 82 to 25","Mixed"
82,28,"Edge 82 to 28","Mixed"
83,5,"Edge 83 to 5","Mixed"
83,42,"Edge 83 to 42","Mixed"
84,18,"Edge 84 to 18","Mixed"
84,81,"Edge 84 to 81","Mixed"
85,1,"Edge 85 to 1","Mixed"
85,63,"Edge 85 to 63","Mixed"
86,41,"Edge 86 to 41","Mixed"
