Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 49.00, 1.00, 2.00, 0.00, 0.00,  2
2,"Node 2", 48.00, 0.00, 4.00, 0.00, 0.00,  2
3,"Node 3", 46.00, 0.00, 6.00, 0.00, 0.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 51.00, 0.00, 1.00, 0.00, 0.00,  2
6,"Node 6", 50.00, 0.00, 2.00, 0.00, 0.00,  2
7,"Node 7", 50.00, 1.00, 1.00, 0.00, 0.00,  2
8,"Node 8", 49.00, 1.00, 2.00, 0.00, 0.00,  2
9,"Node 9", 51.00, 0.00, 1.00, 0.00, 0.00,  2
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00,  0
11,"Node 11", 45.00, 5.00, 2.00, 0.00, 0.00,  2
12,"Node 12", 46.00, 2.00, 4.00, 0.00, 0.00,  1
13,"Node 13", 42.00, 10.00, 0.00, 0.00, 0.00,  2
14,"Node 14", 45.00, 3.00, 4.00, 0.00, 0.00,  2
15,"Node 15", 41.00, 11.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 44.00, 8.00, 0.00, 0.00, 0.00,  2
17,"Node 17", 46.00, 5.00, 1.00, 0.00, 0.00,  2
18,"Node 18", 48.00, 3.00, 1.00, 0.00, 0.00,  2
19,"Node 19", 45.00, 6.00, 1.00, 0.00, 0.00,  2
20,"Node 20", 43.00, 7.00, 2.00, 0.00, 0.00,  2
21,"Node 21", 44.00, 7.00, 1.00, 0.00, 0.00,  2
22,"Node 22", 39.00, 10.00, 3.00, 0.00, 0.00,  2
23,"Node 23", 39.00, 13.00, 0.00, 0.00, 0.00,  2
24,"Node 24", 45.00, 5.00, 2.00, 0.00, 0.00,  2
25,"Node 25", 47.00, 2.00, 3.00, 0.00, 0.00,  2
26,"Node 26", 34.00, 17.00, 1.00, 0.00, 0.00,  1
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00,  0
28,"Node 28", 40.00, 8.00, 4.00, 0.00, 0.00,  2
29,"Node 29", 41.00, 6.00, 5.00, 0.00, 0.00,  2
30,"Node 30", 44.00, 8.00, 0.00, 0.00, 0.00,  2
31,"Node 31", 46.00, 3.00, 3.00, 0.00, 0.00,  2
32,"Node 32", 35.00, 16.00, 1.00, 0.00, 0.00,  2
33,"Node 33", 40.00, 11.00, 1.00, 0.00, 0.00,  2
34,"Node 34", 25.00, 25.00, 2.00, 0.00, 0.00,  1
35,"Node 35", 45.00, 7.00, 0.00, 0.00, 0.00,  2
36,"Node 36", 42.00, 9.00, 1.00, 0.00, 0.00,  2
37,"Node 37", 40.00, 12.00, 0.00, 0.00, 0.00,  2
38,"Node 38", 43.00, 6.00, 3.00, 0.00, 0.00,  1
39,"Node 39", 43.00, 8.00, 1.00, 0.00, 0.00,  2
40,"Node 40", 44.00, 5.00, 3.00, 0.00, 0.00,  2
41,"Node 41", 37.00, 13.00, 2.00, 0.00, 0.00,  2
42,"Node 42", 40.00, 10.00, 2.00, 0.00, 0.00,  2
43,"Node 43", 43.00, 5.00, 4.00, 0.00, 0.00,  1
44,"Node 44", 33.00, 18.00, 1.00, 0.00, 0.00,  2
45,"Node 45", 36.00, 13.00, 3.00, 0.00, 0.00,  1
