Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 41.00, 10.00, 1.00, 0.00, 0.00,  2
2,"Node 2", 34.00, 17.00, 1.00, 0.00, 0.00,  2
3,"Node 3", 33.00, 16.00, 3.00, 0.00, 0.00,  2
4,"Node 4", 32.00, 18.00, 2.00, 0.00, 0.00,  2
5,"Node 5", 29.00, 22.00, 1.00, 0.00, 0.00,  2
6,"Node 6", 21.00, 29.00, 2.00, 0.00, 0.00,  1
7,"Node 7", 26.00, 24.00, 2.00, 0.00, 0.00,  2
8,"Node 8", 24.00, 28.00, 0.00, 0.00, 0.00,  2
9,"Node 9", 25.00, 26.00, 1.00, 0.00, 0.00,  2
10,"Node 10", 26.00, 25.00, 1.00, 0.00, 0.00,  2
11,"Node 11", 19.00, 33.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 29.00, 22.00, 1.00, 0.00, 0.00,  1
13,"Node 13", 12.00, 39.00, 1.00, 0.00, 0.00,  2
14,"Node 14", 26.00, 26.00, 0.00, 0.00, 0.00,  2
15,"Node 15", 8.00, 44.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 16.00, 36.00, 0.00, 0.00, 0.00,  2
17,"Node 17", 11.00, 41.00, 0.00, 0.00, 0.00,  2
18,"Node 18", 26.00, 25.00, 1.00, 0.00, 0.00,  2
19,"Node 19", 9.00, 43.00, 0.00, 0.00, 0.00,  2
20,"Node 20", 0.00, 0.00, 0.00, 0.00, 0.00,  0
21,"Node 21", 25.00, 27.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00,  0
23,"Node 23", 13.00, 39.00, 0.00, 0.00, 0.00,  1
24,"Node 24", 14.00, 37.00, 1.00, 0.00, 0.00,  1
25,"Node 25", 16.00, 36.00, 0.00, 0.00, 0.00,  2
26,"Node 26", 19.00, 33.00, 0.00, 0.00, 0.00,  2
