Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 1749.00, 0.00, 0.00,  0,  2
2,"Node 2", 48.00, 0.00, 4.00, 112.00, 0.00, 0.00,  0,  2
3,"Node 3", 48.00, 0.00, 4.00, 951.00, 0.00, 0.00,  0,  2
4,"Node 4", 48.00, 0.00, 4.00, 463.00, 0.00, 0.00,  0,  2
5,"Node 5", 50.00, 0.00, 2.00, 57.00, 0.00, 0.00,  0,  2
6,"Node 6", 43.00, 0.00, 9.00, 215.00, 0.00, 0.00,  0,  2
7,"Node 7", 50.00, 0.00, 2.00, 312.00, 0.00, 0.00,  0,  2
8,"Node 8", 48.00, 0.00, 4.00, 304.00, 0.00, 0.00,  0,  2
9,"Node 9", 46.00, 0.00, 6.00, 13.00, 0.00, 0.00,  0,  2
10,"Node 10", 0.00, 0.00, 0.00, 3.00, 0.00, 0.00,  0,  0
11,"Node 11", 49.00, 0.00, 3.00, 8.00, 0.00, 0.00,  0,  2
12,"Node 12", 43.00, 0.00, 9.00, 147.00, 0.00, 0.00,  0,  1
13,"Node 13", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 48.00, 0.00, 4.00, 21.00, 0.00, 0.00,  0,  2
15,"Node 15", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 31.00, 0.00, 21.00, 542.00, 0.00, 0.00,  0,  1
19,"Node 19", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 48.00, 0.00, 4.00, 1.00, 0.00, 0.00,  0,  1
21,"Node 21", 48.00, 0.00, 4.00, 14.00, 0.00, 0.00,  0,  2
22,"Node 22", 46.00, 0.00, 6.00, 20.00, 0.00, 0.00,  0,  2
23,"Node 23", 50.00, 0.00, 2.00, 18.00, 0.00, 0.00,  0,  1
24,"Node 24", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 46.00, 0.00, 6.00, 20.00, 0.00, 0.00,  0,  2
26,"Node 26", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 49.00, 0.00, 3.00, 2.00, 0.00, 0.00,  0,  2
28,"Node 28", 44.00, 0.00, 8.00, 1.00, 0.00, 0.00,  0,  1
29,"Node 29", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 48.00, 0.00, 4.00, 3.00, 0.00, 0.00,  0,  2
31,"Node 31", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
34,"Node 34", 0.00, 0.00, 0.00, 5.00, 0.00, 0.00,  0,  0
35,"Node 35", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
39,"Node 39", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  1
