Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 45.00, 0.00, 7.00, 685.00, 0.00, 0.00,  0,  2
2,"Node 2", 47.00, 0.00, 5.00, 32.00, 0.00, 0.00,  0,  2
3,"Node 3", 29.00, 0.00, 23.00, 643.00, 0.00, 0.00,  0,  1
4,"Node 4", 48.00, 0.00, 4.00, 173.00, 0.00, 0.00,  0,  2
5,"Node 5", 47.00, 0.00, 5.00, 15.00, 0.00, 0.00,  0,  2
6,"Node 6", 49.00, 0.00, 3.00, 2.00, 0.00, 0.00,  0,  2
7,"Node 7", 46.00, 0.00, 6.00, 86.00, 0.00, 0.00,  0,  2
8,"Node 8", 45.00, 0.00, 7.00, 77.00, 0.00, 0.00,  0,  2
9,"Node 9", 40.00, 0.00, 12.00, 3.00, 0.00, 0.00,  0,  2
10,"Node 10", 44.00, 0.00, 8.00, 2.00, 0.00, 0.00,  0,  2
11,"Node 11", 41.00, 0.00, 11.00, 2.00, 0.00, 0.00,  0,  2
12,"Node 12", 41.00, 0.00, 11.00, 1.00, 0.00, 0.00,  0,  2
13,"Node 13", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
15,"Node 15", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 31.00, 0.00, 21.00, 27.00, 0.00, 0.00,  0,  1
17,"Node 17", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 47.00, 0.00, 5.00, 15.00, 0.00, 0.00,  0,  2
19,"Node 19", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 47.00, 0.00, 5.00, 9.00, 0.00, 0.00,  0,  2
23,"Node 23", 41.00, 0.00, 11.00, 1.00, 0.00, 0.00,  0,  1
24,"Node 24", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 0.00, 0.00, 0.00, 1.00, 0.00, 0.00,  0,  0
26,"Node 26", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
31,"Node 31", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 37.00, 0.00, 15.00, 58.00, 0.00, 0.00,  0,  1
34,"Node 34", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
40,"Node 40", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 44.00, 0.00, 8.00, 1.00, 0.00, 0.00,  0,  2
43,"Node 43", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
47,"Node 47", 36.00, 0.00, 16.00, 1.00, 0.00, 0.00,  0,  2
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
50,"Node 50", 40.00, 0.00, 12.00, 2.00, 0.00, 0.00,  0,  1
51,"Node 51", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
52,"Node 52", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
53,"Node 53", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
54,"Node 54", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
55,"Node 55", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
56,"Node 56", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
58,"Node 58", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
59,"Node 59", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
60,"Node 60", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
61,"Node 61", 44.00, 0.00, 8.00, 1.00, 0.00, 0.00,  0,  1
62,"Node 62", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
63,"Node 63", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
64,"Node 64", 44.00, 0.00, 8.00, 1.00, 0.00, 0.00,  0,  2
65,"Node 65", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
66,"Node 66", 36.00, 0.00, 16.00, 3.00, 0.00, 0.00,  0,  1
67,"Node 67", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
68,"Node 68", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
69,"Node 69", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
70,"Node 70", 47.00, 0.00, 5.00, 3.00, 0.00, 0.00,  0,  1
71,"Node 71", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 44.00, 0.00, 8.00, 1.00, 0.00, 0.00,  0,  2
