Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
2,"Node 2", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
3,"Node 3", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
4,"Node 4", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  2
5,"Node 5", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
6,"Node 6", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
7,"Node 7", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
8,"Node 8", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
9,"Node 9", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
10,"Node 10", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
11,"Node 11", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
12,"Node 12", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
13,"Node 13", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
14,"Node 14", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
15,"Node 15", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
16,"Node 16", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
17,"Node 17", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
18,"Node 18", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
21,"Node 21", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
22,"Node 22", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
23,"Node 23", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
24,"Node 24", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
25,"Node 25", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
26,"Node 26", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
27,"Node 27", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
28,"Node 28", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
29,"Node 29", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
30,"Node 30", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
31,"Node 31", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
32,"Node 32", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
33,"Node 33", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
34,"Node 34", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
35,"Node 35", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
36,"Node 36", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
37,"Node 37", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
38,"Node 38", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
39,"Node 39", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
40,"Node 40", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
41,"Node 41", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
42,"Node 42", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
43,"Node 43", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
44,"Node 44", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
45,"Node 45", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
46,"Node 46", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
47,"Node 47", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
48,"Node 48", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
49,"Node 49", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
50,"Node 50", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  2
51,"Node 51", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
52,"Node 52", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
53,"Node 53", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
54,"Node 54", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
55,"Node 55", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
56,"Node 56", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
57,"Node 57", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
58,"Node 58", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
59,"Node 59", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
60,"Node 60", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
61,"Node 61", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
62,"Node 62", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
63,"Node 63", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
64,"Node 64", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  2
65,"Node 65", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
66,"Node 66", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
67,"Node 67", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
68,"Node 68", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
69,"Node 69", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
70,"Node 70", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
72,"Node 72", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
73,"Node 73", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
74,"Node 74", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
75,"Node 75", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
76,"Node 76", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
77,"Node 77", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
78,"Node 78", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
79,"Node 79", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
80,"Node 80", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
81,"Node 81", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
82,"Node 82", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
83,"Node 83", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
84,"Node 84", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
85,"Node 85", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
86,"Node 86", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
87,"Node 87", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
88,"Node 88", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
89,"Node 89", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
90,"Node 90", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
91,"Node 91", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
92,"Node 92", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
93,"Node 93", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  2
94,"Node 94", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
95,"Node 95", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
96,"Node 96", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
97,"Node 97", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
98,"Node 98", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
99,"Node 99", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
100,"Node 100", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
