Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 23.00, 0.00, 29.00, 0.00, 0.00,  1
2,"Node 2", 37.00, 0.00, 15.00, 0.00, 0.00,  1
3,"Node 3", 38.00, 0.00, 14.00, 0.00, 0.00,  2
4,"Node 4", 26.00, 0.00, 26.00, 0.00, 0.00,  1
5,"Node 5", 30.00, 0.00, 22.00, 0.00, 0.00,  1
6,"Node 6", 46.00, 0.00, 6.00, 0.00, 0.00,  2
7,"Node 7", 38.00, 0.00, 14.00, 0.00, 0.00,  2
8,"Node 8", 23.00, 0.00, 29.00, 0.00, 0.00,  1
9,"Node 9", 41.00, 0.00, 11.00, 0.00, 0.00,  2
10,"Node 10", 31.00, 0.00, 21.00, 0.00, 0.00,  1
11,"Node 11", 38.00, 0.00, 14.00, 0.00, 0.00,  1
12,"Node 12", 40.00, 0.00, 12.00, 0.00, 0.00,  1
13,"Node 13", 0.00, 0.00, 0.00, 0.00, 0.00,  0
14,"Node 14", 36.00, 0.00, 16.00, 0.00, 0.00,  2
15,"Node 15", 24.00, 0.00, 28.00, 0.00, 0.00,  2
16,"Node 16", 31.00, 0.00, 21.00, 0.00, 0.00,  2
17,"Node 17", 27.00, 4.00, 21.00, 0.00, 0.00,  1
18,"Node 18", 40.00, 0.00, 12.00, 0.00, 0.00,  2
19,"Node 19", 18.00, 0.00, 34.00, 0.00, 0.00,  2
20,"Node 20", 35.00, 0.00, 17.00, 0.00, 0.00,  1
21,"Node 21", 41.00, 0.00, 11.00, 0.00, 0.00,  2
22,"Node 22", 35.00, 0.00, 17.00, 0.00, 0.00,  2
23,"Node 23", 37.00, 0.00, 15.00, 0.00, 0.00,  2
24,"Node 24", 23.00, 0.00, 29.00, 0.00, 0.00,  1
25,"Node 25", 33.00, 1.00, 18.00, 0.00, 0.00,  2
26,"Node 26", 43.00, 0.00, 9.00, 0.00, 0.00,  1
27,"Node 27", 27.00, 0.00, 25.00, 0.00, 0.00,  1
28,"Node 28", 26.00, 0.00, 26.00, 0.00, 0.00,  1
29,"Node 29", 0.00, 0.00, 0.00, 0.00, 0.00,  0
30,"Node 30", 20.00, 0.00, 32.00, 0.00, 0.00,  2
31,"Node 31", 20.00, 3.00, 29.00, 0.00, 0.00,  1
32,"Node 32", 37.00, 0.00, 15.00, 0.00, 0.00,  1
33,"Node 33", 34.00, 0.00, 18.00, 0.00, 0.00,  1
34,"Node 34", 27.00, 0.00, 25.00, 0.00, 0.00,  2
35,"Node 35", 29.00, 2.00, 21.00, 0.00, 0.00,  2
36,"Node 36", 34.00, 0.00, 18.00, 0.00, 0.00,  1
37,"Node 37", 33.00, 0.00, 19.00, 0.00, 0.00,  2
38,"Node 38", 30.00, 0.00, 22.00, 0.00, 0.00,  2
39,"Node 39", 25.00, 0.00, 27.00, 0.00, 0.00,  2
40,"Node 40", 33.00, 0.00, 19.00, 0.00, 0.00,  2
41,"Node 41", 29.00, 0.00, 23.00, 0.00, 0.00,  2
42,"Node 42", 31.00, 0.00, 21.00, 0.00, 0.00,  2
43,"Node 43", 23.00, 8.00, 21.00, 0.00, 0.00,  1
44,"Node 44", 39.00, 0.00, 13.00, 0.00, 0.00,  1
45,"Node 45", 21.00, 1.00, 30.00, 0.00, 0.00,  1
