Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 0.00, 0.00,  2
2,"Node 2", 40.00, 0.00, 12.00, 0.00, 0.00,  1
3,"Node 3", 50.00, 0.00, 2.00, 0.00, 0.00,  2
4,"Node 4", 49.00, 0.00, 3.00, 0.00, 0.00,  2
5,"Node 5", 47.00, 0.00, 5.00, 0.00, 0.00,  2
6,"Node 6", 0.00, 0.00, 0.00, 0.00, 0.00,  0
7,"Node 7", 41.00, 0.00, 11.00, 0.00, 0.00,  1
8,"Node 8", 45.00, 0.00, 7.00, 0.00, 0.00,  1
9,"Node 9", 40.00, 0.00, 12.00, 0.00, 0.00,  1
10,"Node 10", 48.00, 0.00, 4.00, 0.00, 0.00,  1
11,"Node 11", 42.00, 0.00, 10.00, 0.00, 0.00,  2
12,"Node 12", 46.00, 0.00, 6.00, 0.00, 0.00,  2
13,"Node 13", 50.00, 0.00, 2.00, 0.00, 0.00,  2
14,"Node 14", 39.00, 0.00, 13.00, 0.00, 0.00,  1
15,"Node 15", 45.00, 0.00, 7.00, 0.00, 0.00,  2
16,"Node 16", 47.00, 0.00, 5.00, 0.00, 0.00,  2
17,"Node 17", 49.00, 0.00, 3.00, 0.00, 0.00,  2
18,"Node 18", 47.00, 0.00, 5.00, 0.00, 0.00,  2
19,"Node 19", 45.00, 0.00, 7.00, 0.00, 0.00,  2
20,"Node 20", 47.00, 0.00, 5.00, 0.00, 0.00,  2
21,"Node 21", 47.00, 0.00, 5.00, 0.00, 0.00,  1
22,"Node 22", 42.00, 0.00, 10.00, 0.00, 0.00,  1
23,"Node 23", 50.00, 0.00, 2.00, 0.00, 0.00,  2
24,"Node 24", 48.00, 0.00, 4.00, 0.00, 0.00,  2
25,"Node 25", 48.00, 0.00, 4.00, 0.00, 0.00,  2
26,"Node 26", 45.00, 0.00, 7.00, 0.00, 0.00,  2
27,"Node 27", 49.00, 0.00, 3.00, 0.00, 0.00,  1
28,"Node 28", 45.00, 0.00, 7.00, 0.00, 0.00,  2
29,"Node 29", 49.00, 0.00, 3.00, 0.00, 0.00,  1
30,"Node 30", 46.00, 0.00, 6.00, 0.00, 0.00,  2
31,"Node 31", 45.00, 0.00, 7.00, 0.00, 0.00,  2
32,"Node 32", 45.00, 0.00, 7.00, 0.00, 0.00,  2
33,"Node 33", 40.00, 0.00, 12.00, 0.00, 0.00,  1
34,"Node 34", 47.00, 0.00, 5.00, 0.00, 0.00,  2
35,"Node 35", 45.00, 0.00, 7.00, 0.00, 0.00,  1
36,"Node 36", 49.00, 0.00, 3.00, 0.00, 0.00,  2
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0
38,"Node 38", 48.00, 0.00, 4.00, 0.00, 0.00,  2
39,"Node 39", 48.00, 0.00, 4.00, 0.00, 0.00,  2
40,"Node 40", 48.00, 0.00, 4.00, 0.00, 0.00,  2
41,"Node 41", 46.00, 0.00, 6.00, 0.00, 0.00,  2
42,"Node 42", 50.00, 0.00, 2.00, 0.00, 0.00,  2
43,"Node 43", 44.00, 0.00, 8.00, 0.00, 0.00,  2
44,"Node 44", 46.00, 0.00, 6.00, 0.00, 0.00,  2
45,"Node 45", 48.00, 0.00, 4.00, 0.00, 0.00,  2
46,"Node 46", 0.00, 0.00, 0.00, 0.00, 0.00,  0
47,"Node 47", 47.00, 0.00, 5.00, 0.00, 0.00,  1
48,"Node 48", 40.00, 0.00, 12.00, 0.00, 0.00,  1
49,"Node 49", 49.00, 0.00, 3.00, 0.00, 0.00,  2
50,"Node 50", 47.00, 0.00, 5.00, 0.00, 0.00,  2
51,"Node 51", 46.00, 0.00, 6.00, 0.00, 0.00,  2
52,"Node 52", 48.00, 0.00, 4.00, 0.00, 0.00,  2
53,"Node 53", 48.00, 0.00, 4.00, 0.00, 0.00,  2
54,"Node 54", 50.00, 0.00, 2.00, 0.00, 0.00,  1
55,"Node 55", 48.00, 0.00, 4.00, 0.00, 0.00,  2
56,"Node 56", 47.00, 0.00, 5.00, 0.00, 0.00,  2
57,"Node 57", 49.00, 0.00, 3.00, 0.00, 0.00,  1
58,"Node 58", 46.00, 0.00, 6.00, 0.00, 0.00,  1
59,"Node 59", 48.00, 0.00, 4.00, 0.00, 0.00,  2
60,"Node 60", 47.00, 0.00, 5.00, 0.00, 0.00,  2
61,"Node 61", 39.00, 0.00, 13.00, 0.00, 0.00,  2
62,"Node 62", 47.00, 0.00, 5.00, 0.00, 0.00,  2
63,"Node 63", 45.00, 0.00, 7.00, 0.00, 0.00,  2
64,"Node 64", 49.00, 0.00, 3.00, 0.00, 0.00,  2
65,"Node 65", 46.00, 0.00, 6.00, 0.00, 0.00,  2
66,"Node 66", 45.00, 0.00, 7.00, 0.00, 0.00,  2
67,"Node 67", 46.00, 0.00, 6.00, 0.00, 0.00,  2
68,"Node 68", 49.00, 0.00, 3.00, 0.00, 0.00,  2
69,"Node 69", 39.00, 0.00, 13.00, 0.00, 0.00,  2
70,"Node 70", 47.00, 0.00, 5.00, 0.00, 0.00,  2
