Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 37.00, 2371.00, 0.00, 0.00,  0,  1
2,"Node 2", 22.00, 0.00, 29.00, 537.00, 0.00, 0.00,  0,  1
3,"Node 3", 16.00, 0.00, 36.00, 1096.00, 0.00, 0.00,  0,  1
4,"Node 4", 29.00, 0.00, 23.00, 206.00, 0.00, 0.00,  0,  2
5,"Node 5", 0.00, 0.00, 0.00, 143.00, 0.00, 0.00,  0,  0
6,"Node 6", 20.00, 0.00, 32.00, 27.00, 0.00, 0.00,  0,  1
7,"Node 7", 20.00, 0.00, 32.00, 483.00, 0.00, 0.00,  0,  1
8,"Node 8", 36.00, 0.00, 15.00, 275.00, 0.00, 0.00,  0,  2
9,"Node 9", 0.00, 0.00, 0.00, 11.00, 0.00, 0.00,  0,  0
10,"Node 10", 28.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 21.00, 0.00, 30.00, 78.00, 0.00, 0.00,  0,  1
12,"Node 12", 28.00, 0.00, 24.00, 83.00, 0.00, 0.00,  0,  1
13,"Node 13", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 10.00, 0.00, 41.00, 6.00, 0.00, 0.00,  0,  1
15,"Node 15", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 33.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 12.00, 0.00, 39.00, 332.00, 0.00, 0.00,  0,  1
19,"Node 19", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 10.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 22.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 16.00, 0.00, 36.00, 4.00, 0.00, 0.00,  0,  1
23,"Node 23", 27.00, 0.00, 24.00, 44.00, 0.00, 0.00,  0,  1
24,"Node 24", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 15.00, 0.00, 37.00, 146.00, 0.00, 0.00,  0,  1
26,"Node 26", 12.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 24.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 16.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 29.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 30.00, 0.00, 20.00, 1.00, 0.00, 0.00,  0,  1
32,"Node 32", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 0.00, 0.00, 0.00, 7.00, 0.00, 0.00,  0,  0
34,"Node 34", 29.00, 0.00, 23.00, 20.00, 0.00, 0.00,  0,  1
35,"Node 35", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
