Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
2,"Node 2", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
3,"Node 3", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
4,"Node 4", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
5,"Node 5", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
6,"Node 6", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
7,"Node 7", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
8,"Node 8", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
9,"Node 9", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
10,"Node 10", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
11,"Node 11", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
12,"Node 12", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
13,"Node 13", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
14,"Node 14", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
18,"Node 18", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
19,"Node 19", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
20,"Node 20", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
21,"Node 21", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
22,"Node 22", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
23,"Node 23", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
24,"Node 24", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
25,"Node 25", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
26,"Node 26", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
27,"Node 27", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
28,"Node 28", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
29,"Node 29", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
30,"Node 30", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
31,"Node 31", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
32,"Node 32", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
33,"Node 33", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
34,"Node 34", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
35,"Node 35", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
36,"Node 36", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
37,"Node 37", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
38,"Node 38", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
39,"Node 39", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
40,"Node 40", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
41,"Node 41", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
42,"Node 42", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
43,"Node 43", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
44,"Node 44", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
45,"Node 45", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
46,"Node 46", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
47,"Node 47", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
48,"Node 48", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
49,"Node 49", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
50,"Node 50", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
51,"Node 51", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
52,"Node 52", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
53,"Node 53", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
54,"Node 54", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
55,"Node 55", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
56,"Node 56", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
57,"Node 57", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
58,"Node 58", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
59,"Node 59", 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
60,"Node 60", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
61,"Node 61", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
62,"Node 62", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
63,"Node 63", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
64,"Node 64", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
