Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 27.00, 0.00, 25.00, 11891.00, 0.00, 0.00,  0,  1
2,"Node 2", 28.00, 0.00, 24.00, 16481.00, 0.00, 0.00,  0,  1
3,"Node 3", 24.00, 0.00, 28.00, 14171.00, 0.00, 0.00,  0,  1
4,"Node 4", 39.00, 0.00, 13.00, 4686.00, 0.00, 0.00,  0,  2
5,"Node 5", 43.00, 0.00, 9.00, 2448.00, 0.00, 0.00,  0,  2
6,"Node 6", 0.00, 0.00, 0.00, 5000.00, 0.00, 0.00,  0,  0
7,"Node 7", 23.00, 0.00, 29.00, 3586.00, 0.00, 0.00,  0,  1
8,"Node 8", 0.00, 0.00, 0.00, 3115.00, 0.00, 0.00,  0,  0
9,"Node 9", 0.00, 0.00, 0.00, 1751.00, 0.00, 0.00,  0,  0
10,"Node 10", 24.00, 0.00, 28.00, 1635.00, 0.00, 0.00,  0,  1
11,"Node 11", 24.00, 0.00, 28.00, 8647.00, 0.00, 0.00,  0,  1
12,"Node 12", 23.00, 0.00, 29.00, 1684.00, 0.00, 0.00,  0,  1
13,"Node 13", 17.00, 0.00, 35.00, 836.00, 0.00, 0.00,  0,  1
14,"Node 14", 28.00, 0.00, 24.00, 2082.00, 0.00, 0.00,  0,  1
15,"Node 15", 22.00, 0.00, 30.00, 2589.00, 0.00, 0.00,  0,  1
16,"Node 16", 24.00, 0.00, 28.00, 244.00, 0.00, 0.00,  0,  1
17,"Node 17", 22.00, 0.00, 30.00, 963.00, 0.00, 0.00,  0,  1
18,"Node 18", 24.00, 0.00, 28.00, 1152.00, 0.00, 0.00,  0,  1
19,"Node 19", 26.00, 0.00, 26.00, 1110.00, 0.00, 0.00,  0,  1
20,"Node 20", 22.00, 0.00, 30.00, 1168.00, 0.00, 0.00,  0,  1
21,"Node 21", 21.00, 0.00, 31.00, 1542.00, 0.00, 0.00,  0,  1
22,"Node 22", 30.00, 0.00, 22.00, 881.00, 0.00, 0.00,  0,  1
23,"Node 23", 21.00, 0.00, 31.00, 1078.00, 0.00, 0.00,  0,  1
24,"Node 24", 41.00, 0.00, 11.00, 358.00, 0.00, 0.00,  0,  2
25,"Node 25", 30.00, 0.00, 22.00, 300.00, 0.00, 0.00,  0,  1
26,"Node 26", 24.00, 0.00, 28.00, 927.00, 0.00, 0.00,  0,  1
27,"Node 27", 28.00, 0.00, 24.00, 454.00, 0.00, 0.00,  0,  1
28,"Node 28", 24.00, 0.00, 28.00, 1101.00, 0.00, 0.00,  0,  1
29,"Node 29", 24.00, 0.00, 28.00, 480.00, 0.00, 0.00,  0,  1
30,"Node 30", 23.00, 0.00, 29.00, 874.00, 0.00, 0.00,  0,  1
31,"Node 31", 23.00, 0.00, 29.00, 1120.00, 0.00, 0.00,  0,  1
32,"Node 32", 31.00, 0.00, 21.00, 279.00, 0.00, 0.00,  0,  1
33,"Node 33", 30.00, 0.00, 22.00, 652.00, 0.00, 0.00,  0,  1
34,"Node 34", 31.00, 0.00, 21.00, 34.00, 0.00, 0.00,  0,  1
35,"Node 35", 0.00, 0.00, 0.00, 208.00, 0.00, 0.00,  0,  0
36,"Node 36", 30.00, 0.00, 22.00, 125.00, 0.00, 0.00,  0,  1
37,"Node 37", 20.00, 0.00, 32.00, 389.00, 0.00, 0.00,  0,  1
38,"Node 38", 23.00, 0.00, 29.00, 817.00, 0.00, 0.00,  0,  1
39,"Node 39", 23.00, 0.00, 29.00, 1651.00, 0.00, 0.00,  0,  1
40,"Node 40", 25.00, 0.00, 27.00, 1466.00, 0.00, 0.00,  0,  1
41,"Node 41", 23.00, 0.00, 29.00, 448.00, 0.00, 0.00,  0,  1
42,"Node 42", 39.00, 0.00, 13.00, 211.00, 0.00, 0.00,  0,  2
43,"Node 43", 23.00, 0.00, 29.00, 513.00, 0.00, 0.00,  0,  1
44,"Node 44", 24.00, 0.00, 28.00, 11.00, 0.00, 0.00,  0,  1
45,"Node 45", 22.00, 0.00, 30.00, 396.00, 0.00, 0.00,  0,  1
46,"Node 46", 29.00, 0.00, 23.00, 95.00, 0.00, 0.00,  0,  1
47,"Node 47", 25.00, 0.00, 27.00, 326.00, 0.00, 0.00,  0,  1
48,"Node 48", 31.00, 0.00, 21.00, 69.00, 0.00, 0.00,  0,  1
49,"Node 49", 26.00, 0.00, 26.00, 640.00, 0.00, 0.00,  0,  1
50,"Node 50", 29.00, 0.00, 23.00, 368.00, 0.00, 0.00,  0,  1
51,"Node 51", 40.00, 0.00, 12.00, 395.00, 0.00, 0.00,  0,  2
52,"Node 52", 20.00, 0.00, 32.00, 540.00, 0.00, 0.00,  0,  1
53,"Node 53", 30.00, 0.00, 22.00, 14.00, 0.00, 0.00,  0,  1
54,"Node 54", 29.00, 0.00, 23.00, 2.00, 0.00, 0.00,  0,  1
55,"Node 55", 29.00, 0.00, 23.00, 206.00, 0.00, 0.00,  0,  1
56,"Node 56", 22.00, 0.00, 30.00, 286.00, 0.00, 0.00,  0,  1
57,"Node 57", 38.00, 0.00, 14.00, 57.00, 0.00, 0.00,  0,  2
58,"Node 58", 29.00, 0.00, 23.00, 159.00, 0.00, 0.00,  0,  2
59,"Node 59", 0.00, 0.00, 0.00, 91.00, 0.00, 0.00,  0,  0
60,"Node 60", 0.00, 0.00, 0.00, 227.00, 0.00, 0.00,  0,  0
61,"Node 61", 24.00, 0.00, 28.00, 383.00, 0.00, 0.00,  0,  1
62,"Node 62", 33.00, 0.00, 19.00, 177.00, 0.00, 0.00,  0,  1
63,"Node 63", 25.00, 0.00, 27.00, 771.00, 0.00, 0.00,  0,  1
64,"Node 64", 26.00, 0.00, 26.00, 257.00, 0.00, 0.00,  0,  1
65,"Node 65", 35.00, 0.00, 17.00, 50.00, 0.00, 0.00,  0,  1
66,"Node 66", 25.00, 0.00, 27.00, 4.00, 0.00, 0.00,  0,  1
67,"Node 67", 21.00, 0.00, 31.00, 1.00, 0.00, 0.00,  0,  1
68,"Node 68", 31.00, 0.00, 21.00, 8.00, 0.00, 0.00,  0,  2
69,"Node 69", 24.00, 0.00, 28.00, 784.00, 0.00, 0.00,  0,  1
70,"Node 70", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  2
71,"Node 71", 27.00, 0.00, 25.00, 318.00, 0.00, 0.00,  0,  1
72,"Node 72", 26.00, 0.00, 26.00, 283.00, 0.00, 0.00,  0,  1
73,"Node 73", 23.00, 0.00, 29.00, 279.00, 0.00, 0.00,  0,  1
74,"Node 74", 21.00, 0.00, 31.00, 14.00, 0.00, 0.00,  0,  1
75,"Node 75", 32.00, 0.00, 20.00, 260.00, 0.00, 0.00,  0,  1
76,"Node 76", 32.00, 0.00, 20.00, 1.00, 0.00, 0.00,  0,  2
77,"Node 77", 25.00, 0.00, 27.00, 128.00, 0.00, 0.00,  0,  1
78,"Node 78", 29.00, 0.00, 23.00, 26.00, 0.00, 0.00,  0,  2
