Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 47.00, 0.00, 5.00, 14211.00, 0.00, 0.00,  0,  1
2,"Node 2", 50.00, 0.00, 2.00, 3072.00, 0.00, 0.00,  0,  1
3,"Node 3", 42.00, 0.00, 10.00, 11043.00, 0.00, 0.00,  0,  1
4,"Node 4", 48.00, 0.00, 4.00, 1268.00, 0.00, 0.00,  0,  2
5,"Node 5", 49.00, 0.00, 3.00, 995.00, 0.00, 0.00,  0,  2
6,"Node 6", 51.00, 0.00, 1.00, 574.00, 0.00, 0.00,  0,  2
7,"Node 7", 50.00, 0.00, 2.00, 3019.00, 0.00, 0.00,  0,  2
8,"Node 8", 49.00, 0.00, 3.00, 4343.00, 0.00, 0.00,  0,  2
9,"Node 9", 48.00, 0.00, 4.00, 1167.00, 0.00, 0.00,  0,  1
10,"Node 10", 49.00, 0.00, 3.00, 5.00, 0.00, 0.00,  0,  2
11,"Node 11", 48.00, 0.00, 4.00, 127.00, 0.00, 0.00,  0,  2
12,"Node 12", 50.00, 0.00, 2.00, 91.00, 0.00, 0.00,  0,  2
13,"Node 13", 50.00, 0.00, 2.00, 84.00, 0.00, 0.00,  0,  2
14,"Node 14", 47.00, 0.00, 5.00, 118.00, 0.00, 0.00,  0,  2
15,"Node 15", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 51.00, 0.00, 1.00, 119.00, 0.00, 0.00,  0,  2
17,"Node 17", 50.00, 0.00, 2.00, 37.00, 0.00, 0.00,  0,  2
18,"Node 18", 50.00, 0.00, 2.00, 1393.00, 0.00, 0.00,  0,  2
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 51.00, 0.00, 1.00, 145.00, 0.00, 0.00,  0,  2
22,"Node 22", 47.00, 0.00, 5.00, 531.00, 0.00, 0.00,  0,  1
23,"Node 23", 49.00, 0.00, 3.00, 366.00, 0.00, 0.00,  0,  2
24,"Node 24", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 50.00, 0.00, 2.00, 82.00, 0.00, 0.00,  0,  2
26,"Node 26", 49.00, 0.00, 3.00, 119.00, 0.00, 0.00,  0,  1
27,"Node 27", 47.00, 0.00, 5.00, 68.00, 0.00, 0.00,  0,  2
28,"Node 28", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 50.00, 0.00, 2.00, 100.00, 0.00, 0.00,  0,  2
33,"Node 33", 48.00, 0.00, 4.00, 99.00, 0.00, 0.00,  0,  2
34,"Node 34", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
35,"Node 35", 51.00, 0.00, 1.00, 32.00, 0.00, 0.00,  0,  1
36,"Node 36", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
37,"Node 37", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 52.00, 0.00, 0.00, 2.00, 0.00, 0.00,  0,  2
39,"Node 39", 51.00, 0.00, 1.00, 38.00, 0.00, 0.00,  0,  1
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 48.00, 0.00, 4.00, 33.00, 0.00, 0.00,  0,  1
42,"Node 42", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
43,"Node 43", 52.00, 0.00, 0.00, 18.00, 0.00, 0.00,  0,  2
44,"Node 44", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 50.00, 0.00, 2.00, 114.00, 0.00, 0.00,  0,  1
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 52.00, 0.00, 0.00, 40.00, 0.00, 0.00,  0,  2
51,"Node 51", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
52,"Node 52", 48.00, 0.00, 4.00, 21.00, 0.00, 0.00,  0,  2
53,"Node 53", 50.00, 0.00, 2.00, 122.00, 0.00, 0.00,  0,  2
54,"Node 54", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 0.00, 0.00, 0.00, 1.00, 0.00, 0.00,  0,  0
56,"Node 56", 49.00, 0.00, 3.00, 26.00, 0.00, 0.00,  0,  1
57,"Node 57", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
58,"Node 58", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
59,"Node 59", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
