Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 39.00, 0.00, 13.00, 0.00, 0.00,  1
2,"Node 2", 42.00, 0.00, 10.00, 0.00, 0.00,  2
3,"Node 3", 41.00, 0.00, 11.00, 0.00, 0.00,  2
4,"Node 4", 49.00, 0.00, 3.00, 0.00, 0.00,  2
5,"Node 5", 45.00, 0.00, 7.00, 0.00, 0.00,  2
6,"Node 6", 41.00, 0.00, 11.00, 0.00, 0.00,  1
7,"Node 7", 41.00, 0.00, 11.00, 0.00, 0.00,  2
8,"Node 8", 34.00, 0.00, 18.00, 0.00, 0.00,  1
9,"Node 9", 41.00, 0.00, 11.00, 0.00, 0.00,  1
10,"Node 10", 47.00, 0.00, 5.00, 0.00, 0.00,  1
11,"Node 11", 44.00, 0.00, 8.00, 0.00, 0.00,  2
12,"Node 12", 41.00, 0.00, 11.00, 0.00, 0.00,  2
13,"Node 13", 40.00, 0.00, 12.00, 0.00, 0.00,  1
14,"Node 14", 37.00, 0.00, 15.00, 0.00, 0.00,  1
15,"Node 15", 28.00, 0.00, 24.00, 0.00, 0.00,  1
16,"Node 16", 45.00, 0.00, 7.00, 0.00, 0.00,  2
17,"Node 17", 41.00, 1.00, 10.00, 0.00, 0.00,  2
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0
19,"Node 19", 44.00, 0.00, 8.00, 0.00, 0.00,  2
20,"Node 20", 45.00, 0.00, 7.00, 0.00, 0.00,  1
21,"Node 21", 44.00, 0.00, 8.00, 0.00, 0.00,  2
22,"Node 22", 44.00, 0.00, 8.00, 0.00, 0.00,  2
23,"Node 23", 48.00, 0.00, 4.00, 0.00, 0.00,  2
24,"Node 24", 30.00, 0.00, 22.00, 0.00, 0.00,  2
25,"Node 25", 40.00, 0.00, 12.00, 0.00, 0.00,  2
26,"Node 26", 46.00, 0.00, 6.00, 0.00, 0.00,  1
27,"Node 27", 37.00, 0.00, 15.00, 0.00, 0.00,  1
28,"Node 28", 38.00, 0.00, 14.00, 0.00, 0.00,  2
29,"Node 29", 48.00, 0.00, 4.00, 0.00, 0.00,  2
30,"Node 30", 31.00, 0.00, 21.00, 0.00, 0.00,  2
31,"Node 31", 43.00, 0.00, 9.00, 0.00, 0.00,  2
32,"Node 32", 45.00, 0.00, 7.00, 0.00, 0.00,  2
33,"Node 33", 47.00, 0.00, 5.00, 0.00, 0.00,  2
34,"Node 34", 38.00, 0.00, 14.00, 0.00, 0.00,  2
35,"Node 35", 29.00, 0.00, 23.00, 0.00, 0.00,  1
36,"Node 36", 41.00, 0.00, 11.00, 0.00, 0.00,  2
37,"Node 37", 42.00, 0.00, 10.00, 0.00, 0.00,  1
38,"Node 38", 40.00, 0.00, 12.00, 0.00, 0.00,  2
39,"Node 39", 46.00, 0.00, 6.00, 0.00, 0.00,  2
40,"Node 40", 40.00, 0.00, 12.00, 0.00, 0.00,  2
41,"Node 41", 46.00, 0.00, 6.00, 0.00, 0.00,  2
42,"Node 42", 39.00, 0.00, 13.00, 0.00, 0.00,  1
43,"Node 43", 44.00, 5.00, 3.00, 0.00, 0.00,  2
44,"Node 44", 43.00, 0.00, 9.00, 0.00, 0.00,  2
45,"Node 45", 40.00, 0.00, 12.00, 0.00, 0.00,  2
46,"Node 46", 38.00, 0.00, 14.00, 0.00, 0.00,  2
47,"Node 47", 44.00, 0.00, 8.00, 0.00, 0.00,  2
48,"Node 48", 41.00, 1.00, 10.00, 0.00, 0.00,  2
49,"Node 49", 40.00, 0.00, 12.00, 0.00, 0.00,  2
50,"Node 50", 42.00, 2.00, 8.00, 0.00, 0.00,  2
51,"Node 51", 44.00, 0.00, 8.00, 0.00, 0.00,  2
52,"Node 52", 45.00, 0.00, 7.00, 0.00, 0.00,  1
53,"Node 53", 38.00, 0.00, 14.00, 0.00, 0.00,  2
54,"Node 54", 30.00, 1.00, 21.00, 0.00, 0.00,  2
55,"Node 55", 41.00, 1.00, 10.00, 0.00, 0.00,  2
56,"Node 56", 40.00, 2.00, 10.00, 0.00, 0.00,  2
57,"Node 57", 39.00, 1.00, 12.00, 0.00, 0.00,  2
58,"Node 58", 38.00, 5.00, 9.00, 0.00, 0.00,  2
59,"Node 59", 38.00, 7.00, 7.00, 0.00, 0.00,  1
60,"Node 60", 41.00, 0.00, 11.00, 0.00, 0.00,  1
61,"Node 61", 37.00, 0.00, 15.00, 0.00, 0.00,  2
62,"Node 62", 42.00, 0.00, 10.00, 0.00, 0.00,  2
63,"Node 63", 42.00, 0.00, 10.00, 0.00, 0.00,  2
64,"Node 64", 38.00, 0.00, 14.00, 0.00, 0.00,  2
65,"Node 65", 40.00, 0.00, 12.00, 0.00, 0.00,  2
66,"Node 66", 42.00, 0.00, 10.00, 0.00, 0.00,  2
67,"Node 67", 22.00, 15.00, 15.00, 0.00, 0.00,  2
68,"Node 68", 44.00, 0.00, 8.00, 0.00, 0.00,  2
69,"Node 69", 35.00, 2.00, 15.00, 0.00, 0.00,  2
70,"Node 70", 43.00, 0.00, 9.00, 0.00, 0.00,  2
71,"Node 71", 39.00, 3.00, 10.00, 0.00, 0.00,  2
72,"Node 72", 37.00, 0.00, 15.00, 0.00, 0.00,  1
73,"Node 73", 46.00, 0.00, 6.00, 0.00, 0.00,  2
74,"Node 74", 0.00, 0.00, 0.00, 0.00, 0.00,  0
