Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 29.00, 0.00, 23.00, 1177.00, 0.00, 0.00,  0,  2
2,"Node 2", 38.00, 0.00, 14.00, 56.00, 0.00, 0.00,  0,  2
3,"Node 3", 40.00, 0.00, 12.00, 355.00, 0.00, 0.00,  0,  2
4,"Node 4", 22.00, 0.00, 30.00, 642.00, 0.00, 0.00,  0,  1
5,"Node 5", 37.00, 0.00, 15.00, 22.00, 0.00, 0.00,  0,  2
6,"Node 6", 40.00, 0.00, 12.00, 34.00, 0.00, 0.00,  0,  2
7,"Node 7", 30.00, 0.00, 22.00, 646.00, 0.00, 0.00,  0,  1
8,"Node 8", 29.00, 0.00, 23.00, 315.00, 0.00, 0.00,  0,  1
9,"Node 9", 33.00, 0.00, 19.00, 33.00, 0.00, 0.00,  0,  1
10,"Node 10", 28.00, 0.00, 24.00, 5.00, 0.00, 0.00,  0,  1
11,"Node 11", 31.00, 0.00, 21.00, 9.00, 0.00, 0.00,  0,  1
12,"Node 12", 37.00, 0.00, 15.00, 20.00, 0.00, 0.00,  0,  1
13,"Node 13", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 40.00, 0.00, 12.00, 14.00, 0.00, 0.00,  0,  2
15,"Node 15", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 33.00, 0.00, 19.00, 2.00, 0.00, 0.00,  0,  1
18,"Node 18", 39.00, 0.00, 13.00, 32.00, 0.00, 0.00,  0,  2
19,"Node 19", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 37.00, 0.00, 15.00, 8.00, 0.00, 0.00,  0,  1
22,"Node 22", 38.00, 0.00, 14.00, 4.00, 0.00, 0.00,  0,  2
23,"Node 23", 30.00, 0.00, 22.00, 7.00, 0.00, 0.00,  0,  1
24,"Node 24", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 35.00, 0.00, 17.00, 27.00, 0.00, 0.00,  0,  1
26,"Node 26", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 30.00, 0.00, 22.00, 3.00, 0.00, 0.00,  0,  1
28,"Node 28", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 31.00, 0.00, 21.00, 2.00, 0.00, 0.00,  0,  2
32,"Node 32", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 0.00, 0.00, 0.00, 5.00, 0.00, 0.00,  0,  0
34,"Node 34", 31.00, 0.00, 21.00, 1.00, 0.00, 0.00,  0,  2
35,"Node 35", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
